Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1988,'852110000',103,NO,KG,359871,2397042,6909547,13909,92136,253054,6530,45277,120349,13220,88506,240475,22192,152003,435962,21197,143615,371572,37291,256039,752389,34250,227040,627196,45301,303845,888138,53005,344999,1027520,42418,275805,839985,43758,280283,784023,26800,187494,568884
2,1988,'852110000',106,NO,KG,6471,41466,163357,6,60,206,0,0,0,10,58,247,540,3240,13527,1662,9969,41050,1650,9900,40771,1500,9000,39608,300,4450,8626,0,0,0,100,600,2644,410,2431,10098,293,1758,6580
2,1988,'852110000',108,NO,KG,83,2290,247712,1,13,1299,2,49,3289,0,0,0,0,0,0,0,0,0,0,0,0,5,150,18963,5,152,20080,14,398,44507,28,904,90498,9,90,13315,19,534,55761
2,1988,'852110000',147,NO,KG,6,50,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,301,0,0,0,0,0,0,0,0,0
2,1988,'852110000',203,NO,KG,2,7,693,0,0,0,2,7,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1988,'852110000',205,NO,KG,106,1529,32626,21,201,2658,17,123,767,0,0,0,9,74,1839,7,350,10702,7,35,291,4,26,310,0,0,0,9,116,6011,30,270,1354,1,324,8484,1,10,210
2,1988,'852110000',207,NO,KG,2,98,3307,0,0,0,0,0,0,1,50,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,550,0,0,0
2,1988,'852110000',208,NO,KG,1,10,242,0,0,0,1,10,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1988,'852110000',210,NO,KG,19,119,3812,0,0,0,0,0,0,9,54,783,0,0,0,1,4,2337,0,0,0,0,0,0,6,40,268,0,0,0,0,0,0,0,0,0,3,21,424
2,1988,'852110000',213,NO,KG,86,2610,81924,11,598,14228,27,759,30773,9,228,12126,9,352,11989,0,0,0,6,111,2921,1,67,1741,13,166,458,2,101,559,2,20,504,5,201,5629,1,7,996
2,1988,'852110000',225,NO,KG,8,55,746,0,0,0,0,0,0,0,0,0,0,0,0,6,42,538,0,0,0,0,0,0,0,0,0,2,13,208,0,0,0,0,0,0,0,0,0
2,1988,'852110000',304,NO,KG,201,26436,1035753,2,17,2083,8,1158,96883,29,5972,246611,15,705,13361,10,1549,63821,8,630,32476,14,2553,88947,12,1080,59466,17,2958,120068,10,1529,66475,33,2920,168250,43,5365,77312
2,1988,'852110000',410,NO,KG,6,33,527,3,18,259,0,0,0,0,0,0,3,15,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1988,'852190000',205,NO,KG,4,2505,108765,0,0,0,1,649,24238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,776,35178,0,0,0,0,0,0,1,799,37353,1,281,11996
2,1988,'852190000',207,NO,KG,4,140,8204,0,0,0,1,50,2616,2,80,5143,1,10,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1988,'852190000',208,NO,KG,10,128,3266,0,0,0,2,18,495,0,0,0,0,0,0,0,0,0,0,0,0,7,98,2559,0,0,0,0,0,0,1,12,212,0,0,0,0,0,0
