Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1994,'390110010',103,,KG,0,15994303,1158655,0,729000,54786,0,358000,28216,0,277000,21178,0,11144600,791938,0,427028,28886,0,230000,16936,0,682000,47732,0,346000,24221,0,680500,52691,0,539175,40657,0,411000,35856,0,170000,15558
2,1994,'390110010',105,,KG,0,198500,15084,0,0,0,0,0,0,0,0,0,0,15500,1627,0,0,0,0,18500,1889,0,16500,1090,0,82500,5933,0,17000,1261,0,14000,560,0,17500,1447,0,17000,1277
2,1994,'390110010',106,,KG,0,11654390,924254,0,968500,77873,0,863700,68358,0,64000,5191,0,2363550,179902,0,1438575,109823,0,1413630,109039,0,767140,58563,0,1288050,102077,0,1330225,109906,0,834000,69618,0,204000,20804,0,119020,13100
2,1994,'390110010',108,,KG,0,40900,3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,1060,0,20000,1540,0,2000,366,0,2400,835,0,0,0
2,1994,'390110010',111,,KG,0,318900,34735,0,120900,8677,0,17000,1111,0,0,0,0,17000,1080,0,62000,5428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,15851,0,12000,2588
2,1994,'390110010',112,,KG,0,2045725,156931,0,0,0,0,0,0,0,11000,886,0,1000000,74631,0,0,0,0,1014725,78023,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,1778,0,10000,1613
2,1994,'390110010',113,,KG,0,4000,569,0,0,0,0,0,0,0,4000,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,'390110010',137,,KG,0,32491000,2024396,0,2670750,189555,0,2937000,217283,0,0,0,0,2721100,199821,0,2453750,180670,0,1994400,122501,0,3509500,211569,0,2975750,173316,0,3614500,199420,0,2399000,132464,0,2528000,137794,0,4687250,260003
2,1994,'390110010',140,,KG,0,3172550,219910,0,297300,22041,0,33500,2893,0,0,0,0,1117500,75296,0,214600,13994,0,198000,12927,0,624150,40278,0,46600,3251,0,258000,17473,0,126000,9834,0,240150,19999,0,16750,1924
2,1994,'390110010',143,,KG,0,1600516,105704,0,0,0,0,0,0,0,0,0,0,512000,32519,0,96000,6000,0,512000,31981,0,160000,10161,0,160000,10244,0,0,0,0,0,0,0,160000,14597,0,516,202
