Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2004,'390110020',103,,KG,0,409500,42838,0,39750,4057,0,89400,8521,0,36000,3863,0,0,0,0,87100,9421,0,120150,12400,0,5000,499,0,13000,1489,0,9100,1105,0,4000,551,0,6000,932,0,0,0
2,2004,'390110020',105,,KG,0,14453,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4953,935,0,0,0,0,0,0,0,9500,444,0,0,0,0,0,0
2,2004,'390110020',106,,KG,0,207939,27599,0,20000,1926,0,3460,656,0,20000,2461,0,1500,317,0,20000,2350,0,0,0,0,0,0,0,21500,3009,0,1819,209,0,3660,1074,0,0,0,0,116000,15597
2,2004,'390110020',111,,KG,0,344500,61158,0,58500,8222,0,44500,4074,0,44500,6002,0,43000,7884,0,28000,4591,0,14000,3249,0,42000,9831,0,14000,3224,0,14000,3371,0,14000,3533,0,14000,3610,0,14000,3567
2,2004,'390110020',113,,KG,0,1177475,130595,0,3875,330,0,0,0,0,257400,23827,0,399000,42833,0,0,0,0,0,0,0,0,0,0,235200,29167,0,0,0,0,234000,27118,0,48000,7320,0,0,0
2,2004,'390110020',137,,KG,0,1024875,97892,0,0,0,0,192000,14016,0,16000,1472,0,0,0,0,0,0,0,222750,20220,0,49500,4455,0,173250,15889,0,49500,4950,0,99000,9849,0,74375,8999,0,148500,18042
2,2004,'390110020',205,,KG,0,20499,4177,0,0,0,0,0,0,0,0,0,0,300,238,0,0,0,0,200,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19999,3459
2,2004,'390110020',207,,KG,0,49500,7773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24750,3822,0,0,0,0,24750,3951
2,2004,'390110020',208,,KG,0,4934200,597920,0,359820,34132,0,230650,23250,0,308120,35363,0,204960,24073,0,103520,11383,0,303040,36940,0,416700,46703,0,1432500,174451,0,416440,50588,0,417880,52266,0,231690,33694,0,508880,75077
2,2004,'390110020',213,,KG,0,1000,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,997,0,0,0
2,2004,'390110020',227,,KG,0,550,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,512,0,0,0,0,0,0,0,0,0,0,0,0
2,2004,'390110020',302,,KG,0,300,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,237,0,0,0,0,0,0
2,2004,'390110020',304,,KG,0,67892,18023,0,0,0,0,0,0,0,0,0,0,18900,2515,0,875,448,0,300,210,0,18371,2437,0,19570,7437,0,4535,2162,0,2268,555,0,1573,1733,0,1500,526
2,2004,'390110020',601,,KG,0,300,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,203
2,2004,'390110060',103,,KG,0,3363260,407159,0,395600,42140,0,165200,17588,0,203560,22735,0,223700,24390,0,192100,21325,0,243800,27849,0,276400,31176,0,261400,29471,0,291400,36307,0,292800,41992,0,359200,50569,0,458100,61617
2,2004,'390110060',105,,KG,0,63308,2147,0,59308,1137,0,0,0,0,0,0,0,3000,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,431,0,0,0
2,2004,'390110060',106,,KG,0,50203,6449,0,0,0,0,0,0,0,0,0,0,13000,1405,0,0,0,0,16000,1973,0,16000,2026,0,0,0,0,1000,550,0,0,0,0,0,0,0,4203,495
