Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2002,404,'860290000',205,NO,KG,2,90,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,208,0,0,0,0,0,0,0,0,0
2,2002,404,'860699000',302,NO,KG,4,53,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,424,0,0,0,0,0,0,0,0,0,2,23,441,0,0,0
2,2002,404,'860719000',205,,KG,0,232,9714,0,232,9714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'860719000',213,,KG,0,364,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'860721000',207,,KG,0,3014,5750,0,0,0,0,0,0,0,3014,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'860721000',213,,KG,0,1875,13415,0,0,0,0,100,213,0,70,734,0,455,1524,0,187,7327,0,0,0,0,692,833,0,0,0,0,0,0,0,0,0,0,0,0,0,371,2784
2,2002,404,'860721000',304,,KG,0,510,11524,0,0,0,0,0,0,0,339,10523,0,0,0,0,0,0,0,0,0,0,57,290,0,114,711,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'860729000',103,,KG,0,1828,7354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828,7354
2,2002,404,'860729000',205,,KG,0,1931,12541,0,457,2970,0,0,0,0,480,2866,0,0,0,0,20,821,0,0,0,0,0,0,0,480,2763,0,0,0,0,0,0,0,494,3121,0,0,0
2,2002,404,'860729000',213,,KG,0,108,1231,0,0,0,0,0,0,0,0,0,0,90,537,0,18,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'860729000',304,,KG,0,58,6046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4882,0,0,0,0,0,0,0,51,868,0,3,296,0,0,0
2,2002,404,'860730000',207,,KG,0,5178,11481,0,0,0,0,0,0,0,0,0,0,0,0,0,300,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,2778,0,3423,7904
2,2002,404,'860730000',213,,KG,0,8914,26456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,7420,0,3846,10608,0,3482,8428,0,0,0
2,2002,404,'860791000',202,,KG,0,30,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,330,0,0,0
2,2002,404,'860791000',213,,KG,0,34,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,711,0,0,0,0,0,0,0,0,0,0,12,640,0,0,0
2,2002,404,'860791000',304,,KG,0,9,270,0,0,0,0,9,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'860799000',203,,KG,0,98,753,0,0,0,0,98,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'860799000',205,,KG,0,1840,6936,0,0,0,0,499,1808,0,0,0,0,0,0,0,0,0,0,45,293,0,0,0,0,0,0,0,210,638,0,971,3656,0,0,0,0,115,541
2,2002,404,'860799000',210,,KG,0,18920,44816,0,0,0,0,3162,6143,0,5018,9817,0,301,351,0,4448,10941,0,0,0,0,1800,5973,0,0,0,0,0,0,0,2182,5451,0,1106,2805,0,903,3335
2,2002,404,'860799000',213,,KG,0,436,9205,0,32,1272,0,0,0,0,0,0,0,0,0,0,3,229,0,301,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5146,0,0,0
2,2002,404,'860799000',225,,KG,0,3352,21168,0,1011,2863,0,0,0,0,2265,17522,0,0,0,0,0,0,0,0,0,0,76,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'860799000',302,,KG,0,546,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,801,0,0,0,0,0,0,0,187,786,0,181,978,0,0,0,0,0,0
2,2002,404,'860799000',304,,KG,0,11079,74813,0,366,8500,0,1069,7897,0,7506,37748,0,347,2841,0,208,1287,0,37,588,0,63,491,0,396,2528,0,604,2827,0,27,1794,0,332,6184,0,124,2128
2,2002,404,'860800000',213,,KG,0,139,1065,0,0,0,0,0,0,0,30,357,0,93,410,0,0,0,0,0,0,0,16,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'860800000',304,,KG,0,62,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,476,0,0,0,0,0,0
2,2002,404,'860900000',302,NO,KG,1,145,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'870190011',304,NO,KG,7,6477,14672,0,0,0,0,0,0,2,1400,5228,2,3377,5146,0,0,0,0,0,0,0,0,0,0,0,0,1,800,1070,0,0,0,2,900,3228,0,0,0
2,2002,404,'870190019',203,NO,KG,1,150,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,413,0,0,0,0,0,0
2,2002,404,'870190019',207,NO,KG,1,700,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,700,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'870190019',304,NO,KG,4,1965,9042,1,400,1239,0,0,0,0,0,0,0,0,0,1,790,5754,0,0,0,0,0,0,1,325,1201,0,0,0,0,0,0,0,0,0,1,450,848
2,2002,404,'870190090',203,NO,KG,1,174,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,381,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'870190090',304,NO,KG,1,120,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,292,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'870210000',203,,NO,0,16,192245,0,8,95081,0,0,0,0,8,97164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'870210000',208,,NO,0,2,24303,0,0,0,0,0,0,0,2,24303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'870321000',220,,NO,0,38,6166,0,0,0,0,6,1149,0,0,0,0,0,0,0,4,736,0,4,728,0,0,0,0,15,1993,0,0,0,0,5,735,0,0,0,0,4,825
2,2002,404,'870321000',304,,NO,0,26,23470,0,0,0,0,1,2123,0,0,0,0,4,4646,0,21,16701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'870321000',606,,NO,0,1,1508,0,0,0,0,1,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'870322000',105,,NO,0,2,6107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'870322000',205,,NO,0,25,65127,0,3,7768,0,10,26176,0,11,28601,0,1,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,404,'870322000',210,,NO,0,3,6274,0,0,0,0,0,0,0,1,1203,0,0,0,0,1,2627,0,1,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
