Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1994,520,'720521090',304,,MT,0,5,25183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25183
2,1994,520,'720832019',203,,MT,0,6,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'720932010',203,,MT,0,10,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,505
2,1994,520,'720933010',203,,MT,0,6,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,313
2,1994,520,'720943000',105,,MT,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'721031010',203,,MT,0,35,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2206
2,1994,520,'721031010',304,,MT,0,155,15962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,8362,0,58,6583,0,10,1017
2,1994,520,'721031020',304,,MT,0,15,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'721039000',304,,MT,0,44,7256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,726,0,0,0,0,3,291,0,0,0,0,10,1937,0,24,4302,0,0,0
2,1994,520,'721130010',203,,MT,0,22,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1093
2,1994,520,'721141000',304,,MT,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'721221010',304,,MT,0,15,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,732,0,9,812,0,0,0
2,1994,520,'721229000',304,,MT,0,19,5769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,410,0,0,0,0,5,466,0,0,0,0,8,1407,0,3,3486,0,0,0
2,1994,520,'721250000',208,,MT,0,62,8763,0,0,0,0,62,8763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'721520000',213,,MT,0,11,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1359,0,0,0,0,4,778,0,0,0
2,1994,520,'721530000',304,,MT,0,7,799,0,0,0,0,0,0,0,0,0,0,7,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'721660000',213,,MT,0,19,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1260,0,0,0,0,11,1926,0,0,0
2,1994,520,'721712010',205,,MT,0,40,4862,0,40,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'721712090',205,,MT,0,40,3619,0,40,3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'721713090',304,,MT,0,31,10072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3499,0,10,3225,0,0,0,0,0,0,0,10,3348
2,1994,520,'721719000',304,,MT,0,10,3642,0,0,0,0,0,0,0,10,3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'721731000',213,,MT,0,3,2809,0,1,775,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,2,1101
2,1994,520,'721731000',304,,MT,0,7,3601,0,0,0,0,1,492,0,1,457,0,1,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2172
2,1994,520,'722300000',106,,MT,0,6,4928,0,2,1638,0,1,664,0,0,0,0,1,644,0,1,1035,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,1,684,0,0,0
2,1994,520,'722300000',111,,MT,0,120,34040,0,16,5262,0,0,0,0,0,0,0,0,0,0,17,4873,0,0,0,0,0,0,0,17,4677,0,18,4932,0,17,4711,0,17,4637,0,18,4948
2,1994,520,'722300000',203,,MT,0,264,112596,0,0,0,0,0,0,0,0,0,0,28,11641,0,32,13665,0,49,21148,0,42,18347,0,63,26468,0,14,5466,0,14,5778,0,22,10083,0,0,0
2,1994,520,'722300000',220,,MT,0,8,3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3593
2,1994,520,'722540020',203,,MT,0,3174,406161,0,17,2511,0,406,51387,0,184,23429,0,192,24456,0,574,73297,0,423,54435,0,252,32490,0,287,36934,0,0,0,0,315,40537,0,303,37546,0,221,29139
2,1994,520,'722540020',230,,MT,0,290,37199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,37199,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'722550020',213,,MT,0,5,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,835,0,0,0
2,1994,520,'722590030',203,,MT,0,7,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,535
2,1994,520,'722699030',210,,MT,0,283,38529,0,0,0,0,0,0,0,209,27894,0,19,2743,0,0,0,0,37,5288,0,18,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'722699030',213,,MT,0,78,10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5471,0,38,5341,0,0,0,0,0,0
2,1994,520,'722699030',601,,MT,0,2,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,248,0,0,0,0,0,0
2,1994,520,'722830010',213,,MT,0,4,814,0,0,0,0,0,0,0,4,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'722990020',103,,MT,0,34,4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4582,0,0,0,0,0,0
2,1994,520,'722990020',106,,MT,0,1827,244509,0,140,19681,0,97,13776,0,173,23196,0,169,22714,0,209,28228,0,207,27244,0,141,19187,0,164,21679,0,102,13604,0,118,15556,0,156,20793,0,151,18851
2,1994,520,'722990020',220,,MT,0,3621,380332,0,200,21506,0,160,17668,0,400,43015,0,335,36363,0,180,18633,0,320,33828,0,320,33637,0,380,39144,0,233,23280,0,553,56834,0,280,29157,0,260,27267
2,1994,520,'730660029',213,,MT,0,1,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203,0,0,0
2,1994,520,'730690020',213,,MT,0,1,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,311,0,0,0,0,0,0,0,0,0
2,1994,520,'730719000',106,,KG,0,10094,13764,0,0,0,0,0,0,0,2759,3726,0,228,314,0,549,863,0,0,0,0,757,912,0,1074,1306,0,1078,1368,0,1400,2097,0,1502,2108,0,747,1070
2,1994,520,'730719000',204,,KG,0,24486,37191,0,75,459,0,0,0,0,2597,4176,0,1596,2977,0,2293,4102,0,3214,4272,0,2687,3774,0,1814,2707,0,3533,5008,0,916,1310,0,2905,4315,0,2856,4091
2,1994,520,'730719000',213,,KG,0,1100,1402,0,0,0,0,0,0,0,0,0,0,423,446,0,0,0,0,178,275,0,0,0,0,175,211,0,0,0,0,174,254,0,150,216,0,0,0
2,1994,520,'730721000',106,,KG,0,940,1154,0,630,774,0,310,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'730721000',203,,KG,0,11,213,0,0,0,0,0,0,0,0,0,0,0,0,0,11,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'730722000',106,,KG,0,1092,1491,0,395,544,0,697,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'730723000',113,,KG,0,38739,8766,0,0,0,0,0,0,0,19340,4380,0,19399,4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'730729000',204,,KG,0,678,1733,0,403,893,0,275,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'730791000',304,,KG,0,5,684,0,0,0,0,0,0,0,0,0,0,0,0,0,3,330,0,0,0,0,2,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'730799000',304,,KG,0,221,2928,0,0,0,0,61,679,0,26,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,257,0,75,1115,0,0,0,0,42,643
2,1994,520,'730830000',103,,MT,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0
2,1994,520,'730830000',304,,MT,0,3,1889,0,1,283,0,1,449,0,1,738,0,0,0,0,0,208,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'730890010',103,,MT,0,353,95955,0,0,0,0,0,0,0,0,0,0,0,0,0,138,41158,0,0,0,0,0,0,0,188,44389,0,0,0,0,0,0,0,0,0,0,27,10408
2,1994,520,'730890010',106,,MT,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'730890010',207,,MT,0,20,4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4791,0,0,0,0,0,0
2,1994,520,'730890090',106,,MT,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,582,0,0,0,0,0,0
2,1994,520,'730890090',207,,MT,0,5,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1076,0,0,0
2,1994,520,'730890090',304,,MT,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0
2,1994,520,'730900000',304,,MT,0,2,4666,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'731010000',208,,KG,0,12009,7107,0,6448,5340,0,5561,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'731010000',304,,KG,0,3723,682,0,0,0,0,0,0,0,0,0,0,0,0,0,3723,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'731029000',106,,KG,0,6110,3492,0,0,0,0,0,0,0,6110,3492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'731029000',304,,KG,0,212,814,0,0,0,0,0,0,0,0,0,0,90,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,296
2,1994,520,'731100000',304,,NO,0,146,25625,0,12,1566,0,16,2534,0,2,589,0,15,2578,0,45,8994,0,4,949,0,17,2718,0,0,0,0,15,2024,0,5,1395,0,0,0,0,15,2278
2,1994,520,'731210010',304,,MT,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,520,'731210090',108,,MT,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304
