Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1994,'900110010',103,,KG,0,2,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,540
2,1994,'900110010',106,,KG,0,14,481,0,0,0,0,0,0,0,0,0,0,14,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,'900110010',113,,KG,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0
2,1994,'900110010',123,,KG,0,51,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,928,0,0,0,0,0,0,0,4,220,0,0,0
2,1994,'900110010',203,,KG,0,2,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,291,0,0,0
2,1994,'900110010',204,,KG,0,51,4196,0,0,0,0,0,0,0,0,0,0,51,4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,'900110010',205,,KG,0,335,12290,0,2,815,0,0,3045,0,0,0,0,1,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,581,0,1,500,0,329,6948
2,1994,'900110010',207,,KG,0,144,2472,0,140,1882,0,0,0,0,0,0,0,4,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,'900110010',210,,KG,0,6,8018,0,1,1807,0,0,0,0,1,1068,0,0,0,0,0,0,0,0,220,0,1,277,0,0,0,0,2,3497,0,0,0,0,1,218,0,0,931
2,1994,'900110010',213,,KG,0,768,57318,0,69,6505,0,91,5512,0,39,3475,0,23,2513,0,81,3841,0,122,2922,0,105,8533,0,73,4612,0,61,4980,0,30,7841,0,11,2621,0,63,3963
