Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1994,404,'000000011',103,,KG,0,125,312,0,0,0,0,0,0,0,0,0,0,0,0,0,125,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,404,'000000011',108,,KG,0,1867,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,505,0,0,0
2,1994,404,'000000011',117,,KG,0,95,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,593,0,0,0,0,0,0
2,1994,404,'000000011',118,,KG,0,2551,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204,1848,0,0,0,0,0,0,0,0,0,0,347,209
2,1994,404,'000000011',131,,KG,0,15,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,374,0,0,0,0,0,0
2,1994,404,'000000011',133,,KG,0,169,4024,0,0,0,0,0,0,0,10,278,0,20,561,0,0,0,0,34,798,0,10,262,0,20,534,0,15,285,0,20,526,0,20,388,0,20,392
2,1994,404,'000000011',205,,KG,0,7806,12493,0,926,1971,0,432,1177,0,189,365,0,0,0,0,233,452,0,572,2675,0,689,664,0,1000,461,0,1203,1559,0,2373,2937,0,189,232,0,0,0
2,1994,404,'000000011',207,,KG,0,450,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,298,0,0,0,0,0,0,0,0,0
2,1994,404,'000000011',210,,KG,0,18040,31842,0,3670,5411,0,410,1584,0,1023,2119,0,243,897,0,1728,3097,0,567,977,0,548,1562,0,2265,4045,0,3129,5134,0,2076,3555,0,1781,2634,0,600,827
2,1994,404,'000000011',213,,KG,0,594,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,221,0,0,0
2,1994,404,'000000011',215,,KG,0,607,1510,0,410,840,0,21,435,0,176,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,404,'000000011',218,,KG,0,252,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,245,0,0,0,0,0,0,0,0,0
2,1994,404,'000000011',224,,KG,0,43,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1064
2,1994,404,'000000011',225,,KG,0,1938,1722,0,1128,894,0,0,0,0,270,231,0,540,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,404,'000000011',302,,KG,0,292,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,215
2,1994,404,'000000011',304,,KG,0,137340,46159,0,12080,5035,0,13404,3987,0,7406,3884,0,18843,5593,0,14315,2365,0,12280,2890,0,2556,714,0,1498,516,0,8956,3579,0,21066,7592,0,7411,3795,0,17525,6209
2,1994,404,'000000011',601,,KG,0,25454,9929,0,3600,1427,0,0,0,0,1620,714,0,2400,892,0,2400,902,0,0,0,0,1128,426,0,3000,1111,0,2057,960,0,5103,1643,0,2595,1039,0,1551,815
2,1994,404,'000000019',103,,KG,0,3711,3736,0,436,210,0,72,253,0,0,0,0,773,350,0,0,0,0,0,0,0,0,0,0,1466,2128,0,0,0,0,775,334,0,65,214,0,124,247
2,1994,404,'000000019',105,,KG,0,2731,6176,0,774,1491,0,704,1165,0,335,642,0,0,0,0,0,0,0,0,0,0,13,413,0,572,1983,0,119,209,0,0,0,0,0,0,0,214,273
2,1994,404,'000000019',106,,KG,0,96,754,0,0,0,0,0,0,0,0,0,0,96,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,404,'000000019',108,,KG,0,20817,17381,0,938,1038,0,280,556,0,1684,1565,0,0,0,0,1698,2007,0,407,1482,0,1430,1907,0,1857,1662,0,1567,2311,0,2502,3234,0,7764,968,0,690,651
2,1994,404,'000000019',110,,KG,0,1100,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,3031,0,0,0,0,0,0
2,1994,404,'000000019',111,,KG,0,1631,4360,0,127,207,0,208,302,0,0,0,0,0,0,0,237,213,0,322,1152,0,80,1339,0,0,0,0,0,0,0,106,374,0,259,424,0,292,349
2,1994,404,'000000019',112,,KG,0,6085,21674,0,62,522,0,0,0,0,0,0,0,424,425,0,242,392,0,0,0,0,0,0,0,3952,13739,0,243,3050,0,0,0,0,176,266,0,986,3280
2,1994,404,'000000019',113,,KG,0,1477,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,1984,0,0,0,0,0,0,0,224,298,0,0,0
2,1994,404,'000000019',117,,KG,0,2504,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,3328,0,0,0,0,600,275
2,1994,404,'000000019',118,,KG,0,5912,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,1213,0,1500,859,0,1848,335,0,0,0,0,883,396
2,1994,404,'000000019',123,,KG,0,69,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,667,0,0,0
2,1994,404,'000000019',131,,KG,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0
2,1994,404,'000000019',201,,KG,0,46,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,847,0,0,0
2,1994,404,'000000019',202,,KG,0,460,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,710,0,0,0,0,118,234,0,0,0,0,0,0
