Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2002,400,'860712000',304,,KG,0,523,20946,0,523,20946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,400,'860719000',105,,KG,0,41796,5797,0,4970,1154,0,4938,960,0,9160,838,0,16228,2211,0,6500,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,400,'860719000',205,,KG,0,195,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,533,0,0,0
2,2002,400,'860719000',210,,KG,0,14406,42955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14406,42955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,400,'860721000',213,,KG,0,86893,386803,0,16929,73617,0,8310,25447,0,3315,23523,0,8718,47352,0,10450,42675,0,10875,43409,0,11214,43371,0,3503,22838,0,11340,45381,0,2153,17548,0,86,1642,0,0,0
2,2002,400,'860721000',304,,KG,0,1856,69543,0,0,0,0,0,0,0,0,0,0,0,0,0,541,27996,0,0,0,0,215,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,36842
2,2002,400,'860729000',213,,KG,0,26230,79453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8632,25756,0,0,0,0,8632,26452,0,8966,27245,0,0,0
2,2002,400,'860729000',304,,KG,0,8953,26598,0,8900,24591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2007,0,0,0
2,2002,400,'860730000',105,,KG,0,14551,7215,0,0,0,0,1237,665,0,0,0,0,120,2855,0,2160,882,0,0,0,0,4560,1145,0,0,0,0,0,0,0,0,0,0,2700,704,0,3774,964
2,2002,400,'860730000',207,,KG,0,6096,11317,0,0,0,0,1530,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,2283,4417,0,2283,4360,0,0,0,0,0,0,0,0,0,0,0,0
2,2002,400,'860730000',213,,KG,0,35750,74212,0,0,0,0,0,0,0,8454,10117,0,3295,7733,0,9609,22459,0,0,0,0,0,0,0,0,0,0,4227,10158,0,10165,23745,0,0,0,0,0,0
2,2002,400,'860730000',304,,KG,0,858,10339,0,409,5286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,5053,0,0,0
2,2002,400,'860799000',105,,KG,0,44456,25166,0,3750,4411,0,7254,12585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32252,7377,0,1008,544,0,192,249,0,0,0
