Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1991,'852110000',103,NO,KG,265983,1538537,5017362,23627,136441,445268,11965,71526,247503,35117,207151,669131,19976,111994,346107,21402,137385,419607,27386,164039,580766,22706,137113,489116,20836,117967,333738,22865,124473,397929,24419,134847,447000,15229,87907,260448,20455,107694,380749
2,1991,'852110000',105,NO,KG,30,90,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,90,2100,0,0,0,0,0,0
2,1991,'852110000',106,NO,KG,14203,57626,233398,100,500,1834,396,1584,6611,1000,4000,16713,1513,6130,22772,2576,10647,42559,3004,12024,49319,1120,4544,18875,2161,8720,36045,1223,5018,21006,1104,4428,17212,0,0,0,6,31,452
2,1991,'852110000',108,NO,KG,97,2878,264323,16,527,51846,6,172,13990,13,350,31810,13,433,45636,2,53,4518,14,447,37492,11,293,25758,9,325,25494,2,53,4568,11,225,23211,0,0,0,0,0,0
2,1991,'852110000',111,NO,KG,41,246,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,78,296,0,0,0,0,0,0,0,0,0,0,0,0,28,168,647,0,0,0
2,1991,'852110000',112,NO,KG,793,4743,24595,0,0,0,0,0,0,25,158,785,6,42,226,0,0,0,10,60,307,0,0,0,725,4352,22171,15,60,257,1,5,350,11,66,499,0,0,0
2,1991,'852110000',113,NO,KG,35140,175916,733072,10,64,266,0,0,0,10,60,272,0,0,0,0,0,0,28,181,957,733,3816,16244,8630,43150,186917,1920,9600,41716,6070,30350,124261,10320,51600,211405,7419,37095,151034
2,1991,'852110000',118,NO,KG,20,75,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,75,458,0,0,0
2,1991,'852110000',123,NO,KG,13,138,1574,0,0,0,0,0,0,3,19,319,3,19,455,3,42,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,58,421,0,0,0
2,1991,'852110000',203,NO,KG,1,5,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,370,0,0,0,0,0,0,0,0,0
2,1991,'852110000',204,NO,KG,1,10,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,216,0,0,0,0,0,0,0,0,0
2,1991,'852110000',205,NO,KG,150,1911,30895,0,0,0,15,124,1011,0,0,0,21,429,6028,5,603,16060,0,0,0,20,130,1089,0,0,0,32,170,1175,11,60,1985,22,177,2225,24,218,1322
2,1991,'852110000',207,NO,KG,5,49,9691,1,15,1521,1,8,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,255,2,20,7523,0,0,0,0,0,0
2,1991,'852110000',208,NO,KG,3,90,2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,2827,0,0,0,0,0,0
2,1991,'852110000',209,NO,KG,5,60,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,496
