Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2000,600,'930629000',213,,KG,0,350,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,578,0,0,0,0,0,0,0,0,0
2,2000,600,'930690000',215,,KG,0,19,15833,0,0,0,0,0,0,0,0,0,0,19,15833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2000,600,'930700000',105,,KG,0,440,618,0,0,0,0,0,0,0,0,0,0,0,0,0,440,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2000,600,'940120000',304,NO,KG,1608,9057,9034,0,0,0,0,0,0,0,0,0,1608,9057,9034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2000,600,'940130010',106,NO,KG,2805,52217,23986,244,4790,1789,549,10135,4892,287,5056,2934,25,560,246,135,2700,1292,224,4343,1710,446,7896,3878,250,4960,2189,270,4915,1668,235,4217,2546,0,0,0,140,2645,842
2,2000,600,'940130010',113,NO,KG,208,5610,3834,0,0,0,0,0,0,67,1608,1158,15,360,253,0,0,0,0,0,0,0,0,0,0,0,0,40,960,683,0,0,0,66,2202,1409,20,480,331
2,2000,600,'940130030',105,NO,KG,14060,131990,30561,0,0,0,1623,16056,3758,2345,27214,6204,4510,44859,10150,0,0,0,586,9083,2223,144,1945,831,1926,13873,2961,0,0,0,1680,11088,2872,623,3936,773,623,3936,789
2,2000,600,'940130030',106,NO,KG,198117,1584940,384285,11803,107990,25098,15130,124670,29761,38666,313425,73397,11914,98775,24809,11190,89183,23344,13981,114810,28128,8834,66462,17730,17442,143298,38337,8908,76390,18548,15266,106128,25257,19955,149420,36574,25028,194389,43302
2,2000,600,'940130030',108,NO,KG,430,7500,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,7500,1981
2,2000,600,'940130030',111,NO,KG,5055,40892,8806,4615,36052,7700,0,0,0,0,0,0,440,4840,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2000,600,'940130030',113,NO,KG,3775,39640,10837,0,0,0,0,0,0,0,0,0,1050,9750,2981,0,0,0,990,9320,2903,0,0,0,0,0,0,1200,10200,2863,0,0,0,260,4940,911,275,5430,1179
2,2000,600,'940130030',118,NO,KG,450,2925,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,2925,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2000,600,'940140010',105,NO,KG,134,8504,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3760,962,40,4744,1212,0,0,0,0,0,0
