Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2007,'610120010',103,NO,KG,243,162,977,109,55,464,0,0,0,134,107,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2007,'610120010',105,NO,KG,1190724,642174,1567789,112438,60854,162725,57262,27258,74049,20167,9065,25910,8542,3478,12975,11946,5502,14895,32586,14138,38037,105875,56333,151589,276640,147134,368299,172210,104139,239465,124784,76616,179773,114135,57438,137246,154139,80219,162826
2,2007,'610120010',106,NO,KG,2724,2044,7423,0,0,0,2724,2044,7423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2007,'610120010',108,NO,KG,3509,2184,10635,0,0,0,1006,601,1501,0,0,0,0,0,0,0,0,0,0,0,0,249,120,961,402,216,1690,1504,995,4657,278,198,1329,60,42,276,10,12,221
2,2007,'610120010',110,NO,KG,796,367,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,166,2161,0,0,0,0,0,0,130,101,582,0,0,0,0,0,0,466,100,293
2,2007,'610120010',111,NO,KG,999,266,1183,0,0,0,0,0,0,130,66,368,0,0,0,0,0,0,0,0,0,0,0,0,90,47,319,779,153,496,0,0,0,0,0,0,0,0,0
2,2007,'610120010',113,NO,KG,277,198,783,277,198,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2007,'610120010',117,NO,KG,5622,4380,15728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5004,4003,14006,118,109,908,500,268,814,0,0,0,0,0,0,0,0,0
2,2007,'610120010',118,NO,KG,842,590,2369,570,471,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,30,411,0,0,0,0,0,0,83,39,249,111,50,332,0,0,0
2,2007,'610120010',123,NO,KG,1554,824,9670,0,0,0,521,246,1877,136,82,956,15,14,219,0,0,0,0,0,0,233,151,1212,78,26,284,0,0,0,69,35,325,295,161,2031,207,109,2766
2,2007,'610120010',124,NO,KG,1764,795,3259,0,0,0,200,131,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,134,324,649,350,1290,720,180,1437,0,0,0
2,2007,'610120010',125,NO,KG,1083,477,1486,800,331,1062,0,0,0,283,146,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
