Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1995,502,'160100000',601,,KG,0,3805,2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3805,2511
2,1995,502,'160250510',304,,KG,0,15687,54528,0,571,2214,0,633,2109,0,746,2611,0,830,2748,0,547,1867,0,1521,5173,0,1213,4088,0,600,2371,0,2867,11147,0,887,2365,0,2358,7307,0,2914,10528
2,1995,502,'160250590',304,,KG,0,10226,25795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,10034,0,4188,10667,0,1058,2917,0,852,2177,0,0,0,0,0,0
2,1995,502,'160250590',601,,KG,0,600,1523,0,0,0,0,0,0,0,300,773,0,0,0,0,0,0,0,0,0,0,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,502,'160250700',606,,KG,0,7369,3414,0,0,0,0,0,0,0,0,0,0,2406,1371,0,931,453,0,0,0,0,0,0,0,0,0,0,0,0,0,4032,1590,0,0,0,0,0,0
2,1995,502,'160290290',111,,KG,0,921,3230,0,0,0,0,0,0,0,84,293,0,0,0,0,0,0,0,0,0,0,0,0,0,187,617,0,0,0,0,250,900,0,0,0,0,400,1420
2,1995,502,'160411090',304,,KG,0,2704,5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,1841,0,1875,3688,0,0,0,0,0,0,0,0,0
2,1995,502,'160416000',105,,KG,0,2400,3227,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,502,'160416000',117,,KG,0,591,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,594,0,0,0,0,0,0
2,1995,502,'160419090',304,,KG,0,6585,25388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,1601,0,1638,4445,0,618,1668,0,373,1324,0,168,2924,0,3200,13426,0,0,0
