Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1995,200,'390110010',103,,KG,0,1496180,126491,0,0,0,0,0,0,0,0,0,0,0,0,0,415180,33925,0,168000,14495,0,480000,42222,0,428000,34929,0,0,0,0,0,0,0,5000,920,0,0,0
2,1995,200,'390110010',105,,KG,0,61000,7305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,1478,0,0,0,0,0,0,0,14000,1611,0,19000,2407,0,0,0,0,14000,1809
2,1995,200,'390110010',106,,KG,0,721000,69713,0,0,0,0,56000,5381,0,0,0,0,138000,14733,0,60000,5409,0,52000,4887,0,63000,5760,0,41000,4600,0,20000,2236,0,262000,22731,0,0,0,0,29000,3976
2,1995,200,'390110010',108,,KG,0,3675,599,0,0,0,0,3675,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390110010',112,,KG,0,26800,2328,0,0,0,0,9800,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,1547,0,0,0,0,0,0
2,1995,200,'390110010',137,,KG,0,1952000,113108,0,1024000,55162,0,240000,14131,0,0,0,0,0,0,0,688000,43815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390110010',140,,KG,0,271600,25748,0,60000,6120,0,0,0,0,45000,4157,0,0,0,0,30000,2515,0,15000,1365,0,31600,2925,0,0,0,0,45000,4431,0,30000,2875,0,15000,1360,0,0,0
2,1995,200,'390110010',208,,KG,0,1375,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,210,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390110010',304,,KG,0,33092,7828,0,0,0,0,0,0,0,0,0,0,0,0,0,12274,3781,0,0,0,0,19050,3570,0,408,201,0,0,0,0,0,0,0,0,0,0,1360,276
2,1995,200,'390110010',305,,KG,0,154346,11948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44116,3680,0,0,0,0,110230,8268
2,1995,200,'390110090',140,,KG,0,33000,2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,2773
2,1995,200,'390120010',103,,KG,0,1941300,144924,0,0,0,0,0,0,0,13000,917,0,142900,12074,0,64400,4921,0,151000,12544,0,199000,15256,0,1332000,96433,0,13000,952,0,0,0,0,0,0,0,26000,1827
2,1995,200,'390120010',105,,KG,0,31884,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,12384,332,0,0,0
2,1995,200,'390120010',106,,KG,0,58500,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,1228,0,0,0,0,19500,1275,0,0,0,0,19500,1267
2,1995,200,'390120010',112,,KG,0,742200,59398,0,31000,2485,0,66200,5253,0,45000,3493,0,0,0,0,78000,5919,0,17000,1396,0,96000,7705,0,96000,8599,0,110000,8800,0,0,0,0,121000,9680,0,82000,6068
2,1995,200,'390120010',137,,KG,0,17150,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17150,1080,0,0,0
2,1995,200,'390120010',213,,KG,0,413000,69614,0,28000,4840,0,15000,2199,0,70000,12100,0,57000,9592,0,14000,2420,0,15000,2251,0,0,0,0,85000,14525,0,28000,4842,0,50500,8498,0,50500,8347,0,0,0
2,1995,200,'390120010',218,,KG,0,16000,1026,0,16000,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390120010',304,,KG,0,108370,47166,0,0,0,0,24935,13852,0,10977,2309,0,18148,11091,0,8709,1702,0,0,0,0,0,0,0,8530,3736,0,8708,1967,0,0,0,0,17874,11546,0,10489,963
2,1995,200,'390130010',103,,KG,0,323795,21639,0,27225,1920,0,34450,2252,0,34695,2433,0,18150,1240,0,26450,1745,0,18150,1230,0,27225,1845,0,16600,1030,0,26450,1745,0,43050,2824,0,25675,1685,0,25675,1690
2,1995,200,'390130010',105,,KG,0,58550,3725,0,0,0,0,0,0,0,0,0,0,24900,1620,0,0,0,0,17050,1075,0,16600,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390130010',106,,KG,0,30000,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390130010',118,,KG,0,238071,11995,0,29040,1464,0,21960,1107,0,29280,1476,0,29880,1506,0,45000,2266,0,30000,1510,0,22500,1134,0,22500,1134,0,0,0,0,7911,398,0,0,0,0,0,0
2,1995,200,'390130010',208,,KG,0,72200,14769,0,18200,3826,0,0,0,0,15600,2903,0,0,0,0,0,0,0,19200,4127,0,0,0,0,19200,3913,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390130010',213,,KG,0,46500,12000,0,0,0,0,0,0,0,22500,3072,0,0,0,0,0,0,0,0,0,0,6000,2232,0,0,0,0,6000,2232,0,0,0,0,12000,4464,0,0,0
2,1995,200,'390130010',304,,KG,0,313888,64750,0,49648,9300,0,10000,1924,0,66250,13987,0,10898,1894,0,37500,7379,0,10898,1811,0,10000,1804,0,21898,4544,0,0,0,0,0,0,0,75898,17954,0,20898,4153
2,1995,200,'390130090',103,,KG,0,4800,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390130090',105,,KG,0,14400,1096,0,0,0,0,0,0,0,0,0,0,14400,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390130090',112,,KG,0,298668,87438,0,298668,87438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390130090',304,,KG,0,18144,2067,0,0,0,0,18144,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390190010',103,,KG,0,53600,4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200,990,0,11200,1179,0,0,0,0,31200,2812
2,1995,200,'390190010',105,,KG,0,16000,2261,0,0,0,0,0,0,0,0,0,0,16000,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390190010',137,,KG,0,12978274,867258,0,0,0,0,0,0,0,912000,53595,0,1872274,110640,0,1023000,66980,0,1279750,83092,0,1327750,85400,0,1520000,104070,0,1962250,142579,0,1072000,76093,0,733500,55204,0,1275750,89605
2,1995,200,'390190010',205,,KG,0,60123,9914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,3275,0,40123,6639
2,1995,200,'390190010',208,,KG,0,153000,34388,0,2000,378,0,0,0,0,10000,2178,0,50000,8780,0,10000,2215,0,0,0,0,0,0,0,0,0,0,40000,10455,0,0,0,0,31000,8267,0,10000,2115
2,1995,200,'390190010',210,,KG,0,1250,350,0,0,0,0,0,0,0,0,0,0,1250,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,200,'390190010',218,,KG,0,11000,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,995,0,0,0,0,0,0
