Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1998,460,'000000099',103,,KG,0,5943,11338,0,254,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,264,0,2147,4178,0,0,0,0,3274,6421,0,2,223
2,1998,460,'000000099',105,,KG,0,15592,80063,0,17,1229,0,0,0,0,68,2760,0,131,3964,0,29,1972,0,64,3847,0,103,9001,0,0,0,0,86,4731,0,23,837,0,1,387,0,15070,51335
2,1998,460,'000000099',106,,KG,0,388,4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,1892,0,40,700,0,0,0,0,16,212,0,0,0,0,0,0,0,18,1975
2,1998,460,'000000099',108,,KG,0,9680,29861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9031,28220,0,0,0,0,9,605,0,0,0,0,0,0,0,0,0,0,640,1036
2,1998,460,'000000099',111,,KG,0,43,2737,0,43,2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1998,460,'000000099',113,,KG,0,11034,49926,0,140,1785,0,0,0,0,52,375,0,0,0,0,0,0,0,0,0,0,0,0,0,65,399,0,10050,42593,0,412,1967,0,115,922,0,200,1885
2,1998,460,'000000099',143,,KG,0,19,252,0,19,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1998,460,'000000099',205,,KG,0,29,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,840,0,0,0,0,0,0,0,0,0,0,20,1535
2,1998,460,'000000099',208,,KG,0,31,2822,0,0,0,0,0,0,0,0,0,0,31,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1998,460,'000000099',210,,KG,0,54,8228,0,0,0,0,0,0,0,0,0,0,0,0,0,13,827,0,0,0,0,41,7401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1998,460,'000000099',213,,KG,0,225,21255,0,0,0,0,11,1922,0,0,0,0,4,338,0,0,0,0,0,0,0,0,0,0,13,1962,0,18,2696,0,17,2197,0,22,1251,0,140,10889
