Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1991,600,'160100000',204,,KG,0,2055,839,0,0,0,0,0,0,0,2055,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160242090',204,,KG,0,1088,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160249290',204,,KG,0,816,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,233,0,0,0
2,1991,600,'160414099',111,,KG,0,156518,56499,0,0,0,0,13810,4875,0,0,0,0,28132,10384,0,14322,5156,0,14322,5471,0,28644,10660,0,14322,5288,0,0,0,0,28644,9815,0,14322,4850,0,0,0
2,1991,600,'160419010',106,,KG,0,28250,54838,0,0,0,0,0,0,0,14250,27819,0,7000,13662,0,7000,13357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160419090',103,,KG,0,7500,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,2625,0,0,0,0,0,0
2,1991,600,'160419090',105,,KG,0,17000,13411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,5603,0,10000,7808,0,0,0,0,0,0
2,1991,600,'160419090',111,,KG,0,9240,6793,0,0,0,0,0,0,0,3435,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,5805,5416,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160419090',112,,KG,0,1815,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,2761
2,1991,600,'160420012',104,,KG,0,4452,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,4452,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160420014',104,,KG,0,9698,4811,0,0,0,0,0,0,0,8588,4338,0,0,0,0,1110,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160520011',105,,KG,0,11614,20875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607,6581,0,4868,9009,0,3139,5285,0,0,0,0,0,0,0,0,0
2,1991,600,'160520011',111,,KG,0,8352,6674,0,3096,2859,0,3060,1898,0,0,0,0,0,0,0,2196,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160540011',105,,KG,0,38382,53305,0,0,0,0,0,0,0,0,0,0,31393,40295,0,6989,13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160590190',103,,KG,0,8064,11900,0,0,0,0,0,0,0,0,0,0,0,0,0,8064,11900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160590214',111,,KG,0,10000,4752,0,10000,4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160590219',111,,KG,0,36740,38370,0,5380,8865,0,0,0,0,12710,11183,0,9120,5285,0,0,0,0,6430,7923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,5114
2,1991,600,'160590229',104,,KG,0,2152,2678,0,0,0,0,0,0,0,780,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,1605,0,0,0,0,0,0
2,1991,600,'160590294',103,,KG,0,135843,371086,0,13704,51200,0,33161,103704,0,18708,47641,0,11954,32718,0,22436,51657,0,14020,55906,0,0,0,0,14010,14075,0,0,0,0,7850,14185,0,0,0,0,0,0
2,1991,600,'160590294',105,,KG,0,41046,9067,0,0,0,0,0,0,0,0,0,0,9996,1998,0,1500,620,0,0,0,0,0,0,0,0,0,0,3550,1227,0,0,0,0,0,0,0,26000,5222
2,1991,600,'160590294',111,,KG,0,600,239,0,0,0,0,0,0,0,0,0,0,600,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160590294',606,,KG,0,61945,17687,0,7256,859,0,0,0,0,0,0,0,0,0,0,0,0,0,8724,3941,0,8386,2215,0,7457,2283,0,0,0,0,30122,8389,0,0,0,0,0,0
2,1991,600,'160590299',103,,KG,0,4750,13112,0,0,0,0,4750,13112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'160590299',105,,KG,0,74160,16058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,4776,0,0,0,0,27160,5837,0,0,0,0,26000,5445,0,0,0,0,0,0
2,1991,600,'160590299',111,,KG,0,4240,1860,0,0,0,0,0,0,0,4240,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'170111190',111,,MT,0,10174,319901,0,0,0,0,0,0,0,4079,121377,0,6095,198524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'170111190',321,,MT,0,34375,1147336,0,0,0,0,0,0,0,0,0,0,0,0,0,11925,409793,0,0,0,0,11956,347892,0,0,0,0,0,0,0,0,0,0,10494,389651,0,0,0
2,1991,600,'170111190',601,,MT,0,67191,2278058,0,21352,734328,0,0,0,0,0,0,0,0,0,0,7081,233282,0,0,0,0,0,0,0,6491,228423,0,11591,402585,0,11987,396637,0,8689,282803,0,0,0
2,1991,600,'170111200',105,,MT,0,19,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'170111200',111,,MT,0,20,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'170210010',222,,KG,0,342000,26144,0,18000,1402,0,0,0,0,18000,1404,0,54000,3966,0,72000,5094,0,36000,2827,0,0,0,0,54000,4276,0,36000,2850,0,0,0,0,18000,1500,0,36000,2825
2,1991,600,'170490290',103,,KG,0,9926,12058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,2285,0,4891,5791,0,3755,3982
2,1991,600,'180610100',108,,KG,0,36000,2659,0,0,0,0,0,0,0,18000,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,1240,0,0,0,0,0,0
2,1991,600,'190120229',213,,KG,0,1980,1168,0,0,0,0,0,0,0,980,597,0,0,0,0,0,0,0,0,0,0,1000,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'190120312',103,,KG,0,151588,10569,0,8750,548,0,62500,3915,0,27838,2815,0,52500,3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'190120312',112,,KG,0,493000,35185,0,68000,5111,0,51000,3563,0,51000,3601,0,51000,3591,0,51000,3583,0,0,0,0,34000,2428,0,68000,4840,0,34000,2444,0,51000,3631,0,0,0,0,34000,2393
2,1991,600,'190120315',103,,KG,0,769000,51990,0,85500,5876,0,155750,10678,0,78250,5579,0,122000,8394,0,52000,3490,0,51500,3520,0,15000,948,0,35000,2213,0,52000,3416,0,52500,3338,0,34500,2323,0,35000,2215
2,1991,600,'190120315',213,,KG,0,3000,1059,0,0,0,0,0,0,0,1000,358,0,0,0,0,0,0,0,1000,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,353
2,1991,600,'190120315',601,,KG,0,56760,4275,0,0,0,0,18920,1425,0,0,0,0,0,0,0,18920,1425,0,0,0,0,18920,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'190120319',213,,KG,0,62950,27277,0,9980,4703,0,0,0,0,8990,3998,0,0,0,0,8000,3373,0,6000,2511,0,0,0,0,6000,2604,0,10000,3581,0,1990,1151,0,0,0,0,11990,5356
2,1991,600,'190120323',213,,KG,0,72000,19812,0,16000,4857,0,0,0,0,12000,3289,0,0,0,0,16000,4234,0,8000,2120,0,7000,1804,0,2000,549,0,0,0,0,5000,1351,0,0,0,0,6000,1608
2,1991,600,'190190111',112,,KG,0,34000,5063,0,0,0,0,17000,2495,0,0,0,0,0,0,0,0,0,0,17000,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'190190111',213,,KG,0,1960,940,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'190190111',225,,KG,0,17500,2766,0,0,0,0,0,0,0,17500,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'190190318',103,,KG,0,631800,40462,0,0,0,0,0,0,0,0,0,0,35000,2301,0,52500,3490,0,70000,4508,0,70000,4416,0,124300,8114,0,70000,4548,0,87500,5190,0,52500,3399,0,70000,4496
2,1991,600,'190190318',213,,KG,0,2950,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,960,394,0,0,0,0,0,0,0,1990,799,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'190190319',213,,KG,0,500,365,0,0,0,0,0,0,0,0,0,0,500,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'190190329',213,,KG,0,7950,2420,0,0,0,0,0,0,0,950,314,0,0,0,0,0,0,0,1000,294,0,2000,566,0,4000,1246,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,600,'190219010',105,,KG,0,27000,3383,0,0,0,0,0,0,0,0,0,0,7500,1012,0,0,0,0,0,0,0,4500,484,0,7500,947,0,0,0,0,0,0,0,7500,940,0,0,0
2,1991,600,'190219010',106,,KG,0,4320,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4320,1627,0,0,0,0,0,0,0,0,0
2,1991,600,'190219010',111,,KG,0,24000,3616,0,12000,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,1775
2,1991,600,'190219091',220,,KG,0,174600,15839,0,0,0,0,0,0,0,20000,1816,0,20000,1760,0,0,0,0,0,0,0,18900,1677,0,37900,3448,0,37900,3491,0,0,0,0,39900,3647,0,0,0
2,1991,600,'190219092',103,,KG,0,77360,17824,0,0,0,0,18360,3690,0,0,0,0,0,0,0,14000,2870,0,9900,2578,0,8100,2109,0,6030,1570,0,20970,5007,0,0,0,0,0,0,0,0,0
