Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2005,400,'840212000',204,NO,KG,6,34620,177939,0,0,0,0,0,0,0,0,0,1,1845,14112,1,7335,35000,2,5305,54942,1,2765,23350,0,0,0,1,17370,50535,0,0,0,0,0,0,0,0,0
2,2005,400,'840212000',220,NO,KG,1,2187,16114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2187,16114,0,0,0
2,2005,400,'840219000',208,NO,KG,1,2684,6424,1,2684,6424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,400,'840290000',103,,KG,0,68554,48145,0,0,0,0,0,0,0,0,0,0,0,0,0,35900,27366,0,26149,15684,0,0,0,0,6000,2892,0,505,2203,0,0,0,0,0,0,0,0,0
2,2005,400,'840290000',105,,KG,0,370937,82835,0,0,0,0,43359,6591,0,31371,4384,0,0,0,0,0,0,0,40669,8261,0,20312,5052,0,37251,9142,0,58351,14585,0,52452,12881,0,42561,10436,0,44611,11503
2,2005,400,'840290000',106,,KG,0,14026,11530,0,0,0,0,0,0,0,0,0,0,0,0,0,403,648,0,12300,8963,0,613,853,0,0,0,0,0,0,0,207,255,0,503,811,0,0,0
2,2005,400,'840290000',112,,KG,0,342,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,400,'840310000',215,NO,KG,9,7487,10927,1,437,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7050,10180,0,0,0
2,2005,400,'840410000',105,NO,KG,244,108035,33996,0,0,0,5,2721,349,40,14109,1851,0,0,0,0,0,0,12,6600,939,13,6755,1017,35,17500,6300,40,14000,6400,40,17000,6800,33,17850,5940,26,11500,4400
2,2005,400,'840490000',105,,KG,0,103167,18997,0,0,0,0,0,0,0,0,0,0,41901,8176,0,61266,10821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,400,'840510000',103,NO,KG,2,414,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1007,0,0,0,0,0,0,0,0,0,1,324,1609
2,2005,400,'840729000',304,NO,KG,3,488,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,488,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,400,'840731000',105,NO,KG,25,600,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,600,209,0,0,0,0,0,0
2,2005,400,'840732000',105,NO,KG,480,9960,7458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,3405,2345,60,1260,829,220,4140,3108,0,0,0,60,1155,1176
2,2005,400,'840734000',304,NO,KG,7,1215,921,2,627,247,0,0,0,0,0,0,5,588,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,400,'840790000',105,NO,KG,252,759,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,759,1573,0,0,0,0,0,0
2,2005,400,'840790000',111,NO,KG,3421,64077,46664,0,0,0,0,0,0,0,0,0,0,0,0,2226,43762,29637,1195,20315,17027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,400,'840790000',204,NO,KG,8,4680,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4680,1880
2,2005,400,'840790000',304,NO,KG,26,1269,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1269,2203,0,0,0,0,0,0
2,2005,400,'840810000',112,NO,KG,2,2954,10232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2954,10232,0,0,0,0,0,0
2,2005,400,'840810000',203,NO,KG,8,1800,6726,0,0,0,1,225,829,0,0,0,1,225,853,1,225,843,0,0,0,1,225,817,0,0,0,1,225,826,1,225,837,1,225,849,1,225,872
2,2005,400,'840810000',204,NO,KG,11,2287,7090,0,0,0,0,0,0,2,446,1049,2,300,1322,1,221,1038,2,448,989,0,0,0,0,0,0,0,0,0,0,0,0,2,437,1332,2,435,1360
2,2005,400,'840810000',213,NO,KG,3,900,5032,3,900,5032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,400,'840810000',222,NO,KG,3,225,1970,3,225,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,400,'840810000',304,NO,KG,1,571,237,0,0,0,1,571,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,400,'840820000',103,NO,KG,1,297,224,0,0,0,1,297,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,400,'840820000',105,NO,KG,111,71925,5883,0,0,0,0,0,0,1,325,616,0,0,0,57,53600,4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,18000,537,0,0,0
2,2005,400,'840820000',106,NO,KG,319,287030,10380,0,0,0,0,0,0,0,0,0,0,0,0,110,103850,4950,0,0,0,41,27900,1414,0,0,0,146,137700,3570,22,17580,446,0,0,0,0,0,0
2,2005,400,'840820000',111,NO,KG,10,2550,4899,1,270,367,0,0,0,0,0,0,4,1030,2211,0,0,0,1,270,512,0,0,0,3,735,1240,0,0,0,1,245,569,0,0,0,0,0,0
