Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2001,605,'280440000',302,,KG,0,1,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2001,605,'280461100',103,,KG,0,125,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2001,605,'280461100',105,,KG,0,10,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,221,0,0,0,0,0,0,0,0,0,0,0,0
2,2001,605,'280461100',223,,KG,0,301,10889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,5358,0,150,5531,0,0,0
2,2001,605,'280461100',304,,KG,0,1766,54400,0,284,8492,0,378,11131,0,396,11909,0,202,6314,0,124,4148,0,24,379,0,0,0,0,0,0,0,57,2140,0,103,3086,0,105,3596,0,93,3205
2,2001,605,'280461200',213,,KG,0,13443,62799,0,8400,39891,0,0,0,0,5043,22908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2001,605,'280461200',304,,KG,0,4968,30277,0,274,1813,0,930,4954,0,0,0,0,403,2532,0,810,4477,0,0,0,0,0,0,0,213,684,0,180,837,0,579,7061,0,1579,7919,0,0,0
2,2001,605,'281122000',304,,KG,0,18,394,0,0,0,0,0,0,0,0,0,0,18,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2001,605,'281830000',304,,KG,0,1020,599,0,0,0,0,0,0,0,544,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,285,0,0,0,0,0,0
2,2001,605,'281990000',210,,KG,0,500,254,0,0,0,0,500,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2001,605,'282300000',213,,KG,0,995,825,0,0,0,0,995,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2001,605,'282560100',208,,KG,0,10552,847288,0,720,56496,0,0,0,0,0,0,0,1452,118008,0,1280,102604,0,300,23861,0,1040,86406,0,1040,87014,0,1040,83398,0,1180,94302,0,1180,93035,0,1320,102164
2,2001,605,'282560200',210,,KG,0,60,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,574,0,0,0,0,0,0
