Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2007,'970110000',103,NO,KG,82674,76378,472652,8700,8832,45677,4826,3557,31503,4364,5387,51048,3911,3705,25726,4114,4585,42560,3310,3090,19704,3268,1855,21467,4606,3749,28292,3764,3618,17546,8996,7632,44188,18124,16568,86265,14691,13800,58676
2,2007,'970110000',105,NO,KG,33176,66018,1384244,2078,6001,26325,2873,6816,15985,6051,5009,5605,1250,1441,6978,1300,2224,5603,5093,5129,25507,1670,7050,131993,2171,5269,9408,1871,10877,11540,4563,8201,1048161,3306,6632,32366,950,1369,64773
2,2007,'970110000',106,NO,KG,166,794,4200,3,48,356,10,633,968,14,15,1184,1,15,243,2,11,825,0,0,0,0,0,0,0,0,0,0,0,0,136,72,624,0,0,0,0,0,0
2,2007,'970110000',108,NO,KG,2556,1063,40270,207,304,24443,622,115,507,5,20,219,1,2,3030,0,0,0,0,0,0,3,93,1182,0,0,0,16,108,1729,593,83,669,807,170,2814,302,168,5677
2,2007,'970110000',110,NO,KG,635,2085,11319,0,0,0,0,0,0,0,0,0,56,458,2717,0,0,0,0,0,0,0,0,0,0,0,0,45,250,5359,8,54,248,523,1307,2620,3,16,375
2,2007,'970110000',111,NO,KG,761,2256,46049,1,15,264,82,186,1426,0,0,0,184,510,8578,18,54,436,149,147,2053,16,48,426,2,42,238,0,0,0,217,972,30080,15,45,357,77,237,2191
2,2007,'970110000',112,NO,KG,78,511,19574,1,40,1844,0,0,0,4,8,720,63,200,1323,4,15,4675,3,22,219,1,156,9293,0,0,0,0,0,0,1,10,249,0,0,0,1,60,1251
2,2007,'970110000',113,NO,KG,96,484,3120,0,0,0,0,0,0,0,0,0,81,279,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,235,0,0,0,8,163,1176
2,2007,'970110000',118,NO,KG,2220,19134,8645,177,1614,646,0,0,0,390,697,541,429,5881,2948,264,979,580,0,0,0,159,592,479,6,6,476,74,2030,520,1,1189,283,215,944,732,505,5202,1440
2,2007,'970110000',123,NO,KG,148,887,274221,0,0,0,0,0,0,0,0,0,6,70,70587,18,351,190406,0,0,0,121,364,1461,0,0,0,0,0,0,3,102,11767,0,0,0,0,0,0
2,2007,'970110000',125,NO,KG,3,51,20903,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4559,1,7,2171,0,0,0,1,37,14173,0,0,0,0,0,0,0,0,0,0,0,0
2,2007,'970110000',127,NO,KG,16,725,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,725,333,0,0,0,0,0,0,0,0,0
2,2007,'970110000',143,NO,KG,43,70,1002,0,0,0,0,0,0,0,0,0,42,3,384,0,0,0,0,0,0,1,67,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2007,'970110000',201,NO,KG,1,10,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,387,0,0,0
2,2007,'970110000',202,NO,KG,2,0,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1822,0,0,0
2,2007,'970110000',203,NO,KG,3,7,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,603,0,0,0,0,0,0,1,5,1515,0,0,0,0,0,0,0,0,0
2,2007,'970110000',204,NO,KG,15,191,53083,0,0,0,0,0,0,0,0,0,1,16,4590,1,18,373,0,0,0,0,0,0,1,55,2725,0,0,0,2,10,1848,7,70,42902,3,22,645
2,2007,'970110000',205,NO,KG,778,4108,673778,48,613,27738,49,471,115434,185,652,144562,128,569,13511,39,309,42797,39,305,12191,20,190,22753,92,142,8342,63,95,43780,16,243,210426,78,280,19809,21,239,12435
2,2007,'970110000',206,NO,KG,12,90,4170,0,0,0,0,0,0,0,0,0,0,0,0,11,76,2435,1,14,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2007,'970110000',207,NO,KG,248,566,258255,1,5,4715,1,3,1468,0,0,0,17,73,117461,73,155,10145,4,13,840,99,142,118816,0,0,0,0,0,0,41,171,1476,0,0,0,12,4,3334
2,2007,'970110000',208,NO,KG,107,742,176151,4,236,65258,25,50,4159,16,44,31008,0,0,0,5,1,5732,2,12,2426,0,0,0,15,173,7695,3,25,15451,29,154,12000,3,30,770,5,17,31652
2,2007,'970110000',209,NO,KG,1,20,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1137
2,2007,'970110000',210,NO,KG,3659,13115,19165935,351,1259,1801344,178,488,212537,390,923,2307821,390,892,919297,574,1351,3059771,414,3090,1346859,210,1144,1141709,322,867,902503,127,377,102411,296,958,1834363,160,949,1599721,247,817,3937599
2,2007,'970110000',213,NO,KG,365,3663,402596,52,166,21317,16,366,81454,20,1404,41563,94,331,23570,11,186,18763,4,6,16230,33,36,18580,15,299,4416,4,60,36596,53,291,37115,35,220,62982,28,298,40010
2,2007,'970110000',215,NO,KG,1644,1711,417997,30,38,21481,7,61,4072,2,3,487,34,55,200942,40,64,3992,72,283,8810,28,635,23631,41,128,5585,77,4,1269,18,54,8773,5,15,43253,1290,371,95702
2,2007,'970110000',217,NO,KG,2,53,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,250
2,2007,'970110000',218,NO,KG,475,1352,188657,8,121,10707,1,4,7111,83,619,32711,67,16,2171,95,420,7291,48,36,6269,99,42,26593,0,0,0,0,0,0,30,6,2825,1,2,91437,43,86,1542
