Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2003,101,'930120000',304,NO,KG,3,105,5569,0,0,0,0,0,0,3,105,5569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2003,101,'930400000',103,NO,KG,400,111,828,0,0,0,0,0,0,0,0,0,0,0,0,200,55,224,0,0,0,0,0,0,0,0,0,0,0,0,200,56,604,0,0,0,0,0,0
2,2003,101,'930400000',213,NO,KG,8010,459,5843,1350,73,813,1470,98,1059,10,12,677,0,0,0,1200,85,920,800,30,388,0,0,0,0,0,0,3180,161,1986,0,0,0,0,0,0,0,0,0
2,2003,101,'930400000',220,NO,KG,99,144,638,0,0,0,0,0,0,0,0,0,99,144,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2003,101,'930400000',304,NO,KG,7350,831,6631,0,0,0,450,100,978,2020,208,1514,0,0,0,0,0,0,480,40,532,0,0,0,2080,160,1247,100,38,372,2220,285,1988,0,0,0,0,0,0
2,2003,101,'930510010',205,,KG,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0
2,2003,101,'930591000',203,,KG,0,41,2350,0,7,604,0,0,0,0,20,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,461,0,10,494,0,0,0
2,2003,101,'930591000',213,,KG,0,5,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,651,0,0,0,0,0,0,0,0,0
2,2003,101,'930591000',220,,KG,0,150,20430,0,110,13145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7285,0,0,0,0,0,0
2,2003,101,'930591000',304,,KG,0,12719,1439267,0,79,25500,0,8,6344,0,191,24774,0,365,55623,0,5525,328366,0,562,101770,0,120,49316,0,329,6640,0,1683,203555,0,313,48162,0,344,83489,0,3200,505728
