Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1994,'470100010',203,,MT,0,37355,1506363,0,5257,211757,0,3753,143665,0,3561,138032,0,1888,74593,0,6272,243060,0,2924,122062,0,2166,85760,0,2535,106248,0,967,40714,0,2322,97670,0,1320,60197,0,4390,182605
2,1994,'470100010',302,,MT,0,144506,5161937,0,10362,380451,0,11429,414420,0,7858,267425,0,12511,424214,0,17427,600094,0,9243,322596,0,13006,437388,0,19790,703987,0,3401,118158,0,14297,506599,0,2497,85260,0,22685,901345
2,1994,'470100010',304,,MT,0,56,1430,0,13,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,926,0,0,0
2,1994,'470100010',606,,MT,0,201566,6101255,0,14232,460703,0,37338,1179899,0,294,10646,0,22834,679902,0,307,11366,0,37255,1127244,0,443,16216,0,37082,1080749,0,14747,438638,0,227,8986,0,23237,667627,0,13570,419279
2,1994,'470100090',203,,MT,0,8681,380963,0,347,15776,0,225,9985,0,608,25573,0,466,19780,0,543,23211,0,800,34649,0,909,37702,0,1010,43216,0,1435,62322,0,670,29184,0,623,28059,0,1045,51506
2,1994,'470100090',213,,MT,0,97,4203,0,97,4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,'470100090',302,,MT,0,5869,249268,0,408,14927,0,229,8581,0,328,12162,0,128,4781,0,927,34335,0,1375,55027,0,402,16924,0,264,11840,0,91,4291,0,1184,58876,0,262,12887,0,271,14637
2,1994,'470100090',304,,MT,0,1,308,0,0,0,0,0,0,0,0,0,0,1,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,'470100090',606,,MT,0,213,9105,0,148,5779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2496,0,0,0,0,16,830,0,0,0,0,0,0
2,1994,'470200010',202,,MT,0,494,33597,0,209,14184,0,0,0,0,0,0,0,5,422,0,0,0,0,0,0,0,0,0,0,20,1597,0,4,335,0,0,0,0,256,17059,0,0,0
