Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1994,300,'160100000',105,,KG,0,3268,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3268,1450,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,300,'160100000',204,,KG,0,13319,3678,0,0,0,0,3090,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050,1567,0,1762,499,0,0,0,0,0,0,0,2417,759
2,1994,300,'160100000',213,,KG,0,10026,9572,0,0,0,0,0,0,0,3072,2833,0,0,0,0,0,0,0,2073,1877,0,0,0,0,0,0,0,2232,2353,0,0,0,0,1555,1478,0,1094,1031
2,1994,300,'160100000',304,,KG,0,545660,223277,0,22188,12625,0,18161,10207,0,90923,32308,0,72259,24159,0,82633,28937,0,40718,13858,0,51490,18950,0,38190,18894,0,11468,5283,0,40875,20218,0,27269,12768,0,49486,25070
2,1994,300,'160100000',410,,KG,0,6456,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6456,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,300,'160210000',304,,KG,0,3393,2768,0,384,318,0,0,0,0,1645,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,1060,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,300,'160220010',210,,KG,0,471,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,246,0,0,0,0,0,0
2,1994,300,'160220091',210,,KG,0,1924,5065,0,0,0,0,0,0,0,520,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,2832,0,0,0
2,1994,300,'160239210',105,,KG,0,1026,287,0,0,0,0,0,0,0,1026,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,300,'160239210',112,,KG,0,17433,7260,0,2103,997,0,630,275,0,0,0,0,1750,731,0,1750,722,0,1750,738,0,1400,574,0,1400,569,0,1750,700,0,1400,562,0,0,0,0,3500,1392
2,1994,300,'160239290',105,,KG,0,635342,187097,0,3969,1302,0,26343,5247,0,5499,1581,0,48238,14842,0,18600,6222,0,57290,18037,0,40995,12573,0,43590,14703,0,72148,20628,0,81846,24376,0,114244,34766,0,122580,32820
2,1994,300,'160239290',106,,KG,0,1860,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,1676,0,0,0,0,500,554,0,0,0,0,0,0
2,1994,300,'160239290',111,,KG,0,1459813,578275,0,182754,82515,0,117780,46207,0,52571,22674,0,118535,46573,0,70812,28668,0,129562,58971,0,78373,31494,0,111964,38725,0,120866,45964,0,158800,60779,0,184018,66825,0,133778,48880
2,1994,300,'160239290',113,,KG,0,2052,687,0,1026,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,314,0,0,0
2,1994,300,'160239290',210,,KG,0,112,348,0,0,0,0,112,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,300,'160239290',304,,KG,0,2580286,835031,0,233007,79392,0,149791,49543,0,233008,71557,0,149790,45897,0,66574,20117,0,116504,36585,0,249652,74855,0,234955,72630,0,252351,77502,0,232193,70461,0,204037,73092,0,458424,163400
2,1994,300,'160241011',105,,KG,0,1008,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,1005,0,0,0,0,0,0,0,0,0
2,1994,300,'160241011',204,,KG,0,858,292,0,0,0,0,0,0,0,858,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,300,'160241011',210,,KG,0,430,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,259
2,1994,300,'160241019',105,,KG,0,5016,5291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2113,0,3000,3178
2,1994,300,'160241090',105,,KG,0,15344,14765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4608,4592,0,4592,4378,0,0,0,0,0,0,0,6144,5795,0,0,0
2,1994,300,'160241090',106,,KG,0,51600,18568,0,0,0,0,0,0,0,0,0,0,6000,2100,0,13200,5128,0,0,0,0,10800,3780,0,0,0,0,10800,3780,0,10800,3780,0,0,0,0,0,0
2,1994,300,'160242090',105,,KG,0,9000,5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,300,'160242090',204,,KG,0,6000,2007,0,3000,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,944,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,300,'160242090',304,,KG,0,4068522,962017,0,446436,120387,0,323197,83277,0,314732,79331,0,191293,47836,0,404770,100168,0,233661,58922,0,429058,97912,0,442943,101639,0,395113,86303,0,288378,61838,0,332745,70110,0,266196,54294
2,1994,300,'160249210',105,,KG,0,16752,3792,0,0,0,0,6945,1697,0,3386,961,0,0,0,0,0,0,0,6421,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,300,'160249210',204,,KG,0,1776,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,500,0,0,0,0,500,235,0,0,0,0,0,0,0,0,0
2,1994,300,'160249210',304,,KG,0,16643,12570,0,5000,4231,0,816,284,0,0,0,0,0,0,0,827,420,0,5000,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,3721
2,1994,300,'160249220',112,,KG,0,4320,5627,0,0,0,0,600,737,0,0,0,0,480,563,0,0,0,0,0,0,0,0,0,0,0,0,0,240,321,0,600,807,0,0,0,0,2400,3199
2,1994,300,'160249290',105,,KG,0,250327,69379,0,23011,4768,0,7079,1599,0,13442,3332,0,19088,4261,0,37143,6869,0,6069,1367,0,5842,1522,0,17894,7223,0,19017,7374,0,28483,7468,0,12940,3720,0,60319,19876
2,1994,300,'160249290',106,,KG,0,21946,26693,0,0,0,0,3810,5068,0,4660,5911,0,9396,11084,0,4080,4630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,300,'160249290',111,,KG,0,367014,107481,0,10440,3455,0,8745,2098,0,33033,8408,0,38859,8362,0,18496,3827,0,6000,1805,0,12230,5524,0,36166,13034,0,56418,13945,0,112996,31259,0,8224,3753,0,25407,12011
2,1994,300,'160249290',112,,KG,0,600,288,0,0,0,0,600,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1994,300,'160249290',304,,KG,0,2742288,695122,0,253189,72449,0,236865,65345,0,406025,109782,0,216042,59500,0,127513,33438,0,154316,40175,0,154647,37540,0,264554,66481,0,210886,49611,0,206594,48016,0,231684,50157,0,279973,62628
