Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2003,'640110090',105,PR,KG,712459,1207484,414882,44262,81635,27400,39130,72471,25649,61102,119198,39028,59800,106002,38562,65210,122158,43226,81104,157430,50992,123270,105930,36421,34842,68826,22081,59687,109036,41431,67896,133036,44944,42030,74749,24663,34126,57013,20485
2,2003,'640110090',117,PR,KG,77864,131920,61114,10502,16983,8164,8950,15908,7538,2424,4106,1817,11940,20406,9480,10226,17363,8121,7308,11878,5684,6490,11742,5655,1200,1840,918,2280,3589,1638,8918,14777,6435,6526,11389,4903,1100,1939,761
2,2003,'640110090',118,PR,KG,170,170,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,208,0,0,0,0,0,0
2,2003,'640110090',205,PR,KG,564,1652,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,398,821,60,156,344,0,0,0,60,180,327,78,234,420,0,0,0,228,684,1247
2,2003,'640110090',208,PR,KG,92,227,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,79,231,0,0,0,49,148,243,0,0,0,0,0,0,0,0,0,0,0,0
2,2003,'640110090',210,PR,KG,500,866,1568,0,0,0,0,0,0,0,0,0,70,122,253,100,173,378,0,0,0,0,0,0,330,571,937,0,0,0,0,0,0,0,0,0,0,0,0
2,2003,'640110090',213,PR,KG,124,86,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,86,624,0,0,0,0,0,0
2,2003,'640110090',220,PR,KG,8420,14247,11841,1050,1785,1152,770,1278,1786,1200,2040,1621,1800,3024,2450,1800,3060,2311,0,0,0,0,0,0,1800,3060,2521,0,0,0,0,0,0,0,0,0,0,0,0
2,2003,'640110090',304,PR,KG,48,127,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,127,267,0,0,0
2,2003,'640110090',619,PR,KG,3934,6662,3176,0,0,0,0,0,0,3934,6662,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
