Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2004,400,'930400000',106,NO,KG,15460,6193,6475,0,0,0,4100,2180,1558,0,0,0,5590,2551,2579,0,0,0,1200,56,361,0,0,0,0,0,0,0,0,0,0,0,0,1240,479,690,3330,927,1287
2,2004,400,'930400000',220,NO,KG,100,170,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,170,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2004,400,'930400000',304,NO,KG,4700,742,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,160,852,0,0,0,0,0,0,0,0,0,0,0,0,1200,582,418
2,2004,400,'930621000',213,,KG,0,7549,11374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7549,11374,0,0,0,0,0,0,0,0,0
2,2004,400,'930690000',304,,KG,0,315,47760,0,0,0,0,0,0,0,30,3121,0,0,0,0,220,24866,0,0,0,0,65,19773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2004,400,'940120000',105,NO,KG,3893,95408,68289,0,0,0,452,9046,6725,556,11140,9043,225,5670,4038,180,5400,3860,180,5400,3917,442,13200,9383,738,10681,10268,0,0,0,331,6585,4903,700,24286,13058,89,4000,3094
2,2004,400,'940120000',106,NO,KG,1027,12684,12427,95,1140,895,160,1664,1683,191,2541,3198,85,1105,799,314,4068,3995,20,260,225,0,0,0,27,351,287,0,0,0,35,455,358,50,450,600,50,650,387
2,2004,400,'940120000',111,NO,KG,2733,25055,19852,480,4683,3562,106,872,789,39,291,377,467,4402,3268,174,1827,1737,81,667,598,275,2293,1705,71,585,491,468,4324,3182,112,883,1159,0,0,0,460,4228,2984
2,2004,400,'940120000',113,NO,KG,608,8510,6890,110,1546,1213,0,0,0,60,810,734,60,875,861,0,0,0,0,0,0,158,2309,1594,0,0,0,0,0,0,110,1485,1286,0,0,0,110,1485,1202
2,2004,400,'940120000',117,NO,KG,300,1950,4641,150,825,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1125,2450,0,0,0
