Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1992,500,'000000011',106,,KG,0,233,285,0,0,0,0,233,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000019',205,,KG,0,130,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,397,0,0,0,0,0,0
2,1992,500,'000000099',103,,KG,0,310184,474507,0,18508,17914,0,7099,5918,0,788,695,0,6673,40910,0,6315,35187,0,13967,39987,0,120428,62128,0,7576,31275,0,38687,50054,0,19637,59145,0,65285,100079,0,5221,31215
2,1992,500,'000000099',105,,KG,0,87380,144667,0,8643,7987,0,3004,4836,0,7542,38156,0,20619,7805,0,954,4609,0,1102,1680,0,8579,16626,0,9229,10350,0,7548,19383,0,631,2651,0,13558,17654,0,5971,12930
2,1992,500,'000000099',106,,KG,0,568126,801468,0,54670,80688,0,9692,28924,0,55477,180983,0,9890,13300,0,11875,27554,0,18934,15548,0,15144,65443,0,33776,153915,0,32078,51534,0,26827,20992,0,129332,93023,0,170431,69564
2,1992,500,'000000099',108,,KG,0,428542,1361247,0,48632,138633,0,25052,90341,0,32095,97371,0,52517,192382,0,57383,156943,0,49788,160193,0,42223,165427,0,11168,43695,0,20326,87122,0,31743,82290,0,17395,79046,0,40220,67804
2,1992,500,'000000099',110,,KG,0,1920,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,973,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',111,,KG,0,185295,230632,0,23,285,0,304,22221,0,7332,30661,0,104589,95082,0,5725,18287,0,4520,11292,0,3566,5305,0,6158,4716,0,2066,2512,0,1532,1972,0,7280,16425,0,42200,21874
2,1992,500,'000000099',112,,KG,0,407204,642660,0,16517,44157,0,38222,47527,0,11234,34853,0,18672,62714,0,17258,37270,0,4820,20166,0,29025,86260,0,8762,29772,0,22728,67021,0,1013,14466,0,179368,131987,0,59585,66467
2,1992,500,'000000099',113,,KG,0,161253,273719,0,33432,22565,0,4435,10899,0,7024,19890,0,7408,27124,0,11519,40058,0,12378,27449,0,5552,12691,0,3536,17068,0,4774,12101,0,11874,30051,0,52366,39153,0,6955,14670
2,1992,500,'000000099',117,,KG,0,115967,92458,0,290,937,0,0,0,0,2874,4084,0,5538,21555,0,4678,4811,0,2297,4589,0,1468,3580,0,0,0,0,6907,13647,0,67160,13339,0,24755,25916,0,0,0
2,1992,500,'000000099',118,,KG,0,14954,18477,0,344,310,0,215,288,0,0,0,0,352,1653,0,4198,2090,0,0,0,0,62,1490,0,1613,2407,0,175,3130,0,1719,1556,0,1826,4845,0,4450,708
2,1992,500,'000000099',122,,KG,0,575,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',123,,KG,0,44380,8991,0,16850,2800,0,0,0,0,0,0,0,0,0,0,1230,1691,0,0,0,0,0,0,0,0,0,0,26300,4500,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',124,,KG,0,5270,10268,0,4480,8505,0,0,0,0,590,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,579,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',125,,KG,0,1992,2640,0,0,0,0,0,0,0,0,0,0,160,1320,0,160,420,0,72,399,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,501,0,0,0
2,1992,500,'000000099',129,,KG,0,1109,4237,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,4237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',133,,KG,0,18000,56471,0,18000,56471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',135,,KG,0,50,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,353,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',137,,KG,0,30533,6048848,0,2430,795180,0,4500,636758,0,1123,530953,0,2370,575475,0,0,0,0,6736,893399,0,329,249308,0,1615,326655,0,524,231863,0,5843,988371,0,866,525008,0,4197,295878
2,1992,500,'000000099',141,,KG,0,13220,5681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10120,3109,0,3100,2572,0,0,0,0,0,0
2,1992,500,'000000099',143,,KG,0,6,1086,0,0,0,0,0,0,0,2,332,0,2,379,0,2,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',147,,KG,0,10599,52081,0,312,818,0,0,0,0,200,524,0,270,717,0,120,301,0,5513,38330,0,0,0,0,2107,4842,0,167,1259,0,1910,5290,0,0,0,0,0,0
2,1992,500,'000000099',202,,KG,0,176,3528,0,116,1555,0,50,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1568,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',203,,KG,0,27090,39381,0,13370,14510,0,277,776,0,0,0,0,479,932,0,684,3584,0,0,0,0,4631,5453,0,3072,6731,0,4432,5929,0,70,222,0,45,818,0,30,426
2,1992,500,'000000099',204,,KG,0,400,5004,0,0,0,0,140,416,0,25,1287,0,0,0,0,5,450,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1144,0,109,1707,0,0,0
2,1992,500,'000000099',205,,KG,0,132352,416171,0,9201,31892,0,9366,7516,0,7160,29884,0,2165,22437,0,39433,96992,0,12688,39445,0,577,10761,0,4924,21070,0,17038,76747,0,4893,14027,0,10060,57073,0,14847,8327
2,1992,500,'000000099',206,,KG,0,1552,4530,0,388,2279,0,1100,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1280,0,0,0,0,0,0
2,1992,500,'000000099',207,,KG,0,229558,636987,0,29079,90219,0,39877,162616,0,29296,114564,0,52763,129091,0,4302,14051,0,12517,22282,0,38710,71801,0,464,1632,0,2087,1587,0,9916,15123,0,15,264,0,10532,13757
2,1992,500,'000000099',208,,KG,0,27965,82007,0,0,0,0,16415,33400,0,1480,1133,0,0,0,0,361,1535,0,1791,8859,0,0,0,0,230,1444,0,3950,20722,0,1595,8245,0,3,545,0,2140,6124
2,1992,500,'000000099',210,,KG,0,21091,245965,0,465,173941,0,649,989,0,10228,40930,0,210,1070,0,254,1669,0,1020,9762,0,0,0,0,313,2766,0,1975,4777,0,605,1518,0,2992,5557,0,2380,2986
2,1992,500,'000000099',213,,KG,0,325009,775770,0,26656,54399,0,11449,31374,0,9510,23073,0,17567,46611,0,14523,17285,0,44867,79459,0,43441,114312,0,18796,91326,0,16968,48863,0,27737,61896,0,41888,59830,0,51607,147342
2,1992,500,'000000099',215,,KG,0,1374,8571,0,12,2020,0,101,1559,0,36,787,0,0,0,0,612,1676,0,3,700,0,0,0,0,170,645,0,440,1184,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',217,,KG,0,13,491,0,0,0,0,0,0,0,0,0,0,13,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',218,,KG,0,54839,122195,0,2124,3454,0,0,0,0,4500,3283,0,3002,1471,0,0,0,0,60,733,0,0,0,0,4797,3932,0,15290,17799,0,0,0,0,80,455,0,24986,91068
2,1992,500,'000000099',220,,KG,0,46309,101736,0,455,7970,0,18,375,0,6570,18344,0,18338,29111,0,160,3089,0,0,0,0,2166,10512,0,67,2726,0,8468,12574,0,0,0,0,42,956,0,10025,16079
2,1992,500,'000000099',224,,KG,0,40754,9162,0,0,0,0,13480,3157,0,0,0,0,0,0,0,0,0,0,0,0,0,27274,6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',225,,KG,0,7760,10944,0,2394,1184,0,0,0,0,160,386,0,90,5711,0,0,0,0,3910,2013,0,0,0,0,0,0,0,226,533,0,0,0,0,980,1117,0,0,0
2,1992,500,'000000099',230,,KG,0,107,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',234,,KG,0,13334,50590,0,13290,50082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,508
2,1992,500,'000000099',302,,KG,0,221411,179940,0,4734,5446,0,1537,4204,0,740,3637,0,4515,14423,0,3144,7069,0,2681,8404,0,785,2631,0,3356,9237,0,19863,10660,0,27776,26846,0,26158,25358,0,126122,62025
2,1992,500,'000000099',304,,KG,0,3814013,4805901,0,188351,358230,0,175166,522898,0,167045,280611,0,181408,329177,0,91818,213559,0,115654,184772,0,157586,249136,0,133582,222940,0,194715,347650,0,516605,532338,0,831823,704753,0,1060260,859837
2,1992,500,'000000099',305,,KG,0,2155,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148,1203,0,7,900,0,0,0
2,1992,500,'000000099',311,,KG,0,2413,8126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,8126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',312,,KG,0,4400,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,472,0,0,0
2,1992,500,'000000099',313,,KG,0,1340,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,1861,0,0,0
2,1992,500,'000000099',322,,KG,0,2665,3061,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',402,,KG,0,1090,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,1756
2,1992,500,'000000099',410,,KG,0,5940,4257,0,0,0,0,0,0,0,72,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,1081,0,0,0,0,5600,2225
2,1992,500,'000000099',412,,KG,0,8,318,0,0,0,0,0,0,0,0,0,0,8,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',505,,KG,0,14371,83593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14371,83593,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',507,,KG,0,44,1624,0,0,0,0,44,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1992,500,'000000099',510,,KG,0,500,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1342
2,1992,500,'000000099',515,,KG,0,4750,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,449,0,0,0
2,1992,500,'000000099',527,,KG,0,2868,3516,0,0,0,0,188,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,3094,0,0,0
2,1992,500,'000000099',541,,KG,0,4115,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115,2081,0,0,0,0,0,0
2,1992,500,'000000099',547,,KG,0,1440,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,925,0,0,0,0,0,0
2,1992,500,'000000099',551,,KG,0,51329,12668,0,0,0,0,0,0,0,0,0,0,0,0,0,27240,7040,0,0,0,0,2049,1726,0,37,720,0,20000,1160,0,0,0,0,1844,635,0,159,1387
2,1992,500,'000000099',601,,KG,0,411991,388841,0,900,3407,0,0,0,0,2807,3710,0,5901,7477,0,20323,132029,0,3997,6924,0,11882,11330,0,8517,39926,0,8487,32184,0,146781,57161,0,100186,43374,0,102210,51319
2,1992,500,'000000099',602,,KG,0,3000,1550,0,0,0,0,0,0,0,0,0,0,3000,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
