Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2005,'843110000',103,,KG,0,620604,252709,0,42344,14235,0,63086,24449,0,58775,26815,0,50866,20755,0,72400,23296,0,29419,12075,0,83971,37859,0,34588,14153,0,50887,20892,0,33442,18044,0,58522,24928,0,42304,15208
2,2005,'843110000',105,,KG,0,7904399,1562549,0,611487,105985,0,539094,94890,0,591109,108731,0,720935,132804,0,702272,140480,0,582366,111955,0,723840,153947,0,535465,109818,0,664734,129152,0,772422,156317,0,823260,178189,0,637415,140281
2,2005,'843110000',106,,KG,0,400070,95929,0,20162,5176,0,35765,8119,0,44784,9960,0,39637,8168,0,40279,8298,0,30801,6486,0,33173,6711,0,20154,7127,0,34189,7337,0,20871,7911,0,42509,10135,0,37746,10501
2,2005,'843110000',108,,KG,0,97,726,0,0,0,0,0,0,0,0,0,0,0,0,0,97,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,'843110000',110,,KG,0,1440,3469,0,0,0,0,0,0,0,0,0,0,1440,3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,'843110000',111,,KG,0,3862,5480,0,0,0,0,1300,2685,0,0,0,0,0,0,0,0,0,0,928,943,0,1634,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,'843110000',112,,KG,0,600,859,0,0,0,0,0,0,0,0,0,0,0,0,0,600,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,'843110000',113,,KG,0,9285,5252,0,2800,1178,0,0,0,0,1100,1473,0,2160,316,0,0,0,0,0,0,0,510,407,0,1200,697,0,0,0,0,0,0,0,1515,1181,0,0,0
2,2005,'843110000',118,,KG,0,45354,7605,0,0,0,0,0,0,0,0,0,0,11181,2060,0,10112,1262,0,21304,3529,0,2757,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,'843110000',202,,KG,0,615,1596,0,0,0,0,0,0,0,3,246,0,0,0,0,10,393,0,0,0,0,0,0,0,602,957,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,'843110000',203,,KG,0,7994,10556,0,1749,1718,0,0,0,0,0,0,0,90,495,0,2942,3486,0,3,667,0,0,0,0,1874,1891,0,711,928,0,180,566,0,445,805,0,0,0
2,2005,'843110000',204,,KG,0,38746,90284,0,9834,23713,0,5058,11091,0,0,0,0,4369,11323,0,4052,10201,0,0,0,0,4144,9234,0,3902,8299,0,0,0,0,0,0,0,4603,9611,0,2784,6812
2,2005,'843110000',205,,KG,0,10669,80731,0,255,9294,0,1100,2993,0,1099,18955,0,1286,2786,0,2224,15871,0,25,2887,0,970,4950,0,2690,7465,0,545,1231,0,15,557,0,460,13742,0,0,0
2,2005,'843110000',207,,KG,0,1306,5714,0,0,0,0,0,0,0,14,220,0,70,307,0,20,421,0,0,0,0,0,0,0,940,2008,0,224,2148,0,0,0,0,0,0,0,38,610
2,2005,'843110000',208,,KG,0,697,1460,0,0,0,0,377,363,0,0,0,0,0,0,0,0,0,0,0,0,0,12,314,0,0,0,0,236,566,0,72,217,0,0,0,0,0,0
2,2005,'843110000',210,,KG,0,6707,26975,0,0,0,0,5,1319,0,105,2006,0,247,1380,0,141,2952,0,200,1481,0,0,0,0,1983,6224,0,147,2092,0,2080,2149,0,93,513,0,1706,6859
2,2005,'843110000',213,,KG,0,111964,308439,0,718,2783,0,867,2932,0,415,3258,0,1786,4758,0,12742,32289,0,34636,43792,0,5624,21918,0,10852,39259,0,9759,22234,0,10469,69441,0,11190,34224,0,12906,31551
2,2005,'843110000',218,,KG,0,420,340,0,0,0,0,0,0,0,0,0,0,0,0,0,420,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,'843110000',220,,KG,0,11805,14469,0,31,375,0,1178,450,0,250,271,0,881,2601,0,1847,1836,0,608,1546,0,8,313,0,5951,3911,0,68,761,0,248,544,0,573,1599,0,162,262
2,2005,'843110000',222,,KG,0,224,3952,0,0,0,0,2,981,0,0,0,0,0,0,0,96,1237,0,0,0,0,93,928,0,0,0,0,0,0,0,18,236,0,0,0,0,15,570
2,2005,'843110000',225,,KG,0,29,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,360,0,22,280,0,0,0,0,0,0
2,2005,'843110000',227,,KG,0,113,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1464,0,0,0,0,0,0,0,0,0,0,0,0
2,2005,'843110000',302,,KG,0,13485,10695,0,30,1690,0,100,1142,0,130,751,0,22,279,0,83,2454,0,0,0,0,0,0,0,2528,468,0,0,0,0,6082,1600,0,85,1185,0,4425,1126
2,2005,'843110000',304,,KG,0,41213,625890,0,2677,16371,0,1839,47106,0,6129,99348,0,2427,74586,0,3385,36287,0,3412,29546,0,3988,45044,0,4233,99520,0,3197,49247,0,1888,67247,0,2857,21232,0,5181,40356
2,2005,'843110000',601,,KG,0,188,2776,0,0,0,0,0,0,0,37,426,0,55,1137,0,0,0,0,0,0,0,0,0,0,69,960,0,0,0,0,0,0,0,0,0,0,27,253
2,2005,'843120000',103,,KG,0,4228817,874276,0,266580,48793,0,258117,50631,0,541879,108288,0,250949,60648,0,325571,70315,0,423489,88722,0,284349,65438,0,427330,83899,0,366590,73203,0,291699,65788,0,467015,91203,0,325249,67348
2,2005,'843120000',105,,KG,0,81863264,5939189,0,6812597,460211,0,5168094,326502,0,6507850,435686,0,6122582,434620,0,7015903,524100,0,6359206,449833,0,7939587,580924,0,6280511,449618,0,8274415,590949,0,7457438,559279,0,7146404,583467,0,6778677,544000
2,2005,'843120000',106,,KG,0,500596,219415,0,36037,17476,0,69253,15562,0,32221,17104,0,26224,11569,0,22580,9716,0,15013,6581,0,51424,17751,0,31698,18701,0,60884,24536,0,33870,21338,0,56978,18132,0,64414,40949
2,2005,'843120000',108,,KG,0,14,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,344,0,0,0
2,2005,'843120000',111,,KG,0,5725689,864015,0,417857,62380,0,458803,70955,0,519495,76229,0,424887,69852,0,467081,66708,0,470109,72561,0,368858,49667,0,438971,68281,0,654649,95321,0,425927,64442,0,540829,83726,0,538223,83893
2,2005,'843120000',112,,KG,0,1130,2039,0,151,1149,0,0,0,0,0,0,0,0,0,0,11,390,0,0,0,0,0,0,0,160,232,0,808,268,0,0,0,0,0,0,0,0,0
2,2005,'843120000',113,,KG,0,112233,26336,0,0,0,0,0,0,0,7541,3091,0,0,0,0,2981,1413,0,0,0,0,3255,1171,0,0,0,0,87304,16493,0,0,0,0,8202,2615,0,2950,1553
2,2005,'843120000',117,,KG,0,5191500,925937,0,359125,56990,0,470068,79692,0,646211,117876,0,423563,75970,0,423724,73635,0,523729,92468,0,463054,81477,0,505355,90836,0,255450,46940,0,356865,64115,0,398641,75008,0,365715,70930
