Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1991,103,'000000011',106,,KG,0,1478,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'000000011',210,,KG,0,5328,1742,0,792,250,0,1531,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3005,986,0,0,0
2,1991,103,'000000019',106,,KG,0,10965,17167,0,1202,2123,0,1074,1857,0,160,519,0,120,391,0,1031,1503,0,682,1242,0,953,1659,0,1131,1739,0,0,0,0,2432,3651,0,0,0,0,2180,2483
2,1991,103,'000000099',105,,KG,0,196,2422,0,0,0,0,78,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,34,529,0,0,0,0,65,407,0,0,0,0,19,335,0,0,0
2,1991,103,'000000099',106,,KG,0,85161,1980563,0,6901,212350,0,8463,113278,0,6829,143132,0,7844,159669,0,6870,196912,0,6606,152376,0,7351,144139,0,5774,183975,0,7259,222401,0,5996,157114,0,7369,134746,0,7899,160471
2,1991,103,'000000099',108,,KG,0,7582,321372,0,465,24252,0,392,16215,0,1423,26532,0,344,14478,0,803,83595,0,1139,45150,0,554,16671,0,60,833,0,466,20271,0,646,35754,0,378,20983,0,912,16638
2,1991,103,'000000099',111,,KG,0,753,4355,0,0,0,0,0,0,0,178,206,0,60,605,0,0,0,0,236,1811,0,0,0,0,0,0,0,0,0,0,279,1733,0,0,0,0,0,0
2,1991,103,'000000099',112,,KG,0,336,5828,0,4,3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1688,0,230,739,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'000000099',113,,KG,0,651,5083,0,0,0,0,0,0,0,0,0,0,12,905,0,0,0,0,4,445,0,499,856,0,71,1031,0,0,0,0,0,0,0,46,667,0,19,1179
2,1991,103,'000000099',117,,KG,0,15,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,222,0,0,0
2,1991,103,'000000099',137,,KG,0,253,9919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,9919,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'000000099',205,,KG,0,385,11786,0,0,0,0,0,0,0,201,7250,0,62,2188,0,0,0,0,0,0,0,27,404,0,15,1092,0,0,0,0,48,572,0,0,0,0,32,280
2,1991,103,'000000099',207,,KG,0,3,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1090,0,0,0
2,1991,103,'000000099',209,,KG,0,2880,72954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880,72954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'000000099',210,,KG,0,537,9263,0,0,0,0,130,300,0,0,0,0,96,1338,0,0,0,0,20,411,0,131,3359,0,0,0,0,160,3855,0,0,0,0,0,0,0,0,0
2,1991,103,'000000099',213,,KG,0,3782,93647,0,27,2378,0,64,707,0,85,1275,0,45,4290,0,130,3588,0,191,852,0,2948,73811,0,105,1952,0,0,0,0,169,3634,0,0,0,0,18,1160
2,1991,103,'000000099',304,,KG,0,4547,108225,0,1221,11282,0,109,7750,0,0,0,0,416,1581,0,283,8246,0,1735,29711,0,350,3121,0,53,1159,0,2,603,0,307,32236,0,71,12536,0,0,0
2,1991,103,'000000099',551,,KG,0,1677,47841,0,20,2072,0,633,5257,0,20,4221,0,93,3965,0,30,2719,0,14,1140,0,46,3251,0,88,6046,0,12,670,0,721,18500,0,0,0,0,0,0
2,1991,103,'010600010',304,NO,KG,31,405,4838,0,0,0,0,0,0,0,0,0,0,0,0,6,65,755,8,113,1545,1,5,266,3,56,246,0,0,0,4,34,466,3,60,519,6,72,1041
2,1991,103,'010600099',106,,KG,0,29894,118268,0,5845,11587,0,5730,9227,0,6705,14268,0,4677,18698,0,449,9048,0,332,7497,0,482,6802,0,857,7028,0,751,12111,0,792,10587,0,468,5327,0,2806,6088
2,1991,103,'010600099',113,,KG,0,45,216,0,0,0,0,0,0,0,0,0,0,0,0,0,45,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'010600099',118,,KG,0,265,3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,955,0,75,862,0,93,1855,0,0,0,0,0,0,0,0,0
2,1991,103,'010600099',304,,KG,0,190,242,0,190,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'010600099',555,,KG,0,46,2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1302,0,0,0,0,14,833
2,1991,103,'020230010',106,,KG,0,1560,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,2104
2,1991,103,'021090090',106,,KG,0,497,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,983,0,160,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,200,208
2,1991,103,'030110020',106,,KG,0,828,24080,0,121,6803,0,50,3927,0,48,4301,0,0,0,0,61,4174,0,0,0,0,72,3499,0,0,0,0,0,0,0,0,0,0,396,1053,0,80,323
2,1991,103,'030192200',105,,KG,0,27151,28975,0,7256,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,5820,0,8816,8816,0,5259,6539
2,1991,103,'030192200',106,,KG,0,2452097,3203252,0,211020,267900,0,188680,225922,0,211194,257667,0,198655,251975,0,140357,211269,0,181678,286704,0,450593,638166,0,282426,346649,0,161794,194994,0,68057,76305,0,143475,182269,0,214168,263432
2,1991,103,'030199190',106,,KG,0,27,607,0,0,0,0,0,0,0,0,0,0,14,280,0,0,0,0,0,0,0,13,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'030199290',106,,KG,0,1543,3835,0,234,772,0,0,0,0,0,0,0,0,0,0,0,0,0,310,651,0,0,0,0,568,1192,0,0,0,0,0,0,0,206,433,0,225,787
2,1991,103,'030229000',105,,KG,0,4358,9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4358,9414
2,1991,103,'030232000',106,,KG,0,47693,39493,0,0,0,0,6301,2916,0,24664,20711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2713,3526,0,0,0,0,14015,12340
2,1991,103,'030232000',113,,KG,0,19514,8150,0,4896,2304,0,9451,3718,0,1786,727,0,3381,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'030232000',625,,KG,0,7742,4739,0,0,0,0,1872,1588,0,1302,712,0,0,0,0,4568,2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'030239020',106,,KG,0,21118,15408,0,0,0,0,0,0,0,10660,8477,0,0,0,0,458,251,0,0,0,0,1484,720,0,0,0,0,0,0,0,0,0,0,0,0,0,8516,5960
2,1991,103,'030239020',113,,KG,0,7226,3031,0,1491,711,0,2527,998,0,899,366,0,2309,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'030239020',625,,KG,0,11050,7402,0,0,0,0,3514,2751,0,1315,719,0,1243,1007,0,4978,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'030269021',108,,KG,0,209,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,206,0,0,0
2,1991,103,'030269091',106,,KG,0,1550,1540,0,0,0,0,0,0,0,1550,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'030269092',105,,KG,0,719,719,0,719,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'030269092',108,,KG,0,23942,22667,0,9603,9603,0,7750,7566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,701,0,5996,4797
2,1991,103,'030269099',105,,KG,0,314,376,0,314,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'030269099',108,,KG,0,4115,4939,0,4115,4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'030420099',106,,KG,0,300,329,0,300,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'030559090',108,,KG,0,10212,94647,0,1043,9082,0,726,6266,0,1120,9869,0,0,0,0,1339,11039,0,0,0,0,900,8759,0,723,8108,0,1549,14073,0,720,7598,0,942,8346,0,1150,11507
2,1991,103,'030623110',106,,KG,0,164602,280646,0,37546,70791,0,29354,50208,0,28035,47202,0,20786,33995,0,6748,9868,0,0,0,0,0,0,0,0,0,0,1904,2856,0,320,480,0,11063,17842,0,28846,47404
2,1991,103,'030791100',105,,KG,0,560,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,469
2,1991,103,'040811000',106,,KG,0,313,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,649,0,0,0
2,1991,103,'040819000',106,,KG,0,313,663,0,0,0,0,0,0,0,0,0,0,0,0,0,313,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'041000100',108,,KG,0,10,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1560,0,0,0,0,0,0
2,1991,103,'050290000',105,,KG,0,64,781,0,64,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'050590200',551,,KG,0,1629,19287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,7942,0,990,11345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'050800100',106,,KG,0,89,5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5914,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'051000190',410,,KG,0,0,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'051191190',304,,GR,0,500000,1249,0,0,0,0,0,0,0,0,0,0,500000,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'051191200',106,,KG,0,1750,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,1465,0,0,0,0,0,0
2,1991,103,'051199110',105,,KG,0,71,4852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,4852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'051199200',106,,KG,0,600,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,474
2,1991,103,'060110000',106,,TH,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'060110000',108,,TH,0,6,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'060110000',112,,TH,0,4,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,960,0,0,0
2,1991,103,'060110000',606,,TH,0,52,9877,0,0,0,0,0,0,0,30,6600,0,0,0,0,12,1824,0,10,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'060120000',106,,TH,0,1,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246,0,0,0,0,0,0
2,1991,103,'060210000',117,,NO,0,323600,8194,0,40000,1023,0,0,0,0,35000,976,0,60000,1578,0,40600,1064,0,0,0,0,35000,932,0,0,0,0,75000,1675,0,0,0,0,38000,946,0,0,0
2,1991,103,'060240000',106,,NO,0,130000,2313,0,130000,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'060240000',207,,NO,0,413412,59659,0,64298,12555,0,137714,18445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211400,28659
2,1991,103,'060240000',213,,NO,0,173905,9970,0,151835,4644,0,16870,4476,0,5200,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'060299000',106,,NO,0,560590,36705,0,55278,2028,0,82853,2740,0,104390,4037,0,51245,1755,0,23910,5036,0,7922,3538,0,5250,237,0,13250,789,0,66700,2371,0,62365,8028,0,85357,5640,0,2070,506
2,1991,103,'060299000',111,,NO,0,13761,1434,0,0,0,0,11945,706,0,0,0,0,1090,445,0,726,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1991,103,'060299000',117,,NO,0,17000,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,497
2,1991,103,'060299000',207,,NO,0,31454,9293,0,4749,1306,0,5037,1991,0,2031,486,0,5938,1500,0,9636,2718,0,3963,866,0,100,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
