Exp or Imp,Year,Custom,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1997,804,'000000099',103,,KG,0,4980,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4980,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1997,804,'000000099',104,,KG,0,3750,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,540,0,0,0,0,0,0
2,1997,804,'000000099',224,,KG,0,51939,14690,0,12366,3472,0,5866,1588,0,4100,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,3184,1861,0,4821,2741,0,7167,896,0,135,845,0,14300,2262
2,1997,804,'020230010',601,,KG,0,300,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,222,0,0,0,0,0,0,0,0,0
2,1997,804,'020230030',304,,KG,0,18152,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18152,3720
2,1997,804,'020230030',601,,KG,0,2000,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,210,0,1000,216,0,0,0,0,0,0
2,1997,804,'020430000',201,,KG,0,30201,9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8193,3303,0,22008,6643,0,0,0,0,0,0,0,0,0,0,0,0
2,1997,804,'020430000',601,,KG,0,6779,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6779,1882,0,0,0
2,1997,804,'020430000',606,,KG,0,1099271,280045,0,0,0,0,0,0,0,131016,34780,0,230220,64150,0,152929,39645,0,0,0,0,212073,49161,0,0,0,0,213421,51501,0,4996,1556,0,4003,1241,0,150613,38011
2,1997,804,'020441000',201,,KG,0,38152,6560,0,18616,3256,0,0,0,0,0,0,0,0,0,0,0,0,0,19536,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1997,804,'020441000',206,,KG,0,17841,4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17841,4567,0,0,0,0,0,0,0,0,0
2,1997,804,'020441000',601,,KG,0,7249,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249,1469,0,0,0
2,1997,804,'020441000',606,,KG,0,483030,67599,0,23106,2809,0,0,0,0,104003,13778,0,91391,13117,0,97151,12874,0,0,0,0,64173,9547,0,0,0,0,58733,8964,0,16232,2571,0,15673,2459,0,12568,1480
2,1997,804,'020442000',601,,KG,0,392340,78097,0,23299,4151,0,25307,4752,0,75879,14927,0,29727,6009,0,61927,13014,0,13730,2462,0,54730,10812,0,49017,9950,0,0,0,0,14512,2924,0,29498,5993,0,14714,3103
2,1997,804,'020442000',606,,KG,0,2937494,577755,0,120714,23827,0,92766,19407,0,437629,85585,0,458456,98679,0,499929,100287,0,101465,20243,0,351531,65569,0,14327,2996,0,577272,107782,0,45354,9284,0,36604,7417,0,201447,36679
2,1997,804,'020443000',601,,KG,0,917234,317805,0,4796,1313,0,4455,1000,0,23720,8212,0,96371,30483,0,83788,29161,0,30707,10326,0,159242,56803,0,131912,48738,0,117478,41101,0,66718,23140,0,88890,29166,0,109157,38362
2,1997,804,'020443000',606,,KG,0,3130328,1305577,0,231362,99280,0,22009,7760,0,314896,130180,0,337424,161149,0,338906,140242,0,30148,14299,0,492485,195700,0,61776,22958,0,698752,289118,0,21421,9026,0,22036,10944,0,559113,224921
2,1997,804,'030229000',104,,KG,0,2935,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935,1012,0,0,0,0,0,0
2,1997,804,'030240000',224,,KG,0,344217,17170,0,0,0,0,0,0,0,0,0,0,0,0,0,189332,12289,0,154885,4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1997,804,'030269099',104,,KG,0,8509,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8509,1677,0,0,0
2,1997,804,'030310010',224,,KG,0,1635683,853895,0,153846,78564,0,0,0,0,0,0,0,0,0,0,0,0,0,251572,94726,0,184034,83555,0,506976,242073,0,521116,345102,0,9990,6760,0,0,0,0,8149,3115
2,1997,804,'030310010',302,,KG,0,6440,5268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6440,5268,0,0,0,0,0,0,0,0,0
2,1997,804,'030310010',304,,KG,0,8981,7090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8981,7090,0,0,0,0,0,0,0,0,0
2,1997,804,'030310020',224,,KG,0,57947,24708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,215,0,4860,1944,0,50211,21729,0,2279,820,0,0,0,0,0,0
