Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,1995,'852110000',103,NO,KG,460086,2131573,6988791,35262,170192,596606,37525,186560,609822,29007,146491,467779,50785,240719,799391,66102,321771,1031132,23748,122216,363851,35348,167512,467406,21280,102226,302844,18383,88372,246477,23893,109406,377909,50513,236113,827773,68240,239995,897801
2,1995,'852110000',105,NO,KG,190517,728592,2211029,42060,159468,520324,8628,31936,135190,8034,29725,99665,12156,45596,93911,11127,57882,85123,4991,22342,59144,6128,25886,71105,7328,36243,100336,0,0,0,17516,62609,212428,44997,152854,459814,27552,104051,373989
2,1995,'852110000',106,NO,KG,9127,48786,210801,116,730,2938,34,90,405,0,0,0,300,2403,9266,406,2918,11507,159,979,6815,51,258,1149,412,2948,14713,1745,9217,37797,2621,12063,49606,801,6054,32357,2482,11126,44248
2,1995,'852110000',108,NO,KG,19176,66223,206857,1,7,510,0,0,0,3906,14613,67736,4595,17017,39656,1,30,362,990,3168,10998,12,125,206,63,459,1193,23,109,1569,9585,30695,84627,0,0,0,0,0,0
2,1995,'852110000',111,NO,KG,409247,1734732,4753494,12267,52767,173305,16392,61905,204359,43352,191024,514935,32810,145645,385083,38700,170063,420590,74281,319151,784260,37031,173525,458132,25031,105016,284899,39429,146859,465180,45776,174368,521532,21918,96435,272773,22260,97974,268446
2,1995,'852110000',112,NO,KG,215044,927224,4086861,1199,7551,36295,1530,10493,38476,8118,40697,169685,10557,46460,205643,20415,93305,422030,45872,192419,807872,14579,61905,279969,11179,46803,189688,21632,90902,418708,18381,77392,351101,28012,117382,527150,33570,141915,640244
2,1995,'852110000',113,NO,KG,1529541,8386212,27375901,57386,309685,1110357,50382,292371,1077201,107682,578434,1881043,93682,522357,1637675,157154,811031,2414372,165233,867487,2593353,146019,818708,2310654,169070,983956,3012284,67966,399733,1341514,125395,727079,2430594,177241,969682,3479909,212331,1105689,4086945
2,1995,'852110000',118,NO,KG,292402,1393079,4434447,12165,53408,183088,11292,56406,178989,8119,42453,123683,15179,71767,220199,14131,70550,194816,17284,83641,239686,40148,201314,547025,22697,112396,324213,16208,77721,242251,24196,102204,320645,34942,168401,569069,76041,352818,1290783
2,1995,'852110000',123,NO,KG,20,100,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100,451,0,0,0,0,0,0
2,1995,'852110000',202,NO,KG,2,150,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150,2200,0,0,0,0,0,0
2,1995,'852110000',203,NO,KG,1,11,2780,0,0,0,0,0,0,1,11,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852110000',204,NO,KG,2,58,2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,2689
2,1995,'852110000',205,NO,KG,211,2946,78067,3,29,3714,40,616,12109,15,477,2408,7,44,257,64,437,11497,11,559,28401,9,277,14008,26,133,1126,1,13,454,17,75,350,6,28,291,12,258,3452
2,1995,'852110000',207,NO,KG,48,413,3569,0,0,0,5,50,280,0,0,0,1,5,214,36,288,322,0,0,0,1,8,257,0,0,0,2,40,635,2,15,1578,0,0,0,1,7,283
2,1995,'852110000',208,NO,KG,8,166,3399,0,0,0,0,0,0,2,41,869,1,17,380,0,0,0,0,0,0,0,0,0,1,20,392,3,76,1307,0,0,0,1,12,451,0,0,0
2,1995,'852110000',209,NO,KG,8,63,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,1507,0,0,0
2,1995,'852110000',210,NO,KG,231,1707,16513,104,604,3422,59,365,2099,20,110,748,0,0,0,0,0,0,14,100,728,19,132,838,3,17,323,0,0,0,5,323,8077,0,0,0,7,56,278
2,1995,'852110000',213,NO,KG,184,2348,139424,7,90,7497,2,88,1521,4,229,29453,2,131,12961,4,187,21093,42,349,14433,21,175,7784,40,264,3746,27,151,1837,7,222,13120,26,399,23683,2,63,2296
2,1995,'852110000',215,NO,KG,11,90,1167,10,60,258,0,0,0,0,0,0,0,0,0,0,0,0,1,30,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852110000',220,NO,KG,3,18,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852110000',221,NO,KG,6048,29203,103645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6048,29203,103645,0,0,0,0,0,0,0,0,0
2,1995,'852110000',225,NO,KG,19,151,539,0,0,0,0,0,0,0,0,0,0,0,0,9,49,247,0,0,0,10,102,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852110000',302,NO,KG,1,15,34379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,34379,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852110000',304,NO,KG,987,11600,505421,36,2086,25146,301,1623,184705,56,1592,53978,59,562,39291,89,545,19780,40,272,4765,25,98,5088,132,983,46479,29,259,10792,30,1516,47964,172,1876,53944,18,188,13489
2,1995,'852110000',410,NO,KG,3,15,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852190000',103,NO,KG,740,3914,19178,0,0,0,300,331,4947,405,2895,11400,5,210,1102,0,0,0,0,0,0,5,250,816,21,148,416,4,80,497,0,0,0,0,0,0,0,0,0
2,1995,'852190000',105,NO,KG,161,3381,13815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,8085,0,0,0,0,0,0,160,3311,5730
2,1995,'852190000',106,NO,KG,3645,20316,76479,623,1437,13736,2,172,445,0,0,0,976,6912,19799,236,1699,4834,1202,8654,24498,326,1031,6884,130,205,2916,0,0,0,150,206,3367,0,0,0,0,0,0
2,1995,'852190000',108,NO,KG,27,326,1117,0,0,0,0,0,0,6,43,258,0,0,0,20,270,653,0,0,0,0,0,0,0,0,0,0,0,0,1,13,206,0,0,0,0,0,0
2,1995,'852190000',111,NO,KG,1,10,236,0,0,0,0,0,0,0,0,0,1,10,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852190000',112,NO,KG,703,116,778,0,0,0,0,0,0,0,0,0,703,116,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852190000',113,NO,KG,10571,54874,166487,0,0,0,0,0,0,11,64,251,0,0,0,0,0,0,4156,20398,60593,5184,24538,76604,0,0,0,0,0,0,0,0,0,205,902,4932,1015,8972,24107
2,1995,'852190000',205,NO,KG,8,1320,89511,0,0,0,0,0,0,0,0,0,1,8,420,1,608,38336,0,0,0,4,20,611,1,42,4909,0,0,0,1,642,45235,0,0,0,0,0,0
2,1995,'852190000',208,NO,KG,2504,6526,92874,324,843,11589,432,1123,17387,748,1960,28911,1000,2600,34987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852190000',213,NO,KG,11,188,17276,0,0,0,0,0,0,1,2,407,0,0,0,0,0,0,0,0,0,2,45,3083,0,0,0,0,0,0,4,90,5377,2,22,3608,2,29,4801
2,1995,'852190000',215,NO,KG,8,82,6927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,82,6927
2,1995,'852190000',220,NO,KG,29,443,14342,0,0,0,5,72,3161,0,0,0,5,72,2435,5,72,2299,7,130,3236,3,45,1439,0,0,0,0,0,0,3,40,1202,0,0,0,1,12,570
2,1995,'852190000',302,NO,KG,1,30,3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3521,0,0,0,0,0,0
2,1995,'852190000',304,NO,KG,9477,22709,617724,15,153,4762,54,798,36901,3,66,4226,6,219,11462,20,284,7724,11,156,8932,2,8,1226,554,1842,32011,567,3062,69523,4797,11512,289675,47,249,23625,3401,4360,127657
2,1995,'852190000',601,NO,KG,1,9,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,220,0,0,0
2,1995,'852190000',606,NO,KG,1,12,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,410
2,1995,'852210000',103,,KG,0,852,24811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,24549,0,7,262,0,0,0
2,1995,'852210000',105,,KG,0,840,18395,0,0,0,0,0,0,0,0,0,0,240,1670,0,0,0,0,600,16725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852210000',106,,KG,0,3,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,254,0,0,0,0,0,0,0,0,0
2,1995,'852210000',108,,KG,0,992,31074,0,0,0,0,0,0,0,13,312,0,0,0,0,0,0,0,0,0,0,13,277,0,0,0,0,0,0,0,12,202,0,694,21016,0,260,9267
2,1995,'852210000',112,,KG,0,580,12476,0,141,1896,0,23,442,0,40,831,0,174,3987,0,50,1506,0,0,0,0,50,1185,0,0,0,0,32,724,0,0,0,0,50,1266,0,20,639
2,1995,'852210000',113,,KG,0,623,3110,0,181,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,874,0,50,357,0,65,509,0,232,357
2,1995,'852210000',118,,KG,0,214,5405,0,0,0,0,0,0,0,0,0,0,0,0,0,214,5405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852210000',204,,KG,0,178,56128,0,6,3745,0,8,7748,0,6,4608,0,34,2900,0,11,5140,0,17,6005,0,2,2469,0,3,2403,0,5,2412,0,16,5053,0,28,6282,0,42,7363
2,1995,'852210000',205,,KG,0,84,2056,0,0,0,0,31,748,0,0,0,0,2,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,564,0,7,495,0,0,0
2,1995,'852210000',207,,KG,0,1,344,0,0,0,0,0,0,0,1,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852210000',213,,KG,0,121,8202,0,18,688,0,0,0,0,1,452,0,22,504,0,6,900,0,1,207,0,24,881,0,3,307,0,2,1554,0,31,1727,0,13,982,0,0,0
2,1995,'852210000',215,,KG,0,2,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852210000',220,,KG,0,10,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2563
2,1995,'852210000',304,,KG,0,2040,56080,0,158,3918,0,21,825,0,54,1922,0,210,7262,0,228,6847,0,509,10621,0,222,8766,0,394,5408,0,2,202,0,61,3699,0,25,1483,0,156,5127
2,1995,'852210000',305,,KG,0,1294,41954,0,35,737,0,110,2583,0,78,1498,0,130,4679,0,50,3007,0,200,3428,0,130,3246,0,185,4066,0,150,7906,0,61,2005,0,75,6762,0,90,2037
2,1995,'852290000',103,,KG,0,1423855,23166760,0,138331,1886059,0,109037,1444630,0,120758,1845131,0,91330,1405286,0,160861,2052272,0,117341,1752651,0,117360,2092953,0,77188,1702476,0,75848,1741423,0,116697,2437702,0,131040,2225471,0,168064,2580706
2,1995,'852290000',105,,KG,0,7270239,25844781,0,795763,2383613,0,517351,1529206,0,688317,2151264,0,568545,1775473,0,473569,1773028,0,480422,1898079,0,619278,2376500,0,650802,2637208,0,662688,2589670,0,631164,2428674,0,726878,2502551,0,455462,1799515
2,1995,'852290000',106,,KG,0,1142426,3199915,0,79179,189973,0,63351,147667,0,90020,245804,0,90592,314926,0,124260,380122,0,125349,359564,0,116343,288600,0,76339,246802,0,136804,324888,0,111699,340566,0,76769,233290,0,51721,127713
2,1995,'852290000',108,,KG,0,661148,1491512,0,74119,132703,0,24923,81076,0,65281,184936,0,57672,96559,0,33686,81458,0,79653,142987,0,51487,130571,0,31204,41598,0,47432,87412,0,72351,163938,0,63626,185155,0,59714,163119
2,1995,'852290000',111,,KG,0,4214612,10391271,0,358819,841952,0,398649,973050,0,315008,618799,0,341565,613500,0,331503,713106,0,320194,720727,0,392930,878755,0,361016,978808,0,326019,826622,0,393935,1151649,0,363923,1085084,0,311051,989219
2,1995,'852290000',112,,KG,0,2235408,6611563,0,170525,438072,0,169002,427002,0,239198,612176,0,174051,428134,0,194435,423928,0,247888,570690,0,179888,719154,0,217387,897413,0,153685,549262,0,173017,503588,0,195559,522021,0,120773,520123
2,1995,'852290000',113,,KG,0,4730332,11367768,0,337284,947759,0,319177,791701,0,311351,806603,0,297157,692692,0,385030,838114,0,411262,796591,0,791515,1316481,0,562683,1206571,0,356461,1101662,0,291166,1040866,0,335649,957488,0,331597,871240
2,1995,'852290000',117,,KG,0,208509,1400734,0,4500,51894,0,3361,25608,0,2906,20640,0,2394,27329,0,5311,38184,0,2463,24759,0,9178,76099,0,28347,183116,0,17828,103374,0,54923,362045,0,32781,214092,0,44517,273594
2,1995,'852290000',118,,KG,0,426933,2191006,0,16315,228694,0,7461,128941,0,11869,82190,0,15082,130885,0,30075,203645,0,38333,128985,0,81954,250977,0,58952,205096,0,58217,254374,0,41956,225326,0,38956,202837,0,27763,149056
2,1995,'852290000',123,,KG,0,1047,9703,0,0,0,0,512,4762,0,0,0,0,535,4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1995,'852290000',125,,KG,0,3905,84327,0,395,9291,0,263,4564,0,371,10245,0,295,5045,0,427,6705,0,463,8086,0,451,8437,0,472,15990,0,203,4316,0,210,3868,0,185,4532,0,170,3248
2,1995,'852290000',203,,KG,0,326,49469,0,0,0,0,0,0,0,65,15654,0,0,0,0,202,2504,0,48,16117,0,0,0,0,0,0,0,0,1212,0,0,0,0,3,12327,0,8,1655
