Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2020,'440111000',105,  ,MT,0,42,21956,0,3,3082,0,0,0,0,6,4412,0,2,1285,0,18,6449,0,11,5495,0,1,572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,661
2,2020,'440111000',205,  ,MT,0,18,1402,0,0,0,0,0,0,0,0,0,0,18,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'440111000',307,  ,MT,0,0,543,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'440112000',105,  ,MT,0,49,42640,0,4,3631,0,1,1266,0,3,2299,0,1,4312,0,10,8002,0,4,2735,0,5,3951,0,3,3230,0,3,2578,0,0,323,0,9,5695,0,6,4618
2,2020,'440112000',106,  ,MT,0,2,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'440112000',110,  ,MT,0,723,29785,0,0,0,0,0,0,0,0,0,0,105,4147,0,68,2710,0,101,4378,0,91,3739,0,53,2035,0,38,1531,0,148,6337,0,88,3722,0,31,1186
2,2020,'440112000',111,  ,MT,0,44,11676,0,4,1010,0,1,336,0,4,867,0,11,2793,0,2,583,0,4,1036,0,3,688,0,0,0,0,4,795,0,8,2413,0,0,0,0,3,1155
2,2020,'440112000',118,  ,MT,0,7,950,0,0,0,0,2,408,0,0,0,0,0,0,0,0,0,0,0,0,0,4,341,0,0,0,0,0,0,0,1,201,0,0,0,0,0,0
2,2020,'440112000',127,  ,MT,0,1,3047,0,1,589,0,0,0,0,0,616,0,0,0,0,0,453,0,0,0,0,0,0,0,0,472,0,0,0,0,0,917,0,0,0,0,0,0
2,2020,'440112000',220,  ,MT,0,17,944,0,0,0,0,0,0,0,0,0,0,17,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'440112000',222,  ,MT,0,136,7748,0,0,0,0,0,0,0,49,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1248,0,0,0,0,21,1330,0,0,0,0,41,2632
2,2020,'440112000',235,  ,MT,0,24,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,874,0,0,0,0,0,0
2,2020,'440112000',236,  ,MT,0,23,1610,0,0,0,0,0,0,0,0,0,0,23,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'440112000',237,  ,MT,0,48,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1452,0,0,0,0,0,0,0,0,0
