Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2018,'900110010',103,  ,KG,0,57,1032,0,0,0,0,32,388,0,0,0,0,0,0,0,0,0,0,1,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,320
2,2018,'900110010',105,  ,KG,0,13870,387473,0,475,44606,0,292,28797,0,437,33538,0,805,41315,0,422,38673,0,5691,86634,0,4387,24936,0,182,21268,0,271,15822,0,406,37281,0,184,5905,0,318,8698
2,2018,'900110010',106,  ,KG,0,127,9868,0,47,1028,0,0,0,0,0,0,0,40,7622,0,0,0,0,0,0,0,0,0,0,0,0,0,20,344,0,0,0,0,0,0,0,20,874
2,2018,'900110010',110,  ,KG,0,7185,528971,0,388,34244,0,535,51180,0,539,41287,0,542,32967,0,583,32295,0,991,59047,0,792,57021,0,740,44713,0,253,45920,0,684,57187,0,277,33338,0,861,39772
2,2018,'900110010',111,  ,KG,0,1643,300306,0,20,921,0,7,4249,0,16,3462,0,47,11086,0,118,16960,0,89,12304,0,184,38693,0,107,22841,0,143,19167,0,357,66313,0,201,44289,0,354,60021
2,2018,'900110010',113,  ,KG,0,0,213,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'900110010',204,  ,KG,0,190,42161,0,32,7583,0,0,630,0,1,1080,0,8,1138,0,20,7996,0,55,11630,0,0,3373,0,1,992,0,22,2665,0,32,2114,0,2,1461,0,17,1499
2,2018,'900110010',205,  ,KG,0,6,5898,0,0,0,0,0,1125,0,1,296,0,1,1772,0,1,723,0,0,0,0,0,0,0,0,0,0,1,527,0,2,1455,0,0,0,0,0,0
2,2018,'900110010',207,  ,KG,0,3080,133472,0,400,13044,0,236,10007,0,275,13435,0,166,4274,0,314,11353,0,315,11319,0,560,29147,0,108,10519,0,268,11514,0,286,11721,0,7,2423,0,145,4716
2,2018,'900110010',208,  ,KG,0,2,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,778,0,0,0,0,0,0,0,1,607,0,0,0,0,0,0,0,1,308
2,2018,'900110010',210,  ,KG,0,13,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,201,0,0,0
2,2018,'900110010',213,  ,KG,0,3555,154101,0,169,15950,0,155,10283,0,111,12469,0,332,26819,0,336,13975,0,430,9094,0,452,17107,0,432,14572,0,261,8901,0,244,7112,0,426,11856,0,207,5963
2,2018,'900110010',215,  ,KG,0,987,17737,0,0,0,0,0,0,0,970,15072,0,12,1753,0,0,0,0,0,325,0,0,0,0,0,0,0,5,587,0,0,0,0,0,0,0,0,0
2,2018,'900110010',220,  ,KG,0,59,4131,0,0,0,0,51,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1387,0,0,0,0,0,0,0,0,0
2,2018,'900110010',236,  ,KG,0,1,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,862
2,2018,'900110010',245,  ,KG,0,6,1913,0,0,0,0,6,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
