Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2020,'280120000',105,  ,KG,0,200,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1744,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'280120000',106,  ,KG,0,48964,99208,0,0,0,0,0,0,0,14237,29153,0,0,0,0,7101,14534,0,7001,14389,0,6889,13879,0,6870,13670,0,0,0,0,0,0,0,0,0,0,6866,13583
2,2020,'280120000',123,  ,KG,0,150,1550,0,0,0,0,150,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'280120000',304,  ,KG,0,8000,24741,0,0,0,0,3000,9334,0,0,0,0,0,0,0,5000,15407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'280120000',409,  ,KG,0,180000,663839,0,21600,74602,0,0,0,0,21600,75721,0,21600,75680,0,24000,93863,0,69600,264776,0,0,0,0,0,0,0,0,0,0,21600,79197,0,0,0,0,0,0
2,2020,'280130000',103,  ,KG,0,2469,17182,0,312,3130,0,0,0,0,0,0,0,636,3844,0,0,0,0,298,3116,0,0,0,0,0,0,0,292,3116,0,0,0,0,618,3248,0,313,728
2,2020,'280130000',143,  ,KG,0,1050740,451004,0,60800,26144,0,45600,19608,0,106400,45752,0,152000,65360,0,78000,32727,0,45600,19608,0,60760,26126,0,91200,39216,0,227980,98031,0,60800,26144,0,60800,26144,0,60800,26144
2,2020,'280130000',144,  ,KG,0,52630,18464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17600,6055,0,17530,6271,0,0,0,0,0,0,0,17500,6138,0,0,0
2,2020,'280200000',103,  ,KG,0,1295149,67672,0,80001,4300,0,104294,5610,0,189273,10193,0,77249,4309,0,91001,4660,0,18284,1240,0,91002,4643,0,91001,4630,0,125238,6567,0,150003,7493,0,139002,7017,0,138801,7010
2,2020,'280200000',210,  ,KG,0,34251,10352,0,0,0,0,0,0,0,13029,3910,0,0,0,0,13294,4048,0,0,0,0,7928,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'280200000',304,  ,KG,0,3,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,423,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'280300000',103,  ,KG,0,27535621,3103702,0,2444133,304315,0,3207817,387092,0,3253625,384130,0,2074157,270393,0,2619822,298090,0,1720462,225753,0,1348365,162447,0,965262,102182,0,2130620,193516,0,2282057,221651,0,2316831,250373,0,3172470,303760
2,2020,'280300000',105,  ,KG,0,37156825,4350154,0,3416380,387113,0,1813070,216475,0,4887220,529990,0,3511945,396758,0,3962795,421319,0,3600540,374334,0,295050,81457,0,586596,123342,0,2630300,335761,0,3712474,449632,0,4918450,586800,0,3822005,447173
2,2020,'280300000',106,  ,KG,0,20000,3911,0,0,0,0,10000,1999,0,0,0,0,10000,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'280300000',111,  ,KG,0,37434250,4577750,0,4415560,662582,0,3929460,563926,0,3882270,488748,0,3163400,387848,0,3245580,365049,0,2601420,315645,0,2688450,323955,0,2397190,288386,0,2021970,191796,0,2755900,286754,0,3996160,446029,0,2336890,257032
2,2020,'280300000',112,  ,KG,0,2778000,1356239,0,338000,169877,0,0,0,0,310000,154929,0,260000,130398,0,264000,129026,0,234000,114360,0,320000,155473,0,186000,89666,0,222000,106488,0,266000,127193,0,198000,93920,0,180000,84909
2,2020,'280300000',113,  ,KG,0,19250,3726,0,3000,566,0,0,0,0,0,0,0,3000,475,0,0,0,0,0,0,0,5250,1274,0,3000,482,0,1000,253,0,2000,360,0,2000,316,0,0,0
2,2020,'280300000',123,  ,KG,0,8686300,1042417,0,1133000,147302,0,860200,119734,0,1597900,211828,0,530200,66132,0,547800,73876,0,803000,92060,0,684200,84039,0,545600,63024,0,226600,23483,0,853600,70749,0,105600,8877,0,798600,81313
2,2020,'280300000',156,  ,KG,0,681,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,460,0,272,455
2,2020,'280300000',207,  ,KG,0,792772,275890,0,68960,26779,0,46600,14758,0,40000,15073,0,131000,45515,0,151180,49335,0,109440,42080,0,129480,42545,0,22000,7120,0,16960,6436,0,33680,11071,0,13880,4744,0,29592,10434
2,2020,'280300000',208,  ,KG,0,371810,197390,0,9780,5793,0,80435,33773,0,180,1689,0,58784,37632,0,33600,15477,0,99032,51973,0,38000,18662,0,16037,11936,0,0,0,0,210,2728,0,16152,9008,0,19600,8719
2,2020,'280300000',210,  ,KG,0,3860,15572,0,60,13854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,361,0,3000,1357,0,0,0,0,0,0,0,0,0
2,2020,'280300000',213,  ,KG,0,2640409,1478872,0,236200,164194,0,313382,155476,0,226560,139227,0,223300,126498,0,192395,129356,0,338080,139641,0,389020,211800,0,192625,124796,0,166840,90778,0,105102,63602,0,112740,61426,0,144165,72078
2,2020,'280300000',220,  ,KG,0,1239,25973,0,0,0,0,20,8169,0,75,781,0,24,8102,0,0,0,0,0,0,0,1100,312,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8609
2,2020,'280300000',224,  ,KG,0,797,180482,0,0,0,0,0,0,0,796,180264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'280300000',245,  ,KG,0,141385,125606,0,26850,18395,0,37275,31040,0,33675,28978,0,0,0,0,0,0,0,4875,8970,0,4875,8970,0,19275,19194,0,14400,9533,0,0,0,0,160,526,0,0,0
2,2020,'280300000',302,  ,KG,0,1985545,368933,0,236520,43247,0,204800,37707,0,304460,56435,0,185150,33992,0,181600,34526,0,192045,35376,0,94000,17435,0,148750,29806,0,163360,29381,0,110000,21075,0,92360,16769,0,72500,13184
