Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2019,'150110100',103,  ,KG,0,728770,73124,0,38830,3899,0,0,0,0,19580,1967,0,98360,9863,0,79020,7920,0,78740,7892,0,79330,7951,0,79520,7970,0,59020,5926,0,58890,5924,0,38920,3934,0,98560,9878
2,2019,'150110200',207,  ,KG,0,752500,165766,0,102900,23474,0,0,0,0,69300,16082,0,69225,15823,0,91310,18052,0,34680,7746,0,138150,30887,0,39485,6050,0,34650,7912,0,120825,27676,0,51975,12064,0,0,0
2,2019,'150110200',304,  ,KG,0,29368,9173,0,2686,831,0,2671,836,0,2701,865,0,3001,955,0,2671,843,0,2746,855,0,3962,1225,0,1516,459,0,1501,457,0,2221,694,0,1051,328,0,2641,825
2,2019,'150120100',106,  ,KG,0,135810,9614,0,3500,251,0,0,0,0,9810,709,0,15400,1109,0,23100,1663,0,8400,594,0,14700,1029,0,7000,487,0,18900,1310,0,12600,881,0,10500,740,0,11900,841
2,2019,'150120100',218,  ,KG,0,25000,3035,0,0,0,0,15000,1725,0,0,0,0,0,0,0,10000,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'150120200',208,  ,KG,0,16900,3664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,2314,0,6300,1350
2,2019,'150120200',210,  ,KG,0,70150,8601,0,11365,1424,0,5455,679,0,6450,812,0,9450,1179,0,0,0,0,5320,654,0,5845,709,0,5335,643,0,7325,860,0,0,0,0,9340,1127,0,4265,514
2,2019,'150120200',304,  ,KG,0,79120,10848,0,8542,1167,0,13422,1850,0,3546,494,0,8528,1192,0,3502,492,0,10610,1458,0,17694,2400,0,0,0,0,0,0,0,13276,1795,0,0,0,0,0,0
2,2019,'150190000',105,  ,KG,0,62010,18152,0,3060,1479,0,0,0,0,0,0,0,3060,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,1464,0,12690,3158,0,18576,4558,0,21564,5986
2,2019,'150190000',106,  ,KG,0,6000,2971,0,0,0,0,1170,560,0,0,0,0,420,224,0,0,0,0,0,0,0,1305,606,0,0,0,0,0,0,0,1290,595,0,1815,986,0,0,0
2,2019,'150190000',118,  ,KG,0,27826,14489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9856,5621,0,4710,2687,0,4365,2489,0,4425,1837,0,2445,1015,0,2025,840,0,0,0
2,2019,'150190000',210,  ,KG,0,799193,135823,0,88475,14735,0,53054,9273,0,67305,11037,0,73830,12537,0,42491,7367,0,84485,13795,0,47262,8484,0,95395,15221,0,44715,6829,0,62655,12301,0,71890,12363,0,67636,11881
2,2019,'150190000',227,  ,KG,0,5065,1601,0,0,0,0,5065,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'150190000',304,  ,KG,0,2112,1204,0,870,378,0,870,390,0,0,0,0,0,0,0,372,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'150210010',103,  ,KG,0,2010000,154094,0,0,0,0,0,0,0,0,0,0,0,0,0,1010000,79344,0,0,0,0,0,0,0,0,0,0,1000000,74750,0,0,0,0,0,0,0,0,0
2,2019,'150210010',302,  ,KG,0,17152856,1438361,0,3993547,324365,0,0,0,0,0,0,0,2003021,170984,0,3043913,250679,0,0,0,0,3040651,253145,0,0,0,0,2026203,174879,0,0,0,0,3045521,264309,0,0,0
2,2019,'150210010',606,  ,KG,0,19008,3746,0,0,0,0,0,0,0,1728,354,0,0,0,0,0,0,0,0,0,0,0,0,0,8640,1693,0,0,0,0,0,0,0,0,0,0,8640,1699
2,2019,'150290010',304,  ,KG,0,4965,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,225,0,2013,504,0,2041,515,0,0,0
2,2019,'150290010',601,  ,KG,0,205482,35009,0,0,0,0,14400,3200,0,0,0,0,14000,3134,0,0,0,0,13960,3043,0,0,0,0,35008,5344,0,34464,4942,0,19764,3302,0,41968,6858,0,31918,5186
2,2019,'150290010',606,  ,KG,0,30526,4284,0,5000,668,0,0,0,0,0,0,0,21820,3041,0,0,0,0,1907,273,0,0,0,0,0,0,0,0,0,0,1799,302,0,0,0,0,0,0
2,2019,'150300000',304,  ,KG,0,45200,14513,0,0,0,0,2976,1072,0,724,342,0,0,0,0,7602,2423,0,2095,801,0,0,0,0,18940,5660,0,0,0,0,7602,2275,0,5261,1940,0,0,0
2,2019,'150410000',112,  ,KG,0,7200,8165,0,7200,8165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'150410000',113,  ,KG,0,14400,16578,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,8354,0,0,0,0,0,0,0,7200,8224,0,0,0,0,0,0,0,0,0,0,0,0
