Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2020,'010121210',205,  ,NO,0,6,542356,0,2,14986,0,1,73259,0,0,0,0,0,0,0,0,0,0,1,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7948,0,1,440913
2,2020,'010121210',206,  ,NO,0,9,1017742,0,4,512519,0,0,0,0,1,84831,0,1,5302,0,1,266408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71132,0,1,77550
2,2020,'010121210',210,  ,NO,0,6,150419,0,6,150419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'010121210',213,  ,NO,0,4,332118,0,3,93615,0,1,238503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'010121210',302,  ,NO,0,1,29322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'010121210',304,  ,NO,0,22,3827004,0,6,1125228,0,3,278903,0,0,0,0,0,0,0,4,64671,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1171544,0,1,13341,0,5,1173317
2,2020,'010121210',407,  ,NO,0,2,13290,0,0,0,0,0,0,0,0,0,0,2,13290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'010121210',410,  ,NO,0,5,30666,0,0,0,0,0,0,0,0,0,0,3,20247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10419,0,0,0
2,2020,'010121210',413,  ,NO,0,9,244507,0,1,9408,0,0,0,0,2,146745,0,0,0,0,1,7394,0,1,42059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12889,0,3,26012
2,2020,'010121210',551,  ,NO,0,1,3544,0,0,0,0,0,0,0,1,3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'010121210',601,  ,NO,0,6,413935,0,0,0,0,3,153916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12931,0,0,0,0,2,247088
2,2020,'010121210',606,  ,NO,0,1,127071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127071
2,2020,'010121290',205,  ,NO,0,7,167280,0,1,26568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11738,0,0,0,0,1,6036,0,4,122938,0,0,0
2,2020,'010121290',206,  ,NO,0,19,1204105,0,4,157215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39617,0,0,0,0,0,0,0,12,1007273,0,0,0
2,2020,'010121290',210,  ,NO,0,6,468806,0,2,192581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,276225,0,0,0
2,2020,'010121290',213,  ,NO,0,3,113938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93587,0,1,20351
2,2020,'010121290',304,  ,NO,0,56,2102098,0,12,708632,0,7,587715,0,2,49825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,234693,0,5,91912,0,23,429321
2,2020,'010121290',601,  ,NO,0,2,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'010129100',203,  ,NO,0,1,20835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20835
2,2020,'010129100',205,  ,NO,0,8,29966,0,2,5627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3311,0,0,0,0,3,8239,0,0,0,0,1,7629,0,1,5160,0,0,0
2,2020,'010129100',207,  ,NO,0,1,16193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16193
2,2020,'010129100',208,  ,NO,0,81,491240,0,14,72560,0,8,70578,0,20,113011,0,0,0,0,0,0,0,8,47298,0,5,25973,0,4,18802,0,2,3908,0,6,30337,0,8,59294,0,6,49479
2,2020,'010129100',210,  ,NO,0,188,266527,0,0,0,0,105,116130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3030,0,1,2704,0,0,0,0,81,144663
2,2020,'010129100',213,  ,NO,0,47,318727,0,6,29347,0,6,68010,0,7,48254,0,1,5409,0,0,0,0,0,0,0,2,10287,0,2,7657,0,6,25105,0,5,38225,0,5,43672,0,7,42761
2,2020,'010129100',302,  ,NO,0,1974,2212034,0,191,235564,0,98,104750,0,184,209997,0,203,236913,0,113,121087,0,99,84288,0,94,104672,0,0,0,0,92,110424,0,307,338141,0,291,352659,0,302,313539
2,2020,'010129100',601,  ,NO,0,6,37247,0,0,0,0,0,0,0,3,14949,0,0,0,0,0,0,0,3,22298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'010129290',203,  ,NO,0,1,2210,0,1,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'010129290',205,  ,NO,0,30,402753,0,1,18905,0,2,26903,0,0,0,0,3,2214,0,1,5965,0,0,0,0,0,0,0,16,178203,0,0,0,0,0,0,0,7,170563,0,0,0
2,2020,'010129290',206,  ,NO,0,22,520730,0,1,30283,0,0,0,0,0,0,0,0,0,0,1,12032,0,0,0,0,0,0,0,14,143677,0,0,0,0,3,243072,0,3,91666,0,0,0
2,2020,'010129290',207,  ,NO,0,1,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3280,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'010129290',210,  ,NO,0,4,43168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22257,0,1,20911,0,0,0
2,2020,'010129290',220,  ,NO,0,1,17665,0,1,17665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'010129290',304,  ,NO,0,75,1761585,0,4,85522,0,1,17126,0,1,9425,0,22,579942,0,3,58232,0,5,107718,0,0,0,0,0,0,0,3,25910,0,19,542288,0,4,109967,0,13,225455
