Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2019,'640110090',103,PR,KG,120,138,256,0,0,0,120,138,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640110090',105,PR,KG,1898301,3734889,1765449,203668,419939,189775,129986,259753,128286,124277,236944,114253,120623,237872,113782,156477,315308,143235,161409,302730,143565,145980,281739,138938,151963,311942,153900,159890,304517,148706,166890,320058,156580,201875,399025,180730,175263,345062,153699
2,2019,'640110090',110,PR,KG,26880,53859,29854,3296,6842,3780,0,0,0,1648,3210,1851,1700,3428,1911,1648,3244,1859,3348,6818,3709,3348,6669,3646,1648,3215,1797,0,0,0,1648,3396,1800,3400,6788,3729,5196,10249,5772
2,2019,'640110090',111,PR,KG,2431,7255,7752,0,0,0,0,0,0,0,0,0,0,0,0,200,154,1051,0,0,0,0,0,0,0,0,0,2231,7101,6701,0,0,0,0,0,0,0,0,0
2,2019,'640110090',113,PR,KG,30,93,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,93,202,0,0,0,0,0,0
2,2019,'640110090',117,PR,KG,5170,10328,7669,0,0,0,730,1460,1098,0,0,0,0,0,0,0,0,0,160,322,237,0,0,0,0,0,0,0,0,0,1980,3920,2921,980,2003,1448,1320,2623,1965
2,2019,'640110090',118,PR,KG,8760,24734,13668,2880,8146,4588,0,0,0,0,0,0,0,0,0,0,0,0,2880,8090,4526,0,0,0,0,0,0,3000,8498,4554,0,0,0,0,0,0,0,0,0
2,2019,'640110090',205,PR,KG,1165,3109,8693,200,544,1493,0,0,0,175,497,1334,0,0,0,245,666,1868,0,0,0,325,832,2344,0,0,0,0,0,0,0,0,0,220,570,1654,0,0,0
2,2019,'640110090',208,PR,KG,1060,1827,4418,0,0,0,0,0,0,510,810,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,1017,2254,0,0,0,0,0,0,0,0,0
2,2019,'640110090',210,PR,KG,24,73,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,73,212
2,2019,'640110090',220,PR,KG,41,112,225,0,0,0,41,112,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640110090',223,PR,KG,342,438,1273,252,290,917,0,0,0,90,148,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640110090',231,PR,KG,114,323,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,323,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640110090',304,PR,KG,263,446,1452,22,38,270,0,0,0,0,0,0,0,0,0,21,75,256,220,333,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640192010',220,PR,KG,64,337,1729,39,199,1093,0,0,0,0,0,0,25,138,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640192010',225,PR,KG,8,32,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,442
2,2019,'640192010',231,PR,KG,127,553,1628,127,553,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640192090',103,PR,KG,32960,27149,60233,3350,2168,4558,410,337,836,8080,9254,18671,1970,1367,3127,5290,3667,7998,650,585,1441,2560,1814,4659,3460,2935,6575,1400,858,1815,650,545,1460,2040,1706,4835,3100,1913,4258
2,2019,'640192090',105,PR,KG,15717605,17001026,11027710,1659863,1819434,1139913,1092022,1087370,715617,1054419,1133478,734248,1273618,1279823,834777,1371229,1367607,858991,1100632,1195128,730710,1037957,1110051,728353,1303969,1552010,1054882,2083111,2464059,1672683,1531999,1756589,1134280,1099032,1180499,718328,1109754,1054978,704928
2,2019,'640192090',106,PR,KG,87405,28991,32677,8640,2196,2592,6240,1586,1891,5160,1311,1595,12430,3549,4188,5040,1281,1546,1948,2167,2107,13380,4619,5295,870,891,851,2477,2873,2429,5760,1464,1959,20420,5773,6689,5040,1281,1535
2,2019,'640192090',110,PR,KG,494766,661984,388312,34652,49385,28428,44175,60011,33134,42531,59983,31753,41286,56907,32581,58666,81027,44135,37967,45271,28113,44606,56194,35235,38103,50472,27755,56296,71583,44010,24380,34673,18783,34301,50194,28204,37803,46284,36181
2,2019,'640192090',111,PR,KG,140927,141617,209662,18387,17879,26570,10870,11225,16898,10572,9365,14988,18702,16553,29093,11490,11189,18193,12090,11817,19602,10110,9679,15569,7390,6939,10969,18467,30589,34027,7737,5506,8803,14500,10361,14128,612,515,822
2,2019,'640192090',117,PR,KG,15171,19392,22799,0,0,0,4716,5542,6917,1484,2688,2820,180,232,233,0,0,0,0,0,0,88,155,211,0,0,0,6508,9226,10297,190,264,272,2005,1285,2049,0,0,0
2,2019,'640192090',118,PR,KG,25077,44678,48536,3000,5251,2200,2484,3658,5899,2850,6394,3815,56,133,325,6313,9865,24203,3300,5916,2444,100,110,264,0,0,0,5400,10801,5405,1038,1615,2959,0,0,0,536,935,1022
2,2019,'640192090',123,PR,KG,119,187,833,0,0,0,0,0,0,84,132,582,35,55,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640192090',125,PR,KG,1056,607,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,607,1864,0,0,0,0,0,0
2,2019,'640192090',203,PR,KG,684,1557,5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,1557,5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640192090',205,PR,KG,136,175,484,0,0,0,136,175,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640192090',210,PR,KG,15233,20913,85558,330,488,1775,7950,11111,37419,0,0,0,22,39,956,498,566,6529,302,159,3409,48,71,2005,3895,5610,21442,960,1173,6246,0,0,0,256,196,674,972,1500,5103
2,2019,'640192090',217,PR,KG,890,1200,1479,0,0,0,0,0,0,0,0,0,0,0,0,430,585,742,0,0,0,0,0,0,0,0,0,460,615,737,0,0,0,0,0,0,0,0,0
2,2019,'640192090',218,PR,KG,1401,935,2630,0,0,0,0,0,0,511,264,601,0,0,0,180,168,610,0,0,0,0,0,0,0,0,0,331,328,934,379,175,485,0,0,0,0,0,0
2,2019,'640192090',220,PR,KG,3227,3130,6512,379,384,516,150,157,733,0,0,0,0,0,0,0,0,0,138,191,701,146,140,368,0,0,0,2280,2200,2730,14,8,226,38,23,773,82,27,465
2,2019,'640192090',223,PR,KG,2411,2094,5002,1523,1405,3288,0,0,0,336,252,624,0,0,0,0,0,0,0,0,0,408,322,721,0,0,0,0,0,0,144,115,369,0,0,0,0,0,0
2,2019,'640192090',225,PR,KG,369,909,10935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,540,8801,55,309,1719,0,0,0,13,60,415,0,0,0
2,2019,'640192090',228,PR,KG,64,70,208,0,0,0,0,0,0,64,70,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640192090',230,PR,KG,19,89,262,0,0,0,19,89,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640192090',231,PR,KG,59,63,755,10,5,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,323,0,0,0,0,0,0,11,5,226,0,0,0
2,2019,'640192090',245,PR,KG,74,30,337,0,0,0,0,0,0,0,0,0,0,0,0,74,30,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640192090',246,PR,KG,780,668,1559,0,0,0,339,279,580,70,110,343,0,0,0,371,279,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640192090',302,PR,KG,424,904,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,904,1409,0,0,0,0,0,0
2,2019,'640192090',304,PR,KG,914,1270,3909,26,40,277,0,0,0,0,0,0,0,0,0,888,1230,3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640199000',103,PR,KG,440,300,845,0,0,0,220,137,402,0,0,0,0,0,0,0,0,0,0,0,0,220,163,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'640199000',105,PR,KG,1576973,396446,313714,180443,45062,37489,82897,24218,19722,49351,16378,16180,150312,37783,31797,81832,28204,31168,91431,23016,19995,117395,26747,27564,125715,26405,15999,83757,23701,18125,140648,30458,22969,246563,60554,36798,226629,53920,35908
