Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2017,'250100010',103,  ,MT,0,250,58136,0,26,5305,0,9,5398,0,28,4540,0,45,8989,0,36,4525,0,20,4960,0,3,372,0,28,10054,0,0,0,0,18,1434,0,23,3785,0,14,8774
2,2017,'250100010',105,  ,MT,0,64378,854957,0,10652,107793,0,2902,40629,0,1953,41955,0,1523,35707,0,2275,56501,0,2303,53254,0,2152,47944,0,1645,35380,0,1416,33168,0,11638,111050,0,15686,172603,0,10233,118973
2,2017,'250100010',106,  ,MT,0,160,3451,0,0,0,0,0,0,0,80,1645,0,0,0,0,0,0,0,0,0,0,40,910,0,0,0,0,0,0,0,0,0,0,0,0,0,40,896
2,2017,'250100010',107,  ,MT,0,15,2023,0,9,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1637,0,0,0
2,2017,'250100010',110,  ,MT,0,556,23282,0,135,6467,0,20,315,0,38,1415,0,19,661,0,19,676,0,94,4166,0,18,869,0,37,1351,0,39,1376,0,21,2185,0,20,682,0,96,3119
2,2017,'250100010',111,  ,MT,0,80,3081,0,0,0,0,0,0,0,0,0,0,20,336,0,20,337,0,0,482,0,0,0,0,20,594,0,0,0,0,20,1050,0,0,0,0,0,282
2,2017,'250100010',117,  ,MT,0,513,5723,0,40,455,0,40,441,0,40,442,0,40,428,0,40,437,0,40,432,0,40,437,0,20,216,0,40,416,0,53,733,0,60,642,0,60,644
2,2017,'250100010',118,  ,MT,0,56,5333,0,0,0,0,0,0,0,5,590,0,0,0,0,25,1690,0,0,323,0,6,731,0,0,567,0,0,0,0,20,1432,0,0,0,0,0,0
2,2017,'250100010',123,  ,MT,0,104,3796,0,0,0,0,9,1028,0,60,868,0,0,0,0,0,0,0,15,1487,0,0,0,0,0,0,0,20,413,0,0,0,0,0,0,0,0,0
2,2017,'250100010',124,  ,MT,0,308,24117,0,26,1535,0,44,2659,0,20,614,0,23,770,0,47,2072,0,6,1414,0,39,1772,0,7,4428,0,8,2791,0,26,1578,0,38,3637,0,24,847
2,2017,'250100010',143,  ,MT,0,276,41777,0,16,2839,0,55,8646,0,18,3123,0,14,2296,0,32,5343,0,20,2707,0,16,2746,0,18,2726,0,0,0,0,50,8269,0,37,3082,0,0,0
2,2017,'250100010',204,  ,MT,0,200,10673,0,34,1837,0,22,1122,0,0,0,0,22,1110,0,22,1108,0,0,0,0,22,1166,0,0,0,0,22,1189,0,12,686,0,22,1232,0,22,1223
2,2017,'250100010',205,  ,MT,0,227,18634,0,21,1775,0,42,3587,0,0,0,0,0,0,0,42,3344,0,1,201,0,42,3348,0,0,0,0,21,1712,0,37,2945,0,21,1722,0,0,0
2,2017,'250100010',207,  ,MT,0,1939,157599,0,96,7735,0,20,1677,0,0,0,0,61,5033,0,76,6057,0,269,21691,0,99,8062,0,415,33925,0,211,16986,0,294,23859,0,76,6058,0,322,26516
2,2017,'250100010',210,  ,MT,0,754,173450,0,29,8894,0,33,9996,0,176,27518,0,65,8834,0,68,22814,0,43,11386,0,45,14481,0,52,15131,0,25,8410,0,101,16799,0,59,15158,0,58,14029
2,2017,'250100010',213,  ,MT,0,2147,175505,0,178,12886,0,139,11673,0,117,9936,0,185,17472,0,77,7289,0,140,11407,0,332,28478,0,152,17429,0,180,10134,0,171,13840,0,280,25839,0,196,9122
2,2017,'250100010',217,  ,MT,0,1,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,759
2,2017,'250100010',218,  ,MT,0,30,5081,0,10,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,0,10,1056,0,0,0,0,10,1434,0,0,0,0,0,0,0,0,0
2,2017,'250100010',220,  ,MT,0,775,42656,0,96,4908,0,25,1819,0,20,1100,0,71,3836,0,152,6990,0,17,806,0,87,5033,0,41,2568,0,58,3455,0,81,5191,0,96,4554,0,31,2396
