Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2013,'280120000',409,  ,KG,0,154800,842054,0,24000,137065,0,0,0,0,10000,54573,0,4800,25778,0,48000,299427,0,5000,27669,0,0,0,0,0,0,0,60000,282324,0,0,0,0,0,0,0,3000,15218
2,2013,'280130000',103,  ,KG,0,1900,4563,0,0,0,0,0,0,0,102,248,0,0,0,0,204,441,0,504,1251,0,199,479,0,0,0,0,491,1175,0,199,480,0,201,489,0,0,0
2,2013,'280130000',143,  ,KG,0,2238180,612704,0,313460,78365,0,106180,26545,0,170800,43610,0,86000,21500,0,174500,43625,0,154320,38580,0,120200,30960,0,485520,128812,0,207400,66372,0,106200,33984,0,212400,67967,0,101200,32384
2,2013,'280130000',144,  ,KG,0,191560,30938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900,3066,0,17480,2941,0,34980,5447,0,52400,8112,0,34820,5390,0,34980,5982
2,2013,'280130000',304,  ,KG,0,12,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'280200000',103,  ,KG,0,1859250,93690,0,125600,5885,0,123200,5984,0,176050,8718,0,173600,8805,0,93600,4883,0,205600,11053,0,157600,7950,0,155200,7815,0,160000,8140,0,203200,10057,0,157600,7846,0,128000,6554
2,2013,'280200000',123,  ,KG,0,70000,13437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,5762,0,0,0,0,30000,5706,0,10000,1969
2,2013,'280200000',210,  ,KG,0,78481,21261,0,4475,1019,0,7908,1980,0,0,0,0,23815,6161,0,0,0,0,8682,2526,0,19199,5292,0,0,0,0,0,0,0,0,0,0,7820,2312,0,6582,1971
2,2013,'280200000',304,  ,KG,0,14,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'280300000',103,  ,KG,0,23676190,3359126,0,1245290,168370,0,2919353,396325,0,1204400,167672,0,1952610,296067,0,1924970,277596,0,1483440,223430,0,2759520,383673,0,2250965,317587,0,1163438,175006,0,2935023,405831,0,2113728,304367,0,1723453,243202
2,2013,'280300000',105,  ,KG,0,66841820,7343718,0,3623559,382443,0,3459480,382059,0,6565900,711172,0,5233004,572981,0,5120043,592453,0,4952606,549426,0,6687110,747889,0,7708580,828706,0,6332287,697109,0,4578020,502326,0,6451861,700308,0,6129370,676846
2,2013,'280300000',106,  ,KG,0,54020,9901,0,10000,1454,0,0,0,0,10000,1628,0,0,0,0,0,0,0,0,0,0,10000,1689,0,0,0,0,13840,3007,0,0,0,0,0,0,0,10180,2123
2,2013,'280300000',111,  ,KG,0,46354605,6907612,0,5786920,833583,0,3627470,486660,0,3527430,535515,0,4185280,639119,0,3817000,583097,0,4153950,660092,0,3720350,570970,0,3263250,475534,0,3184630,496810,0,3610510,546498,0,4019870,587225,0,3457945,492509
2,2013,'280300000',113,  ,KG,0,665850,102946,0,71750,9470,0,98050,13831,0,95450,13479,0,93000,13577,0,76350,11425,0,39750,6066,0,130150,20650,0,18250,2769,0,31300,8442,0,2000,320,0,5000,990,0,4800,1927
