Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2017,'940110000',105,NO,KG,10,698,3422,0,0,0,1,231,762,0,0,0,0,0,0,3,217,782,2,90,334,2,90,548,0,0,0,0,0,0,0,0,0,2,70,996,0,0,0
2,2017,'940110000',143,NO,KG,1,120,7280,1,120,7280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'940110000',203,NO,KG,69,1328,39840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1328,39840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'940110000',205,NO,KG,125,7439,1161086,1,80,5215,8,793,40243,27,459,42816,3,149,11961,29,1123,87402,3,192,16436,1,80,6599,3,187,14439,1,80,4559,9,486,39037,37,3630,874371,3,180,18008
2,2017,'940110000',210,NO,KG,55,4001,237433,0,0,0,6,443,2911,4,564,15027,2,162,10744,5,376,10596,5,408,22228,4,320,6032,0,0,0,2,161,8928,6,87,5427,20,1400,150942,1,80,4598
2,2017,'940110000',213,NO,KG,464,25804,793968,20,877,29546,34,3459,92065,26,2254,71287,24,2279,66311,7,124,10214,1,13,1305,175,7838,97259,115,5143,77245,1,13,1301,3,119,4814,54,3409,338063,4,276,4558
2,2017,'940110000',215,NO,KG,2,25,7742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,7742,0,0,0,0,0,0
2,2017,'940110000',225,NO,KG,6,168,19311,0,0,0,2,48,6349,4,120,12962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'940110000',304,NO,KG,349,29971,728789,10,1281,9259,20,970,30064,33,1098,54739,3,82,1983,18,796,23126,10,826,20355,35,4415,69672,10,805,13271,15,1644,33039,79,5249,199344,32,987,55996,84,11818,217941
2,2017,'940120000',103,NO,KG,15443,324080,290941,1470,35280,31955,746,21489,17598,1762,40256,36955,1256,26055,23103,1664,37606,34372,1487,30826,26560,1469,30158,26488,1348,26008,22617,938,17712,16500,854,13623,14335,1405,26491,23189,1044,18576,17269
2,2017,'940120000',105,NO,KG,210331,3192957,2769435,20244,279418,250724,13359,175897,159231,22063,325441,272517,15898,252465,211689,18367,291348,231821,18532,306299,253143,19144,292671,257481,17943,254990,197108,16797,267710,261011,11777,192643,173529,19298,313366,291565,16909,240709,209616
2,2017,'940120000',106,NO,KG,4086,105374,176924,686,14120,27573,171,4321,5377,329,8263,11680,190,5888,6994,795,25165,55032,198,5935,10581,381,10384,15038,160,4274,6710,481,10180,15771,179,5344,8204,175,4660,6252,341,6840,7712
2,2017,'940120000',111,NO,KG,7471,254960,510915,529,17721,30347,951,38262,73539,1148,41381,61254,720,29782,35947,656,24463,32376,385,14420,16892,424,14125,24802,578,19104,105338,713,22490,64396,473,12565,29783,578,15845,23711,316,4802,12530
2,2017,'940120000',112,NO,KG,43,857,3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,857,3485,0,0,0,0,0,0
2,2017,'940120000',113,NO,KG,798,12219,12861,0,0,0,0,0,0,2,60,247,2,67,215,0,0,0,201,2511,2341,0,0,0,200,3100,2263,200,2685,2380,42,789,1100,132,2261,3465,19,746,850
2,2017,'940120000',117,NO,KG,4,206,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,206,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'940120000',118,NO,KG,1264,23255,62441,41,1079,2726,186,2468,10397,31,663,1147,52,766,2026,430,6663,25649,94,2195,4206,13,246,870,18,419,1118,127,3022,4542,132,2031,3453,68,1514,1575,72,2189,4732
2,2017,'940120000',123,NO,KG,842,18583,82761,22,469,943,74,1679,14845,183,1655,12805,71,2297,8105,146,2496,16598,8,136,943,10,179,1252,49,1200,3407,71,2761,5157,82,2603,12599,13,298,3550,113,2810,2557
2,2017,'940120000',204,NO,KG,10,228,578,0,0,0,0,0,0,10,228,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'940120000',205,NO,KG,22747,634541,756273,1292,34479,34136,1591,35824,34313,2043,60116,63388,1990,45774,47348,1379,41775,48139,1755,52853,47344,2022,60699,57332,2410,60490,116057,1673,49948,105035,2767,86077,83133,2211,60258,64208,1614,46248,55840
2,2017,'940120000',208,NO,KG,3,60,511,0,0,0,0,0,0,0,0,0,0,0,0,2,50,202,1,10,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'940120000',210,NO,KG,1780,67250,86365,97,3721,4125,96,3696,4050,109,4071,5903,142,4853,10848,192,7393,8528,96,3696,4318,302,10775,12637,144,5682,6908,432,17077,20143,74,2590,4667,48,1848,2149,48,1848,2089
2,2017,'940120000',213,NO,KG,14949,498542,928673,1099,33242,64747,1350,42991,76474,1439,44400,85514,998,40499,67447,441,8407,19694,1409,44133,82894,887,34789,59003,1789,60680,108484,971,38326,71414,2444,80113,143379,838,31751,67440,1284,39211,82183
2,2017,'940120000',217,NO,KG,532,550,3592,0,0,0,528,414,3391,0,0,0,0,0,0,0,0,0,4,136,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'940120000',218,NO,KG,1421,54591,198733,99,4813,23475,12,636,5565,34,1251,3085,105,5372,20137,247,12520,47769,446,16071,30128,18,746,2880,117,4501,28151,77,2853,18659,12,664,2673,254,5164,16211,0,0,0
2,2017,'940120000',220,NO,KG,8772,161567,147667,697,13783,10576,669,14504,10739,693,11639,12689,552,14501,12120,1012,23115,18239,1198,18893,17134,441,7136,9181,562,10212,8564,787,12681,11504,960,14998,16049,650,11089,10192,551,9016,10680
2,2017,'940120000',224,NO,KG,19,456,2694,0,0,0,0,0,0,4,120,534,0,0,0,0,0,0,11,254,1391,0,0,0,2,64,527,0,0,0,0,0,0,0,0,0,2,18,242
2,2017,'940120000',227,NO,KG,114,2694,6571,4,77,258,0,0,0,4,116,204,0,0,0,3,86,231,12,361,762,47,1264,3373,26,385,607,14,285,906,0,0,0,0,0,0,4,120,230
2,2017,'940120000',234,NO,KG,325,10032,26885,7,248,939,30,725,2560,60,2107,2409,11,289,1339,52,1013,3962,28,744,2578,65,2786,4323,4,80,573,1,21,286,6,180,1267,5,164,764,56,1675,5885
2,2017,'940120000',302,NO,KG,112,2424,10592,5,136,513,4,224,1612,0,0,0,4,80,247,0,0,0,0,0,0,4,80,273,0,0,0,0,0,0,95,1904,7947,0,0,0,0,0,0
2,2017,'940120000',304,NO,KG,16728,208859,787474,210,5106,15747,449,9707,22363,692,9733,20406,658,10359,62344,2775,33814,170955,1837,20264,106446,605,14533,98986,2453,40458,158634,1913,16951,27100,2140,16747,42552,1662,23261,46580,1334,7926,15361
2,2017,'940120000',305,NO,KG,288,7018,41767,41,856,3116,51,1769,9420,8,157,515,12,193,236,0,0,0,16,432,2263,4,85,265,6,127,597,10,340,1363,39,563,3547,41,1067,14058,60,1429,6387
