Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2019,'710110000',105,  ,GR,0,3572,3525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3572,3525,0,0,0
2,2019,'710110000',108,  ,GR,0,7061,5649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7061,5649,0,0,0,0,0,0,0,0,0
2,2019,'710110000',110,  ,GR,0,26,12212,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11712,0,7,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'710110000',117,  ,GR,0,11,2432,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'710110000',118,  ,GR,0,38813,56321,0,0,0,0,0,0,0,9126,13449,0,1411,1910,0,0,0,0,8847,11420,0,12286,13706,0,0,0,0,0,0,0,2621,3189,0,0,0,0,4522,12647
2,2019,'710110000',122,  ,GR,0,13,3080,0,0,0,0,0,0,0,13,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'710110000',123,  ,GR,0,20244,25094,0,0,0,0,7365,5239,0,0,0,0,0,0,0,0,0,0,6801,750,0,0,0,0,6078,19105,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'710110000',135,  ,GR,0,2,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3992,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'710110000',210,  ,GR,0,1,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3047,0,0,0,0,0,0,0,0,0
2,2019,'710110000',304,  ,GR,0,2582,413846,0,16,946,0,3,1073,0,890,22767,0,141,88415,0,0,0,0,337,121816,0,76,73553,0,0,0,0,791,17317,0,6,4715,0,0,0,0,322,83244
2,2019,'710110000',308,  ,GR,0,619,141754,0,89,22713,0,92,15270,0,48,7586,0,33,20156,0,92,15717,0,0,0,0,0,0,0,0,0,0,0,0,0,99,10752,0,122,18776,0,44,30784
2,2019,'710110000',315,  ,GR,0,382,108753,0,30,10660,0,0,0,0,72,14058,0,9,13302,0,0,0,0,93,28891,0,79,13992,0,97,20756,0,0,0,0,0,0,0,1,6492,0,1,602
2,2019,'710110000',619,  ,GR,0,10769,5324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8622,3625,0,0,0,0,0,0,0,0,0,0,719,874,0,1428,825
2,2019,'710121110',105,  ,GR,0,119420,7000,0,104000,3055,0,0,0,0,2000,923,0,0,0,0,0,0,0,420,373,0,0,0,0,10000,1649,0,0,0,0,0,0,0,0,0,0,3000,1000
2,2019,'710121110',108,  ,GR,0,13452,8211,0,0,0,0,0,0,0,11353,5160,0,0,0,0,0,0,0,1091,1893,0,0,0,0,0,0,0,1008,1158,0,0,0,0,0,0,0,0,0
