Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2020,'860120000',213,NO,KG,1,3410,9833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3410,9833,0,0,0
2,2020,'860310000',105,NO,KG,1,80968,47620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80968,47620,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'860390000',105,NO,KG,6,32040,10699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32040,10699,0,0,0
2,2020,'860400000',210,NO,KG,1,63014,654468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63014,654468,0,0,0
2,2020,'860400000',215,NO,KG,5,216000,1411850,2,96000,600000,1,24000,216850,0,0,0,0,0,0,0,0,0,0,0,0,2,96000,595000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'860400000',220,NO,KG,4,221072,2586922,2,56133,752683,0,0,0,0,0,0,1,82963,949984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81976,884255,0,0,0,0,0,0
2,2020,'860400000',225,NO,KG,11,672069,3862497,2,191527,1133232,2,122520,479290,0,0,0,3,190298,1167873,2,83803,574982,0,0,0,0,0,0,2,83921,507120,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'860610000',103,NO,KG,2,372536,280663,0,0,0,1,190146,79860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182390,200803
2,2020,'860699000',103,NO,KG,2,12350,5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12350,5347,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'860699000',105,NO,KG,49,287018,157904,2,22768,12690,0,0,0,30,27000,14084,15,13500,6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,223750,124143,0,0,0,0,0,0
2,2020,'860699000',213,NO,KG,4,25020,15730,0,0,0,0,0,0,0,0,0,4,25020,15730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'860711000',103,  ,KG,0,1780,1302,0,0,0,0,0,0,0,0,0,0,1780,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'860711000',213,  ,KG,0,14732,87049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14732,87049
2,2020,'860712000',103,  ,KG,0,2890,2976,0,640,702,0,2250,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
