Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2018,'680100000',105,  ,MT,0,67016,2798083,0,9383,355561,0,6828,294066,0,3751,146646,0,5408,217660,0,5758,239830,0,4979,211060,0,5121,197468,0,4073,174065,0,4037,177185,0,5423,244374,0,5799,265556,0,6456,274612
2,2018,'680100000',110,  ,MT,0,21890,521281,0,2265,52512,0,1701,40127,0,1131,25061,0,1458,31532,0,2039,46531,0,2196,53278,0,2083,49393,0,2113,52063,0,1788,43699,0,2066,52541,0,1504,37736,0,1546,36808
2,2018,'680100000',117,  ,MT,0,420,7724,0,0,0,0,83,1184,0,73,1542,0,21,312,0,0,0,0,42,624,0,21,320,0,42,601,0,3,513,0,81,1286,0,0,0,0,54,1342
2,2018,'680100000',118,  ,MT,0,1698,53063,0,233,7006,0,98,2792,0,197,5938,0,114,3354,0,204,6126,0,58,1962,0,155,4665,0,151,5962,0,111,3424,0,196,5749,0,37,1064,0,144,5021
2,2018,'680100000',123,  ,MT,0,6137,188530,0,696,21589,0,618,18789,0,458,14290,0,428,11983,0,533,15253,0,554,18147,0,580,17904,0,481,15618,0,481,14278,0,491,14980,0,483,15275,0,334,10424
2,2018,'680100000',203,  ,MT,0,35,2262,0,7,411,0,0,0,0,0,0,0,0,0,0,6,427,0,0,0,0,10,603,0,8,495,0,0,0,0,4,326,0,0,0,0,0,0
2,2018,'680100000',205,  ,MT,0,439,12669,0,47,1172,0,42,2456,0,47,1351,0,47,1211,0,69,1677,0,46,1127,0,23,580,0,7,368,0,0,0,0,23,598,0,23,580,0,65,1549
2,2018,'680100000',206,  ,MT,0,189,8669,0,8,229,0,20,1015,0,0,0,0,67,3358,0,4,231,0,31,1253,0,0,0,0,18,629,0,21,973,0,0,0,0,20,981,0,0,0
2,2018,'680100000',208,  ,MT,0,278,19068,0,0,0,0,0,0,0,39,2089,0,0,0,0,48,3149,0,0,0,0,29,1742,0,54,4145,0,18,1532,0,36,2377,0,54,4034,0,0,0
2,2018,'680100000',210,  ,MT,0,13,1049,0,8,655,0,0,0,0,5,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680100000',213,  ,MT,0,400,19833,0,24,1218,0,20,994,0,20,1018,0,20,1370,0,65,3176,0,100,4964,0,4,248,0,65,2958,0,39,1823,0,24,1198,0,19,866,0,0,0
2,2018,'680100000',217,  ,MT,0,21,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,862,0,0,0
2,2018,'680100000',218,  ,MT,0,102,4385,0,0,0,0,17,633,0,25,936,0,0,0,0,0,0,0,20,1428,0,0,0,0,40,1388,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680100000',220,  ,MT,0,927,42851,0,74,4285,0,120,3984,0,93,3599,0,25,1187,0,259,11528,0,120,5861,0,38,1605,0,63,2902,0,27,1893,0,39,1903,0,28,1702,0,41,2402
2,2018,'680100000',224,  ,MT,0,22,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,553
2,2018,'680100000',229,  ,MT,0,19,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680100000',230,  ,MT,0,526,21541,0,47,1818,0,43,1486,0,50,1783,0,0,0,0,59,3557,0,60,2387,0,71,2440,0,57,2346,0,20,663,0,62,2645,0,39,1722,0,18,694
2,2018,'680100000',232,  ,MT,0,104,4184,0,6,363,0,20,773,0,19,837,0,20,414,0,20,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1029,0,0,0
2,2018,'680100000',234,  ,MT,0,306,16307,0,72,4943,0,62,3064,0,0,0,0,20,702,0,20,1186,0,62,2899,0,0,0,0,22,1527,0,19,572,0,0,0,0,19,1197,0,10,217
2,2018,'680100000',241,  ,MT,0,34,893,0,8,215,0,17,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,242
2,2018,'680100000',304,  ,MT,0,80,6950,0,19,948,0,0,0,0,18,985,0,0,510,0,0,0,0,0,0,0,22,1966,0,0,0,0,0,0,0,0,0,0,21,2541,0,0,0
2,2018,'680100000',305,  ,MT,0,10,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,583
2,2018,'680100000',407,  ,MT,0,20,1600,0,0,0,0,0,0,0,20,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680100000',410,  ,MT,0,10911,482280,0,804,35648,0,717,30459,0,733,33007,0,1027,41204,0,1121,48287,0,840,36527,0,733,33311,0,1142,48914,0,958,45236,0,1079,49896,0,865,38758,0,892,41033
2,2018,'680100000',413,  ,MT,0,300,18846,0,23,1031,0,20,1169,0,0,0,0,0,0,0,0,0,0,162,10681,0,14,947,0,0,0,0,23,1123,0,0,0,0,37,2550,0,21,1345
2,2018,'680100000',504,  ,MT,0,19,983,0,0,0,0,19,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680100000',506,  ,MT,0,126,8516,0,22,1499,0,0,0,0,5,460,0,0,0,0,25,1800,0,6,611,0,0,0,0,20,1302,0,20,788,0,3,306,0,20,1208,0,5,542
2,2018,'680100000',519,  ,MT,0,38,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1222
2,2018,'680100000',601,  ,MT,0,22,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680100000',606,  ,MT,0,144,4933,0,0,0,0,48,1709,0,0,0,0,0,0,0,0,0,0,48,1637,0,0,0,0,0,0,0,48,1587,0,0,0,0,0,0,0,0,0
2,2018,'680210000',105,  ,MT,0,999,159742,0,87,16475,0,83,14672,0,47,11003,0,85,7464,0,83,11979,0,108,18611,0,52,6645,0,68,20559,0,103,18139,0,15,6430,0,223,20368,0,45,7397
2,2018,'680210000',106,  ,MT,0,20,5041,0,0,0,0,2,415,0,0,0,0,4,963,0,2,688,0,5,1110,0,0,0,0,3,938,0,1,275,0,0,0,0,3,652,0,0,0
2,2018,'680210000',110,  ,MT,0,3,484,0,0,0,0,3,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680210000',117,  ,MT,0,7,789,0,7,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680210000',118,  ,MT,0,13,1662,0,0,0,0,13,1243,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680210000',123,  ,MT,0,20,1652,0,20,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680210000',205,  ,MT,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0,0,0,0,0,0,0
2,2018,'680210000',208,  ,MT,0,1,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680210000',210,  ,MT,0,2282,107706,0,95,4253,0,57,2968,0,114,5845,0,152,7889,0,323,15085,0,247,11147,0,228,10359,0,133,6748,0,187,8727,0,278,12594,0,225,10624,0,243,11467
2,2018,'680210000',220,  ,MT,0,15,8195,0,0,0,0,0,0,0,1,754,0,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,1,221,0,0,3089,0,13,2215
2,2018,'680210000',222,  ,MT,0,0,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680221000',105,  ,MT,0,144,40657,0,14,879,0,6,2235,0,1,1564,0,0,265,0,9,2954,0,33,8971,0,22,5944,0,11,3850,0,0,256,0,11,4600,0,8,2988,0,29,6151
2,2018,'680221000',106,  ,MT,0,0,249,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680221000',110,  ,MT,0,20,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1034,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'680221000',118,  ,MT,0,3,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,258,0,0,0
2,2018,'680221000',123,  ,MT,0,0,696,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0
2,2018,'680221000',141,  ,MT,0,47,2937,0,0,0,0,0,0,0,24,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1284,0,0,0
2,2018,'680221000',207,  ,MT,0,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188
