Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2017,'010121100',205,  ,NO,0,3,8365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8365,0,0,0
2,2017,'010121100',218,  ,NO,0,3,13591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13591,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'010121210',205,  ,NO,0,38,2633340,0,16,418480,0,1,1198132,0,6,324392,0,7,342968,0,1,5861,0,6,335719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7788
2,2017,'010121210',206,  ,NO,0,2,13623,0,1,3339,0,0,0,0,0,0,0,0,0,0,1,10284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'010121210',213,  ,NO,0,1,36917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36917
2,2017,'010121210',304,  ,NO,0,45,2966532,0,1,36668,0,0,0,0,12,390905,0,11,631266,0,4,238926,0,3,88174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1580593
2,2017,'010121210',413,  ,NO,0,4,199242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100743,0,0,0,0,0,0,0,1,98499,0,0,0,0,0,0
2,2017,'010121210',601,  ,NO,0,8,368119,0,0,0,0,3,127802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59774,0,0,0,0,0,0,0,1,180543,0,0,0
2,2017,'010121290',304,  ,NO,0,4,212566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,212566
2,2017,'010129100',205,  ,NO,0,11,12929,0,0,0,0,3,4011,0,0,0,0,0,0,0,0,0,0,1,2481,0,0,0,0,0,0,0,1,2597,0,0,0,0,6,3840,0,0,0
2,2017,'010129100',206,  ,NO,0,2,24399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'010129100',207,  ,NO,0,49,298491,0,3,14243,0,6,61316,0,5,24488,0,2,5766,0,1,8264,0,3,8946,0,6,25621,0,0,0,0,7,29306,0,7,62124,0,1,2340,0,8,56077
2,2017,'010129100',208,  ,NO,0,59,247650,0,4,23421,0,10,34681,0,6,20716,0,2,7878,0,2,9902,0,6,23812,0,2,7857,0,0,0,0,8,30065,0,6,28988,0,2,11844,0,11,48486
2,2017,'010129100',210,  ,NO,0,277,343966,0,0,0,0,0,0,0,0,0,0,0,0,0,80,107730,0,0,0,0,0,0,0,0,0,0,0,0,0,95,124842,0,0,0,0,102,111394
2,2017,'010129100',213,  ,NO,0,51,359665,0,10,58295,0,4,35524,0,6,40645,0,3,16576,0,8,52737,0,4,20438,0,1,21182,0,0,0,0,1,6710,0,4,31215,0,3,32096,0,7,44247
2,2017,'010129100',215,  ,NO,0,1,7958,0,0,0,0,1,7958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'010129100',302,  ,NO,0,2765,2612830,0,215,215523,0,103,87690,0,196,196661,0,222,193489,0,222,196329,0,204,210090,0,228,200489,0,313,277500,0,305,295937,0,331,308266,0,114,109685,0,312,321171
2,2017,'010129100',304,  ,NO,0,14,38810,0,0,0,0,3,8271,0,0,0,0,1,2626,0,2,6644,0,0,0,0,0,0,0,0,0,0,6,14619,0,0,0,0,2,6650,0,0,0
2,2017,'010129100',601,  ,NO,0,15,100391,0,3,23596,0,3,15916,0,0,0,0,3,24437,0,3,16557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19885
2,2017,'010129100',606,  ,NO,0,3,6479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6479,0,0,0,0,0,0
2,2017,'010129210',601,  ,NO,0,1,1970,0,0,0,0,1,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'010129290',205,  ,NO,0,46,1379833,0,4,170551,0,1,80897,0,5,19892,0,5,37204,0,1,651,0,7,63372,0,0,0,0,0,0,0,1,70298,0,0,0,0,0,0,0,22,936968
2,2017,'010129290',206,  ,NO,0,12,349452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39476,0,0,0,0,11,309976,0,0,0,0,0,0
2,2017,'010129290',210,  ,NO,0,10,448496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,448496,0,0,0,0,0,0
2,2017,'010129290',304,  ,NO,0,125,2713918,0,0,0,0,1,3820,0,8,70429,0,31,620333,0,9,150992,0,15,321005,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1485175,0,4,62164
2,2017,'010129290',601,  ,NO,0,2,97041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,97041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'010221000',601,  ,NO,0,172,92570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,89382,0,6,3188
