Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2018,'010121100',208,  ,NO,0,1,9352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9352
2,2018,'010121100',210,  ,NO,0,4,10415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10415,0,0,0
2,2018,'010121100',304,  ,NO,0,1,5516,0,0,0,0,0,0,0,1,5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010121210',205,  ,NO,0,42,2691199,0,17,759704,0,0,0,0,5,188604,0,3,183041,0,2,65264,0,9,340008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1154578
2,2018,'010121210',206,  ,NO,0,8,772245,0,1,262472,0,0,0,0,0,0,0,3,37223,0,0,0,0,1,154970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,317580
2,2018,'010121210',210,  ,NO,0,10,259239,0,7,152044,0,0,0,0,0,0,0,2,47546,0,0,0,0,1,59649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010121210',304,  ,NO,0,46,4433245,0,1,33088,0,1,294282,0,10,767099,0,9,403858,0,3,138286,0,4,174163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,363042,0,17,2259427
2,2018,'010121210',413,  ,NO,0,5,210501,0,3,89935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120566,0,0,0,0,0,0
2,2018,'010121210',601,  ,NO,0,12,537221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,123480,0,1,71955,0,0,0,0,0,0,0,3,341786
2,2018,'010121290',304,  ,NO,0,2,37719,0,0,0,0,0,0,0,2,37719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010129100',205,  ,NO,0,7,17568,0,0,0,0,0,0,0,0,0,0,4,11219,0,1,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4463,0,0,0
2,2018,'010129100',207,  ,NO,0,23,152237,0,0,0,0,4,55984,0,0,0,0,2,7353,0,3,13415,0,5,18094,0,0,0,0,3,14880,0,0,0,0,0,0,0,2,6880,0,4,35631
2,2018,'010129100',208,  ,NO,0,98,503815,0,0,0,0,6,29564,0,8,33564,0,13,61746,0,6,26952,0,1,3585,0,7,33952,0,16,49221,0,8,49547,0,10,67339,0,17,110084,0,6,38261
2,2018,'010129100',210,  ,NO,0,803,849187,0,0,0,0,0,0,0,113,92416,0,0,0,0,1,2996,0,0,0,0,193,206651,0,96,105990,0,0,0,0,183,195580,0,103,121848,0,114,123706
2,2018,'010129100',213,  ,NO,0,53,417443,0,0,0,0,9,72623,0,6,35637,0,7,37576,0,2,65812,0,0,0,0,8,77849,0,3,4751,0,9,77844,0,6,31803,0,1,6342,0,2,7206
2,2018,'010129100',217,  ,NO,0,1,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2274,0,0,0
2,2018,'010129100',225,  ,NO,0,1,4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4822,0,0,0,0,0,0,0,0,0
2,2018,'010129100',302,  ,NO,0,3844,4113436,0,0,0,0,401,421739,0,425,439988,0,214,212588,0,309,293888,0,311,319507,0,310,328303,0,114,115021,0,436,503213,0,471,502969,0,448,505568,0,405,470652
2,2018,'010129100',304,  ,NO,0,8,29666,0,0,0,0,1,4538,0,3,13966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11162
2,2018,'010129100',601,  ,NO,0,15,91769,0,0,0,0,3,32108,0,4,7236,0,0,0,0,0,0,0,3,18007,0,0,0,0,0,0,0,0,0,0,5,34418,0,0,0,0,0,0
2,2018,'010129100',606,  ,NO,0,1,4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4652,0,0,0,0,0,0
2,2018,'010129290',108,  ,NO,0,3,93533,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010129290',205,  ,NO,0,55,959765,0,6,227045,0,0,0,0,4,16351,0,8,55091,0,3,25314,0,9,50665,0,0,0,0,0,0,0,0,0,0,0,0,0,25,585299,0,0,0
2,2018,'010129290',206,  ,NO,0,25,424674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,424674,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010129290',210,  ,NO,0,14,207051,0,0,0,0,0,0,0,0,0,0,3,24098,0,0,0,0,3,30653,0,0,0,0,1,31369,0,5,107680,0,2,13251,0,0,0,0,0,0
2,2018,'010129290',213,  ,NO,0,1,3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3791,0,0,0,0,0,0
2,2018,'010129290',304,  ,NO,0,129,3069148,0,0,0,0,0,0,0,4,133503,0,19,324071,0,12,312801,0,17,396425,0,0,0,0,1,45836,0,0,0,0,46,1364015,0,16,200288,0,14,292209
2,2018,'010129290',601,  ,NO,0,7,170760,0,0,0,0,0,0,0,1,52930,0,2,24200,0,1,22083,0,2,69692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1855,0,0,0
2,2018,'010129290',606,  ,NO,0,1,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1855,0,0,0
2,2018,'010221000',601,  ,NO,0,175,102135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,102135,0,0,0
2,2018,'010229100',601,  ,NO,0,13706,3658424,0,0,0,0,1426,386057,0,0,0,0,1609,460190,0,2027,584771,0,1787,478853,0,0,0,0,1273,323385,0,1334,330743,0,1315,332411,0,1398,341200,0,1537,420814
2,2018,'010229200',601,  ,NO,0,591,170874,0,0,0,0,43,11678,0,0,0,0,179,56010,0,92,29578,0,62,15582,0,0,0,0,42,10288,0,15,3562,0,33,8089,0,40,9430,0,85,26657
2,2018,'010239000',601,  ,NO,0,10,19367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19367,0,0,0,0,0,0,0,0,0
2,2018,'010310000',204,  ,NO,0,32,11972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3762,0,0,0,0,0,0,0,0,0,0,23,8210,0,0,0,0,0,0
2,2018,'010310000',302,  ,NO,0,9,4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4578,0,0,0,0,0,0
2,2018,'010391000',205,  ,NO,0,10,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2242,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010391000',210,  ,NO,0,50,6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010392020',204,  ,NO,0,93,43144,0,0,0,0,0,0,0,34,14638,0,0,0,0,0,0,0,4,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,55,26586,0,0,0
2,2018,'010392020',213,  ,NO,0,6,4061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4061,0,0,0,0,0,0
2,2018,'010392020',302,  ,NO,0,142,57099,0,0,0,0,0,0,0,0,0,0,28,13641,0,0,0,0,0,0,0,38,17212,0,0,0,0,0,0,0,76,26246,0,0,0,0,0,0
2,2018,'010392020',304,  ,NO,0,184,60921,0,0,0,0,0,0,0,0,0,0,24,12848,0,0,0,0,0,0,0,30,17237,0,0,0,0,0,0,0,0,0,0,86,26866,0,44,3970
2,2018,'010410000',606,  ,NO,0,107,31353,0,0,0,0,51,17075,0,0,0,0,33,7870,0,0,0,0,0,0,0,23,6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010511000',205,  ,NO,0,249268,685822,0,0,0,0,33494,115633,0,54430,112841,0,34783,34119,0,3727,3695,0,28076,104023,0,10888,21121,0,0,0,0,22688,85041,0,39186,125332,0,21996,84017,0,0,0
2,2018,'010511000',210,  ,NO,0,24116,35189,0,0,0,0,429,863,0,22440,31969,0,0,0,0,1247,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010511000',227,  ,NO,0,12335,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12335,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'010511000',302,  ,NO,0,42135,44644,0,0,0,0,8360,8113,0,1893,1811,0,5463,7816,0,0,0,0,0,0,0,5337,3535,0,0,0,0,11302,14979,0,0,0,0,9780,8390,0,0,0
