Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2009,'710110000',105,  ,GR,0,760607,5561,0,753000,1330,0,2708,1325,0,4899,2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710110000',108,  ,GR,0,4800,11183,0,4000,3366,0,0,0,0,76,330,0,0,0,0,0,0,0,254,1154,0,0,0,0,0,0,0,170,5200,0,0,0,0,0,0,0,300,1133
2,2009,'710110000',111,  ,GR,0,90,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,533,0,0,0,0,0,0,0,0,0
2,2009,'710110000',117,  ,GR,0,392,169197,0,0,0,0,0,0,0,0,0,0,0,0,0,338,667,0,0,0,0,0,0,0,0,0,0,54,168530,0,0,0,0,0,0,0,0,0
2,2009,'710110000',118,  ,GR,0,41756,25116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6317,4208,0,23699,8328,0,0,0,0,11740,12580
2,2009,'710110000',123,  ,GR,0,6766,5638,0,0,0,0,2589,1690,0,0,0,0,0,0,0,2379,623,0,0,0,0,1690,1162,0,0,0,0,0,0,0,108,2163,0,0,0,0,0,0
2,2009,'710110000',304,  ,GR,0,991,7598,0,0,0,0,0,0,0,0,0,0,117,2605,0,0,0,0,435,2587,0,0,0,0,0,786,0,0,0,0,400,459,0,0,0,0,39,1161
2,2009,'710110000',308,  ,GR,0,412,29875,0,0,0,0,23,2237,0,8,1902,0,28,1915,0,0,0,0,57,3913,0,78,2887,0,0,0,0,81,3256,0,60,11730,0,77,2035,0,0,0
2,2009,'710110000',315,  ,GR,0,154,12957,0,100,8268,0,0,0,0,0,0,0,19,792,0,0,0,0,0,0,0,28,3125,0,7,772,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710110000',601,  ,GR,0,15830,14467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15830,14467,0,0,0,0,0,0
2,2009,'710110000',606,  ,GR,0,16,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710110000',619,  ,GR,0,7389,4828,0,0,0,0,0,0,0,0,0,0,0,0,0,5389,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,3257,0,0,0,0,0,0
2,2009,'710121110',105,  ,GR,0,109572,44056,0,1785,665,0,0,0,0,18672,4903,0,0,0,0,6000,970,0,0,0,0,0,0,0,0,0,0,6000,413,0,0,0,0,77115,37105,0,0,0
2,2009,'710121110',108,  ,GR,0,12901,8881,0,0,0,0,0,0,0,4966,1138,0,0,0,0,0,0,0,6389,3356,0,0,0,0,0,0,0,1546,4387,0,0,0,0,0,0,0,0,0
2,2009,'710121110',110,  ,GR,0,362238,44620,0,0,0,0,0,0,0,0,0,0,40000,4303,0,68020,7293,0,88218,16224,0,76000,8011,0,0,0,0,0,0,0,0,0,0,90000,8789,0,0,0
2,2009,'710121110',210,  ,GR,0,344,1238,0,0,0,0,344,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121110',304,  ,GR,0,400,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,951,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121120',105,  ,GR,0,112862,18390,0,0,0,0,0,0,0,8866,294,0,103711,17888,0,0,0,0,285,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121120',106,  ,GR,0,46368,37598,0,0,0,0,0,0,0,17101,1470,0,0,0,0,21283,3307,0,4567,24952,0,0,0,0,0,0,0,2160,1361,0,1257,6508,0,0,0,0,0,0
2,2009,'710121120',108,  ,GR,0,2165911,2488851,0,31971,28116,0,166730,137721,0,382495,493609,0,9203,10173,0,217360,186487,0,503083,554704,0,15606,9290,0,140,238,0,502172,551256,0,21964,19824,0,22444,11880,0,292743,485553
2,2009,'710121120',110,  ,GR,0,90900,9976,0,0,0,0,0,0,0,0,0,0,90900,9976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121120',111,  ,GR,0,5245,3234,0,0,0,0,0,0,0,209,202,0,0,0,0,1053,208,0,921,762,0,0,0,0,3062,2062,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121120',113,  ,GR,0,14660,11606,0,0,0,0,5600,6574,0,0,0,0,0,0,0,1178,1949,0,0,0,0,0,0,0,0,0,0,7882,3083,0,0,0,0,0,0,0,0,0
2,2009,'710121120',117,  ,GR,0,1086902,706766,0,96843,56600,0,36790,35939,0,36390,62981,0,21030,16153,0,213917,99068,0,48586,23957,0,137620,130857,0,37337,17388,0,65041,48629,0,107069,85207,0,176725,54531,0,109554,75456
2,2009,'710121120',118,  ,GR,0,5176638,3647273,0,333361,166396,0,116040,70219,0,408155,391347,0,341717,166374,0,488956,248333,0,278454,206473,0,207340,108247,0,140886,92273,0,780132,645143,0,526322,397499,0,342514,260920,0,1212761,894049
2,2009,'710121120',122,  ,GR,0,422513,488330,0,0,0,0,0,0,0,358305,406715,0,3732,7612,0,0,0,0,11210,10322,0,21805,22570,0,0,0,0,0,0,0,0,0,0,27461,41111,0,0,0
2,2009,'710121120',123,  ,GR,0,16488,6133,0,0,0,0,0,0,0,0,0,0,6847,4959,0,0,0,0,0,0,0,0,0,0,0,0,0,9641,1174,0,0,0,0,0,0,0,0,0
2,2009,'710121120',220,  ,GR,0,2611,2728,0,950,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,1691,0,35,234,0,0,0,0,0,0,0,0,0
2,2009,'710121120',225,  ,GR,0,56,384,0,0,0,0,0,0,0,56,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121120',304,  ,GR,0,33315,40681,0,0,0,0,14796,14211,0,6250,4011,0,0,0,0,0,0,0,12114,17910,0,0,0,0,0,0,0,0,0,0,0,0,0,155,4549,0,0,0
2,2009,'710121120',405,  ,GR,0,348,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,1287,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121120',601,  ,GR,0,7543650,9598791,0,272065,382637,0,29758,88226,0,792899,1271395,0,892867,533783,0,14617,58200,0,655080,937218,0,707749,680253,0,352017,236203,0,308647,624680,0,1055069,806144,0,1896678,2819620,0,566204,1160432
2,2009,'710121120',606,  ,GR,0,4200,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121120',607,  ,GR,0,13310,3451,0,0,0,0,0,0,0,8500,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,810,339,0,0,0,0,0,0,0,4000,1338,0,0,0
2,2009,'710121120',612,  ,GR,0,91628,15320,0,56400,12562,0,0,0,0,0,0,0,0,0,0,31610,1637,0,0,0,0,0,0,0,3618,1121,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121120',619,  ,GR,0,9327027,5974427,0,702909,426188,0,482560,243151,0,1049949,736279,0,558693,308130,0,600817,345322,0,972001,686375,0,720660,416900,0,368295,280942,0,1167568,762541,0,324152,247617,0,988435,552968,0,1390988,968014
2,2009,'710121190',105,  ,GR,0,4784457,78182,0,91469,2902,0,25280,3116,0,84845,6863,0,25491,7411,0,3666681,11362,0,125271,10404,0,100732,8543,0,33041,4938,0,80664,3349,0,197793,4941,0,90024,8762,0,263166,5591
2,2009,'710121190',108,  ,GR,0,600721,26873,0,5800,373,0,0,0,0,42846,7847,0,10000,1779,0,0,0,0,151610,4034,0,105900,4633,0,142840,1935,0,312,290,0,25200,642,0,84620,3258,0,31593,2082
2,2009,'710121190',111,  ,GR,0,579,712,0,0,0,0,0,0,0,0,0,0,579,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121190',117,  ,GR,0,4959,3545,0,0,0,0,0,0,0,0,0,0,0,0,0,1357,354,0,1982,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,234,0,0,0
2,2009,'710121190',118,  ,GR,0,7071,3745,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,501,0,4845,3003,0,0,0,0,1200,241,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121190',304,  ,GR,0,13953,5955,0,1268,2137,0,0,0,0,2302,845,0,7600,632,0,0,0,0,2583,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,200,715,0,0,0
2,2009,'710121190',606,  ,GR,0,1048,3222,0,0,0,0,0,0,0,0,0,0,100,922,0,948,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710121190',619,  ,GR,0,500,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,498,0,0,0,0,0,0,0,0,0
2,2009,'710122210',105,  ,GR,0,1054023,111542,0,68000,4120,0,0,0,0,30420,9223,0,55600,5792,0,157400,13842,0,21606,3114,0,151030,11389,0,17500,1492,0,324079,36965,0,28000,2781,0,162418,20911,0,37970,1913
2,2009,'710122210',108,  ,GR,0,127687,151828,0,0,0,0,0,0,0,41357,9718,0,500,337,0,11000,7990,0,43078,121759,0,2884,7662,0,0,0,0,19448,1935,0,0,0,0,0,0,0,9420,2427
2,2009,'710122210',110,  ,GR,0,446371,231347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45541,22700,0,0,0,0,89843,44588,0,2390,1194,0,308597,162865,0,0,0,0,0,0
2,2009,'710122210',111,  ,GR,0,10137,4079,0,0,0,0,0,0,0,32,207,0,0,0,0,0,0,0,2163,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7942,2718
2,2009,'710122210',118,  ,GR,0,4462,13166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462,13166,0,0,0,0,0,0,0,0,0
2,2009,'710122210',123,  ,GR,0,1900,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,263,0,0,0,0,0,0,0,0,0
2,2009,'710122210',210,  ,GR,0,1672,7262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,4715,0,1141,2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710122210',220,  ,GR,0,950,2854,0,0,0,0,750,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,838,0,0,0
2,2009,'710122210',304,  ,GR,0,5108,2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,318,228,0,700,542
2,2009,'710122210',601,  ,GR,0,10541,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10541,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710122210',619,  ,GR,0,9942,4445,0,0,0,0,0,0,0,0,0,0,800,1810,0,0,0,0,0,0,0,0,0,0,171,765,0,8971,1870,0,0,0,0,0,0,0,0,0
2,2009,'710122220',105,  ,GR,0,1144518,30221,0,273000,6034,0,54200,1526,0,93968,4643,0,217550,3726,0,38565,3153,0,149565,3151,0,52400,452,0,50030,1726,0,51840,1875,0,11000,883,0,41000,418,0,111400,2634
2,2009,'710122220',108,  ,GR,0,353942,191140,0,2000,2209,0,7293,3904,0,67921,37625,0,55469,23565,0,0,0,0,58774,39585,0,28473,14644,0,0,0,0,86387,56124,0,995,1226,0,0,0,0,46630,12258
2,2009,'710122220',110,  ,GR,0,18800,2350,0,18800,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710122220',111,  ,GR,0,22826,27893,0,359,1230,0,2079,1879,0,6437,7832,0,1077,1393,0,1987,1662,0,3647,4465,0,144,233,0,4654,6564,0,2442,2635,0,0,0,0,0,0,0,0,0
2,2009,'710122220',112,  ,GR,0,1604,7687,0,0,0,0,880,4080,0,0,0,0,500,263,0,0,0,0,224,3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710122220',113,  ,GR,0,2763,4679,0,400,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710122220',117,  ,GR,0,11037,10639,0,0,0,0,600,350,0,1000,2103,0,0,0,0,0,0,0,2037,2052,0,587,2390,0,0,0,0,6813,3744,0,0,0,0,0,0,0,0,0
2,2009,'710122220',118,  ,GR,0,265636,409393,0,3778,10597,0,4540,20763,0,52552,85349,0,2915,14306,0,4208,6658,0,59103,75359,0,4592,6271,0,7527,13905,0,30264,50052,0,34217,47613,0,24763,43962,0,37177,34558
2,2009,'710122220',122,  ,GR,0,300,497,0,0,0,0,0,0,0,300,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'710122220',123,  ,GR,0,44590,16451,0,4084,529,0,22556,10711,0,0,0,0,4816,832,0,1374,1455,0,0,0,0,2100,609,0,0,0,0,2063,582,0,0,0,0,0,0,0,7597,1733
2,2009,'710122220',147,  ,GR,0,426,18246,0,0,0,0,0,0,0,426,18246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
