Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2014,'060110010',207,  ,TH,0,98438,3311763,0,13928,378476,0,17226,545340,0,13287,435007,0,15409,559722,0,9958,377213,0,9067,370396,0,8644,349971,0,7210,203718,0,1555,38232,0,7,830,0,96,5255,0,2051,47603
2,2014,'060110010',409,  ,TH,0,5687,277518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,10689,0,574,30538,0,2954,151225,0,1629,85066,0,0,0
2,2014,'060110010',606,  ,TH,0,19911,959258,0,0,0,0,0,0,0,0,0,0,0,0,0,10,427,0,0,0,0,0,0,0,2245,72164,0,9909,498951,0,5376,275531,0,1458,76255,0,913,35930
2,2014,'060110020',207,  ,TH,0,134547,1732761,0,2734,44942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4315,62429,0,50676,585483,0,34856,387456,0,19387,301168,0,15862,241047,0,6717,110236
2,2014,'060110020',606,  ,TH,0,1790,47863,0,0,0,0,0,0,0,0,0,0,0,0,0,928,25288,0,862,22575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'060110090',105,  ,TH,0,736,17077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6105,0,159,2727,0,61,743,0,14,552,0,0,492,0,112,6017,0,14,441
2,2014,'060110090',106,  ,TH,0,112,7117,0,71,5122,0,0,0,0,0,0,0,0,0,0,38,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,367
2,2014,'060110090',111,  ,TH,0,674,23142,0,78,1743,0,222,9638,0,374,11761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'060110090',117,  ,TH,0,300,2125,0,0,0,0,0,0,0,300,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'060110090',118,  ,TH,0,8,287,0,0,0,0,0,0,0,0,0,0,0,0,0,8,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
