Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2014,'470100010',213,  ,MT,0,569,38945,0,40,2959,0,25,1591,0,21,1317,0,25,1621,0,58,4119,0,53,3575,0,58,3594,0,23,1363,0,71,5178,0,63,4653,0,59,4180,0,73,4795
2,2014,'470100010',302,  ,MT,0,4434,253253,0,63,3774,0,332,19234,0,0,0,0,384,22486,0,656,37907,0,664,37567,0,653,35950,0,641,35201,0,520,29499,0,263,15173,0,0,0,0,258,16462
2,2014,'470100010',304,  ,MT,0,89,7329,0,34,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2746,0,0,0,0,0,0,0,23,1782,0,0,0,0,0,0
2,2014,'470100010',606,  ,MT,0,109514,5102136,0,16266,746329,0,0,0,0,14869,697054,0,15392,741640,0,0,0,0,17167,811551,0,0,0,0,16293,769877,0,0,0,0,14762,694984,0,0,0,0,14765,640701
2,2014,'470100090',111,  ,MT,0,7,8649,0,0,0,0,2,2576,0,0,0,0,1,1415,0,0,0,0,1,1023,0,0,0,0,0,0,0,1,1137,0,2,2498,0,0,0,0,0,0
2,2014,'470100090',203,  ,MT,0,344,30177,0,62,5443,0,0,0,0,0,0,0,49,4113,0,0,0,0,47,4153,0,48,3990,0,0,0,0,0,0,0,138,12478,0,0,0,0,0,0
2,2014,'470100090',302,  ,MT,0,67,3912,0,67,3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'470100090',304,  ,MT,0,4,2489,0,1,692,0,0,0,0,0,0,0,1,586,0,0,0,0,0,0,0,1,582,0,0,0,0,0,0,0,1,629,0,0,0,0,0,0
2,2014,'470200010',202,  ,MT,0,23022,4327473,0,2980,578114,0,331,62886,0,2152,389937,0,2156,391727,0,1672,303658,0,1653,296016,0,637,114502,0,2207,396022,0,3846,710715,0,1294,248655,0,1807,359736,0,2287,475505
2,2014,'470200010',203,  ,MT,0,913,93335,0,52,5437,0,104,10484,0,156,15955,0,0,0,0,78,7966,0,52,5226,0,77,7691,0,52,5184,0,52,5121,0,158,15976,0,26,2955,0,106,11340
2,2014,'470200010',210,  ,MT,0,1,894,0,1,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'470200010',225,  ,MT,0,41,5341,0,0,0,0,10,1436,0,10,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2628,0,0,0,0,0,0
2,2014,'470200010',302,  ,MT,0,4704,788159,0,426,77018,0,194,33787,0,277,44947,0,219,38508,0,583,93986,0,795,129146,0,378,63209,0,288,47006,0,147,26610,0,895,145044,0,68,13364,0,434,75534
2,2014,'470200010',304,  ,MT,0,24690,5049926,0,1828,402799,0,1676,350788,0,2511,498189,0,1918,381146,0,1543,309126,0,2302,452707,0,1929,380098,0,1726,327541,0,2558,499819,0,1898,377432,0,3002,662088,0,1799,408193
2,2014,'470200010',410,  ,MT,0,1,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,672,0,0,0,0,0,0,0,0,0
2,2014,'470200010',551,  ,MT,0,11499,1159270,0,1424,155224,0,399,36364,0,1697,177191,0,906,82734,0,731,71414,0,847,84332,0,942,84407,0,850,83983,0,1299,135106,0,1099,101302,0,643,71337,0,662,75876
2,2014,'470200090',210,  ,MT,0,10,5959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1146,0,0,0,0,0,0,0,5,2826,0,0,0,0,3,1987,0,0,0
2,2014,'470200090',304,  ,MT,0,54735,11435805,0,4536,992726,0,4309,898368,0,3644,735262,0,3914,789118,0,6534,1323264,0,3812,765499,0,3718,739593,0,7118,1444349,0,3257,658556,0,2627,542499,0,5611,1222389,0,5655,1324182
2,2014,'470200090',410,  ,MT,0,1031,170909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2557,0,0,0,0,500,76807,0,0,0,0,0,0,0,0,0,0,508,91545
2,2014,'470311000',203,  ,MT,0,7498,613926,0,120,9583,0,1049,83178,0,875,69499,0,445,36868,0,635,51525,0,636,52656,0,378,29812,0,1013,80085,0,800,65660,0,436,36621,0,714,62686,0,397,35753
2,2014,'470311000',224,  ,MT,0,1068,77970,0,677,49161,0,0,0,0,391,28809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,'470311000',225,  ,MT,0,372,35451,0,19,1872,0,39,3586,0,40,3678,0,39,3606,0,40,3665,0,39,3741,0,39,3687,0,20,1882,0,39,3817,0,19,1969,0,39,3948,0,0,0
2,2014,'470311000',302,  ,MT,0,4432,356414,0,546,43730,0,205,16656,0,269,21810,0,102,8545,0,527,42093,0,227,18107,0,547,41963,0,476,36491,0,438,34484,0,433,35088,0,390,33207,0,272,24240
2,2014,'470311000',304,  ,MT,0,5812,401012,0,982,67592,0,978,66661,0,608,41266,0,512,35471,0,539,37112,0,514,34986,0,629,42668,0,119,9288,0,280,19268,0,349,24744,0,186,13134,0,116,8822
2,2014,'470311000',409,  ,MT,0,4472,329336,0,602,43710,0,500,36134,0,50,3679,0,399,29700,0,526,39074,0,225,16402,0,719,51614,0,172,12535,0,301,22323,0,449,33719,0,377,28696,0,152,11750
2,2014,'470311000',606,  ,MT,0,2342,194620,0,141,11783,0,214,17773,0,139,11122,0,194,15551,0,192,15493,0,376,30048,0,177,14008,0,211,17100,0,196,16190,0,172,15004,0,190,16949,0,140,13599
2,2014,'470321000',105,  ,MT,0,70,6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5714,0,5,466,0,0,0,0,0,0,0,0,0
2,2014,'470321000',203,  ,MT,0,16402,1447152,0,990,82616,0,1391,117090,0,836,70588,0,1401,119314,0,1263,105491,0,1745,145622,0,1121,93481,0,1258,109035,0,1737,155458,0,1847,168425,0,878,84078,0,1935,195954
2,2014,'470321000',222,  ,MT,0,17420,1613330,0,1850,165879,0,1462,135147,0,2108,180813,0,1708,159127,0,1448,123830,0,1501,136151,0,780,77480,0,1794,155521,0,1463,135850,0,1316,128414,0,939,99000,0,1051,116118
2,2014,'470321000',224,  ,MT,0,77358,5810436,0,6474,487848,0,10435,771233,0,5535,410900,0,5920,441679,0,11222,847706,0,5567,407776,0,7833,561217,0,2672,197725,0,7153,536105,0,6754,515994,0,4686,370982,0,3107,261271
2,2014,'470321000',302,  ,MT,0,339614,27371944,0,25892,2104259,0,30052,2371124,0,28299,2261319,0,32180,2613415,0,28189,2247987,0,33051,2572244,0,29781,2281216,0,25569,1963921,0,25959,2056244,0,31587,2594237,0,22509,1936376,0,26546,2369602
