Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2018,'250100010',103,  ,MT,0,324,63002,0,59,5062,0,20,2867,0,11,5535,0,32,7771,0,26,2597,0,52,13854,0,24,4555,0,23,3233,0,3,2389,0,14,6948,0,42,6403,0,18,1788
2,2018,'250100010',105,  ,MT,0,102438,1225649,0,20783,221328,0,12611,141267,0,4480,59792,0,1482,37013,0,1626,41139,0,1656,35763,0,1570,40191,0,2064,42689,0,1246,32327,0,8295,96248,0,35126,348759,0,11499,129133
2,2018,'250100010',106,  ,MT,0,40,859,0,0,0,0,0,0,0,0,0,0,0,0,0,40,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'250100010',107,  ,MT,0,24,968,0,0,0,0,0,0,0,15,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,376,0,0,0,0,0,0
2,2018,'250100010',110,  ,MT,0,578,26349,0,18,688,0,37,1489,0,48,2818,0,79,4099,0,55,1710,0,20,662,0,76,3108,0,60,3702,0,37,1483,0,38,1342,0,51,2127,0,59,3121
2,2018,'250100010',111,  ,MT,0,100,10386,0,40,1186,0,0,2271,0,20,333,0,0,1614,0,0,830,0,0,0,0,40,686,0,0,844,0,0,0,0,0,866,0,0,873,0,0,883
2,2018,'250100010',117,  ,MT,0,473,5443,0,20,216,0,40,414,0,40,424,0,40,423,0,40,436,0,53,746,0,20,216,0,60,653,0,40,431,0,40,464,0,20,249,0,60,771
2,2018,'250100010',118,  ,MT,0,20,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,20,1434,0,0,0,0,0,0
2,2018,'250100010',120,  ,MT,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0
2,2018,'250100010',123,  ,MT,0,120,1610,0,0,0,0,100,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,273,0,0,0,0,0,0
2,2018,'250100010',124,  ,MT,0,433,50482,0,25,3762,0,55,9493,0,37,1217,0,41,1710,0,7,482,0,21,992,0,46,7411,0,16,780,0,18,5930,0,77,9569,0,62,3282,0,28,5854
2,2018,'250100010',143,  ,MT,0,326,48460,0,20,2718,0,99,16326,0,58,9161,0,0,0,0,20,1585,0,16,2683,0,35,2872,0,31,5312,0,15,2323,0,0,0,0,16,2918,0,16,2562
2,2018,'250100010',203,  ,MT,0,20,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'250100010',204,  ,MT,0,110,6068,0,22,1239,0,0,0,0,22,1206,0,22,1206,0,22,1224,0,22,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'250100010',205,  ,MT,0,132,10737,0,9,738,0,0,0,0,51,4077,0,21,1704,0,21,1722,0,0,0,0,0,0,0,21,1722,0,0,0,0,0,0,0,0,0,0,9,774
2,2018,'250100010',207,  ,MT,0,2038,164708,0,232,18826,0,137,11091,0,0,0,0,114,9087,0,99,8062,0,324,26842,0,250,20178,0,0,0,0,530,43014,0,38,3029,0,193,15666,0,121,8913
2,2018,'250100010',210,  ,MT,0,791,176218,0,62,13871,0,61,8610,0,50,13345,0,75,18227,0,52,15606,0,101,14026,0,80,15925,0,84,17487,0,44,15051,0,57,10275,0,42,12223,0,83,21572
