Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2015,'390110020',103,  ,KG,0,455690,142893,0,55400,14636,0,45000,14128,0,22000,7030,0,27100,8768,0,0,0,0,70000,23423,0,72000,24028,0,0,0,0,36000,11686,0,74000,22899,0,36000,10679,0,18190,5616
2,2015,'390110020',105,  ,KG,0,21347,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,1440,0,0,0,0,14847,891,0,0,0,0,0,0,0,0,0,0,1500,519,0,0,0
2,2015,'390110020',106,  ,KG,0,28519,4898,0,12000,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,2810,0,0,0,0,0,0,0,0,0,0,519,215,0,0,0
2,2015,'390110020',110,  ,KG,0,24750,3602,0,0,0,0,24750,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'390110020',111,  ,KG,0,5145175,833827,0,323250,59929,0,397500,61723,0,577000,88359,0,677925,103745,0,255500,41573,0,232700,43611,0,264800,48104,0,549500,97244,0,442900,73204,0,497600,76897,0,339000,50854,0,587500,88584
2,2015,'390110020',112,  ,KG,0,574650,95835,0,99000,17118,0,35750,5943,0,49500,7603,0,60500,9872,0,49500,8065,0,49500,9474,0,37100,6942,0,12350,2185,0,30250,5268,0,24750,4078,0,49500,7358,0,76950,11929
2,2015,'390110020',113,  ,KG,0,493600,132334,0,413200,123167,0,2000,732,0,23400,3392,0,0,0,0,18000,1562,0,0,0,0,0,0,0,19000,1931,0,0,0,0,0,0,0,0,0,0,18000,1550
2,2015,'390110020',117,  ,KG,0,23375,3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23375,3475
2,2015,'390110020',118,  ,KG,0,3000,594,0,3000,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'390110020',137,  ,KG,0,49500,8043,0,24750,4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24750,3935,0,0,0
2,2015,'390110020',207,  ,KG,0,1540000,277284,0,120000,24234,0,100000,20130,0,460000,93136,0,140000,28359,0,60000,9267,0,60000,8394,0,140000,22155,0,0,0,0,0,0,0,200000,31075,0,200000,31028,0,60000,9506
2,2015,'390110020',208,  ,KG,0,900,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,310,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'390110020',210,  ,KG,0,1500,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,312,0,0,0,0,0,0
2,2015,'390110020',213,  ,KG,0,25350,5629,0,600,240,0,0,0,0,0,0,0,24750,5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'390110020',304,  ,KG,0,20124,7453,0,0,0,0,0,0,0,0,0,0,6526,2282,0,6287,2206,0,294,261,0,0,0,0,0,0,0,6367,2249,0,0,0,0,650,455,0,0,0
2,2015,'390110020',410,  ,KG,0,1600,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'390110060',103,  ,KG,0,1470631,356548,0,277000,57214,0,96000,27289,0,183375,34509,0,166000,44725,0,111000,27561,0,100000,25223,0,157003,40087,0,109000,29316,0,57250,14685,0,82000,27091,0,63000,13228,0,69003,15620
2,2015,'390110060',105,  ,KG,0,2076324,393853,0,286300,57770,0,193200,37456,0,193100,37701,0,149000,31988,0,137250,23933,0,188854,31486,0,136500,26027,0,217000,42246,0,101250,19391,0,175620,30261,0,131250,24985,0,167000,30609
2,2015,'390110060',106,  ,KG,0,96000,19435,0,0,0,0,0,0,0,0,0,0,38000,7377,0,1000,216,0,0,0,0,54000,11137,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,705
2,2015,'390110060',110,  ,KG,0,3000,359,0,0,0,0,3000,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'390110060',111,  ,KG,0,3206375,509726,0,315250,55665,0,583000,90310,0,513000,75608,0,325000,48007,0,339800,52698,0,119000,20557,0,355500,63986,0,90725,15832,0,69000,10913,0,212500,32896,0,157600,23736,0,126000,19518
2,2015,'390110060',112,  ,KG,0,1257700,210856,0,210750,36640,0,98950,16470,0,129550,20378,0,99000,16457,0,99000,16205,0,57750,10806,0,24750,4578,0,148450,27499,0,99000,17192,0,106500,16852,0,123550,18327,0,60450,9452
2,2015,'390110060',113,  ,KG,0,2232400,368270,0,344800,58779,0,478300,72670,0,233700,34440,0,146800,23185,0,131000,21923,0,187200,35779,0,19600,3647,0,117000,22508,0,107600,19375,0,26000,3956,0,262600,41847,0,177800,30161
