Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2012,'970110000',103,NO,KG,29565,31681,154710,1442,1163,11173,1521,1348,5215,2150,2825,17727,2566,2714,9675,3061,2894,16026,1875,2185,10755,1896,2153,6628,1879,2495,6213,1074,662,6694,1532,1335,14624,3813,4687,22439,6756,7220,27541
2,2012,'970110000',105,NO,KG,13156,48100,170482,1484,3523,4717,170,677,2421,180,1473,2692,1783,6996,18957,1147,3943,12627,266,1256,34270,2255,6212,12530,913,5185,6597,260,1751,42204,687,2403,7673,2227,6985,13278,1784,7696,12516
2,2012,'970110000',106,NO,KG,10,305,5712,0,0,0,4,130,2455,0,0,0,0,0,0,0,0,0,1,90,542,0,0,0,4,80,555,0,0,0,0,0,0,1,5,2160,0,0,0
2,2012,'970110000',108,NO,KG,98,532,48111,0,0,0,0,0,0,1,55,242,2,50,9774,17,55,1005,2,8,14755,0,0,0,5,150,1065,0,0,0,2,5,8027,0,0,0,69,209,13243
2,2012,'970110000',110,NO,KG,548,1948,12352,1,79,359,0,0,0,240,583,1674,10,2,3641,234,540,954,0,0,0,6,98,1549,30,445,395,5,199,400,0,0,0,0,0,0,22,2,3380
2,2012,'970110000',111,NO,KG,55,473,9537,0,0,0,2,28,2158,2,32,939,11,92,2423,32,80,234,8,241,3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'970110000',112,NO,KG,20,107,3726,0,0,0,4,10,1349,1,3,346,0,0,0,2,20,823,2,51,547,10,13,314,0,0,0,0,0,0,1,10,347,0,0,0,0,0,0
2,2012,'970110000',113,NO,KG,324,35,1042,1,3,252,0,0,0,323,32,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'970110000',117,NO,KG,19,460,839,0,0,0,0,0,0,0,0,0,17,445,324,0,0,0,1,7,285,0,0,0,1,8,230,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'970110000',118,NO,KG,2369,5434,5615,87,870,696,0,0,0,593,1835,949,0,0,0,2,48,220,589,1375,1891,0,0,0,466,777,1179,0,0,0,0,0,0,632,529,680,0,0,0
2,2012,'970110000',122,NO,KG,10,27,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'970110000',123,NO,KG,41,114,12866,0,0,0,0,0,0,0,0,0,1,3,1242,0,0,0,6,78,3531,1,10,6243,0,0,0,0,0,0,0,0,0,33,23,1850,0,0,0
2,2012,'970110000',131,NO,KG,20,20,514,0,0,0,0,0,0,0,0,0,0,0,0,20,20,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'970110000',143,NO,KG,61,61,8453,0,0,0,1,20,3443,6,7,203,49,7,970,0,0,0,0,0,0,4,12,791,1,15,3046,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'970110000',203,NO,KG,8,10,1310,0,0,0,0,0,0,0,0,0,1,0,346,0,0,0,7,10,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'970110000',204,NO,KG,78,323,562340,1,4,214,0,0,0,0,0,0,4,7,212,0,0,0,0,0,0,5,30,560030,51,241,1240,0,0,0,17,41,644,0,0,0,0,0,0
2,2012,'970110000',205,NO,KG,551,2317,154557,43,151,20903,33,245,9472,134,363,21550,142,173,36753,20,124,8185,117,475,5619,2,10,2269,28,193,8530,1,56,410,7,87,4689,16,378,26091,8,62,10086
2,2012,'970110000',206,NO,KG,4,55,1617,2,30,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,295,1,20,333,0,0,0,0,0,0
2,2012,'970110000',207,NO,KG,59,572,302399,1,8,689,7,140,907,0,0,0,12,209,732,1,1,264,2,20,2630,1,0,597,1,10,431,1,2,284738,0,0,0,24,74,242,9,108,11169
2,2012,'970110000',208,NO,KG,205,107,101445,196,51,5904,0,0,0,1,3,2840,0,0,0,0,0,0,1,0,23951,4,33,3090,1,4,1880,0,0,0,0,0,0,1,11,62696,1,5,1084
2,2012,'970110000',210,NO,KG,3253,8251,7783664,164,624,359477,69,442,94583,1190,1421,503876,230,619,976245,121,388,2138862,132,1327,1221728,344,733,617414,209,335,755376,95,91,13929,441,801,70646,168,971,471169,90,499,560359
2,2012,'970110000',211,NO,KG,1,30,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1156,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'970110000',213,NO,KG,261,6487,646282,1,2,1989,2,3,206,0,0,0,14,445,7729,87,5272,13467,32,94,450283,24,81,92333,35,157,13859,2,7,2927,24,259,57105,31,43,1325,9,124,5059
2,2012,'970110000',215,NO,KG,466,263,75028,13,8,3757,4,10,7685,2,3,47286,0,0,0,0,0,0,0,0,0,3,15,4839,16,57,4568,2,0,3989,423,164,256,1,0,2119,2,6,529
2,2012,'970110000',218,NO,KG,32,651,371854,1,14,6220,3,59,300772,1,10,3724,8,69,2465,0,0,0,0,0,0,8,53,36867,0,0,0,0,0,0,2,131,15425,1,198,3569,8,117,2812
2,2012,'970110000',220,NO,KG,326,1023,448919,0,0,0,54,20,1446,66,278,315892,10,17,925,40,129,2937,54,138,86327,1,12,251,7,52,17546,30,27,14391,25,90,8056,5,39,724,34,221,424
2,2012,'970110000',222,NO,KG,2,3,398,0,0,0,0,0,0,0,0,0,2,3,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'970110000',223,NO,KG,3,5,257,0,0,0,0,0,0,0,0,0,3,5,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'970110000',224,NO,KG,2,63,16135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,5178,0,0,0,0,0,0,1,48,10957,0,0,0,0,0,0
2,2012,'970110000',225,NO,KG,70,244,102357,0,0,0,28,9,1180,0,0,0,17,60,99414,0,0,0,6,45,421,0,0,0,0,0,0,16,100,521,0,0,0,0,0,0,3,30,821
2,2012,'970110000',235,NO,KG,1,31,201155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,201155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
