Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2019,'060110010',207,  ,TH,0,74941,2201847,0,11640,281032,0,10114,321327,0,15627,416616,0,8437,257502,0,7370,244433,0,8750,301515,0,6795,220857,0,3568,102286,0,1281,33194,0,4,370,0,0,0,0,1355,22715
2,2019,'060110010',210,  ,TH,0,7654,294974,0,526,13641,0,126,4680,0,842,32785,0,2042,83367,0,1788,74418,0,1297,54981,0,348,12866,0,65,2508,0,113,3601,0,0,0,0,0,0,0,507,12127
2,2019,'060110010',409,  ,TH,0,4886,197449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,42404,0,2750,113457,0,901,34107,0,189,7481
2,2019,'060110010',606,  ,TH,0,16333,599978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,47004,0,6644,253231,0,5804,216604,0,2315,83139,0,0,0
2,2019,'060110020',207,  ,TH,0,115333,1357753,0,1468,20804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6619,83745,0,33847,415583,0,38591,353593,0,14810,203183,0,12910,183585,0,7088,97260
2,2019,'060110020',606,  ,TH,0,1282,25852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,25852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'060110090',105,  ,TH,0,517,13033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,8321,0,0,0,0,35,1280,0,0,0,0,0,0,0,42,3432,0,0,0
2,2019,'060110090',106,  ,TH,0,5,525,0,2,309,0,0,0,0,3,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'060110090',111,  ,TH,0,440,16776,0,68,1606,0,298,11861,0,62,2805,0,12,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'060110090',118,  ,TH,0,58,560,0,58,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'060110090',123,  ,TH,0,5452,23286,0,2290,8562,0,1950,7163,0,641,2603,0,506,2525,0,35,1262,0,22,862,0,8,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'060110090',131,  ,TH,0,18,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,796,0,0,0,0,0,0
2,2019,'060110090',143,  ,TH,0,187,6424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,963,0,105,3483,0,13,744,0,41,1234,0,0,0
2,2019,'060110090',207,  ,TH,0,75016,867936,0,8631,171124,0,19437,183945,0,2718,23172,0,350,12006,0,2602,20255,0,3131,46088,0,4667,38980,0,16883,128073,0,6075,70895,0,7745,86020,0,2301,77560,0,476,9818
2,2019,'060110090',208,  ,TH,0,25,1160,0,25,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'060110090',210,  ,TH,0,14,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,14,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'060110090',213,  ,TH,0,0,7725,0,0,0,0,0,0,0,0,0,0,0,2179,0,0,0,0,0,2789,0,0,1170,0,0,0,0,0,1587,0,0,0,0,0,0,0,0,0
2,2019,'060110090',220,  ,TH,0,62,6703,0,0,0,0,1,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6468,0,0,0,0,0,0
2,2019,'060110090',234,  ,TH,0,285,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,221,0,0,0,0,0,0,0,283,3343,0,0,0,0,0,0
2,2019,'060110090',304,  ,TH,0,174,14104,0,0,0,0,0,0,0,170,12991,0,4,582,0,0,256,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'060110090',501,  ,TH,0,115,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1879,0,0,0,0,0,0
2,2019,'060110090',543,  ,TH,0,0,226,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'060110090',545,  ,TH,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
