Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2015,'160100000',105,  ,KG,0,14631271,8511301,0,1400150,799471,0,1036691,618502,0,868675,512804,0,1396627,824783,0,1083821,622679,0,1334526,811125,0,1327369,767859,0,1419239,863092,0,1416443,826376,0,1157186,639651,0,1125367,629416,0,1065177,595543
2,2015,'160100000',106,  ,KG,0,388698,255389,0,10120,6028,0,17238,10637,0,12652,8688,0,43246,26482,0,30268,18347,0,18588,11451,0,25292,15622,0,28690,18801,0,41072,29394,0,104251,72249,0,17660,13299,0,39621,24391
2,2015,'160100000',111,  ,KG,0,8954809,5130870,0,483460,285298,0,740639,413624,0,823153,455875,0,851393,495507,0,869689,484195,0,770747,438161,0,866779,504511,0,716115,416146,0,743607,422815,0,759043,441022,0,579374,332806,0,750810,440910
2,2015,'160100000',113,  ,KG,0,4061,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4061,2082
2,2015,'160100000',117,  ,KG,0,2285,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285,771,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'160100000',204,  ,KG,0,1880480,965982,0,146730,80802,0,148683,69816,0,81950,40472,0,224750,119723,0,155310,84146,0,78400,42348,0,203743,107840,0,267924,131841,0,91240,49709,0,193689,94582,0,167359,85684,0,120702,59019
2,2015,'160100000',210,  ,KG,0,29156,27700,0,4305,2238,0,481,1477,0,790,2152,0,5186,2104,0,880,2475,0,5077,1808,0,486,1261,0,272,956,0,1089,3603,0,4197,3827,0,5688,3620,0,705,2179
2,2015,'160100000',213,  ,KG,0,293757,250000,0,22361,23119,0,7438,7172,0,18709,16275,0,30264,24012,0,24059,21067,0,26749,26259,0,12808,12507,0,19474,17498,0,24535,24170,0,37138,29204,0,41792,31418,0,28430,17299
2,2015,'160100000',218,  ,KG,0,104798,176197,0,6383,11018,0,8924,13867,0,8082,14760,0,5709,8195,0,7238,12001,0,6969,10994,0,7049,12948,0,11291,19279,0,6478,11413,0,10082,18348,0,13716,22063,0,12877,21311
2,2015,'160100000',220,  ,KG,0,777532,966621,0,88109,92400,0,52613,63048,0,52617,61923,0,67376,74527,0,46835,65527,0,61082,85795,0,48237,63584,0,80536,94718,0,69118,93622,0,71393,99616,0,70457,87584,0,69159,84277
2,2015,'160100000',223,  ,KG,0,247944,121925,0,37103,18273,0,53713,26236,0,37896,18574,0,0,0,0,36400,17505,0,16145,8111,0,49262,24515,0,17425,8711,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'160100000',225,  ,KG,0,4307,8229,0,162,452,0,528,1158,0,0,0,0,162,431,0,210,554,0,0,0,0,162,449,0,0,0,0,2921,4753,0,0,0,0,0,0,0,162,432
2,2015,'160100000',227,  ,KG,0,551815,267902,0,18240,8299,0,22865,11406,0,18240,7783,0,36594,16717,0,48595,23168,0,50371,25902,0,102178,46723,0,67003,33864,0,38306,20238,0,81546,37392,0,55880,29430,0,11997,6980
2,2015,'160100000',302,  ,KG,0,34831,46944,0,2227,3654,0,10665,14357,0,0,0,0,0,0,0,1190,1988,0,0,0,0,13719,18301,0,1000,1742,0,3080,3518,0,0,0,0,2950,3384,0,0,0
2,2015,'160100000',304,  ,KG,0,10819676,6698561,0,721692,507768,0,767236,457712,0,1080699,685541,0,1092733,669457,0,1206593,750961,0,821149,530590,0,845921,507171,0,818591,504213,0,748654,454861,0,917894,544270,0,868457,525295,0,930057,560722
2,2015,'160100000',410,  ,KG,0,3438066,1693894,0,316598,153174,0,265775,127814,0,259720,133313,0,344484,180204,0,343977,172860,0,209587,106099,0,258941,118027,0,211186,110468,0,391477,188664,0,278470,134035,0,283245,136055,0,274606,133181
2,2015,'160100000',601,  ,KG,0,129018,119977,0,9860,9545,0,9860,9060,0,661,605,0,19720,17936,0,9860,9212,0,0,0,0,20872,20805,0,9860,9555,0,0,0,0,10136,8499,0,19208,17369,0,18981,17391
2,2015,'160220010',117,  ,KG,0,3813,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,338,0,1370,879,0,0,0,0,0,0,0,811,520,0,1224,692
2,2015,'160220010',210,  ,KG,0,2538,3061,0,219,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,503,0,374,481,0,374,467,0,804,992,0,318,410
2,2015,'160220010',218,  ,KG,0,37504,26188,0,25088,16441,0,0,0,0,0,0,0,576,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11840,9243
2,2015,'160220010',227,  ,KG,0,1143,2280,0,0,0,0,0,0,0,780,1587,0,363,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'160220010',304,  ,KG,0,1143,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,1606
2,2015,'160220091',208,  ,KG,0,126,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,723
2,2015,'160220091',210,  ,KG,0,9608,44553,0,402,1980,0,284,1903,0,410,1303,0,820,2880,0,348,966,0,2119,14760,0,420,2666,0,339,2390,0,192,764,0,1426,4921,0,1845,6306,0,1003,3714
2,2015,'160220091',218,  ,KG,0,622,1422,0,0,0,0,0,0,0,0,0,0,478,1106,0,0,0,0,0,0,0,0,0,0,144,316,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'160220091',227,  ,KG,0,1278,3739,0,0,0,0,216,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,469,0,0,0,0,1008,2758,0,0,0
2,2015,'160220099',105,  ,KG,0,1706274,1012260,0,106684,67421,0,118289,69319,0,106276,62062,0,158552,92816,0,137927,84400,0,192704,111114,0,192692,111998,0,206714,116897,0,152675,92195,0,97195,60207,0,91048,57810,0,145518,86021
2,2015,'160220099',111,  ,KG,0,167498,180052,0,6865,6030,0,18359,19608,0,8087,8751,0,17145,18172,0,14820,17097,0,23028,24154,0,12397,14056,0,7646,8409,0,13738,14237,0,10289,10891,0,17562,19290,0,17562,19357
2,2015,'160220099',210,  ,KG,0,13794,83673,0,903,4844,0,673,4200,0,453,2376,0,1156,6579,0,648,3704,0,919,4426,0,1378,9450,0,1038,5288,0,1890,13912,0,384,2876,0,2785,16143,0,1567,9875
2,2015,'160220099',218,  ,KG,0,96,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,928,0,0,0
2,2015,'160231290',223,  ,KG,0,5308,6337,0,0,0,0,0,0,0,5308,6337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'160231290',227,  ,KG,0,178620,79164,0,7868,3523,0,14804,6173,0,7722,3068,0,0,0,0,7578,2952,0,0,0,0,12516,5647,0,25827,12107,0,11823,5532,0,31653,14011,0,23778,10501,0,35051,15650
2,2015,'160231290',304,  ,KG,0,71947,29074,0,947,1221,0,2578,1557,0,136,229,0,0,0,0,734,231,0,0,0,0,734,239,0,0,0,0,0,0,0,37572,14762,0,27288,10122,0,1958,713
2,2015,'160232100',105,  ,KG,0,21600,17526,0,1575,1306,0,1575,1283,0,0,0,0,3150,2633,0,0,0,0,1050,878,0,4725,4021,0,0,0,0,3750,2545,0,2625,2174,0,1050,895,0,2100,1791
2,2015,'160232100',111,  ,KG,0,15072,14055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,2401,0,0,0,0,0,0,0,3760,3497,0,3752,3505,0,5040,4652
2,2015,'160232210',105,  ,KG,0,292695,142568,0,49693,28413,0,27816,15014,0,1200,592,0,17190,5512,0,42845,20470,0,68763,30211,0,19023,6860,0,19008,12928,0,18216,12276,0,7050,2684,0,12000,4262,0,9891,3346
2,2015,'160232290',103,  ,KG,0,908622,443725,0,91541,46115,0,67313,34056,0,72096,36513,0,52748,26003,0,43847,21916,0,83726,41382,0,47344,22432,0,47529,25354,0,39437,20699,0,61561,32267,0,136034,58783,0,165446,78205
2,2015,'160232290',105,  ,KG,0,170916875,91151692,0,13278559,7252982,0,13235011,7038834,0,9060588,4795530,0,14510935,7782725,0,12948406,6919309,0,14771492,8113624,0,16657547,8989986,0,15279162,8355816,0,14208514,7588369,0,15210592,7945258,0,15557835,7980019,0,16198234,8389240
2,2015,'160232290',111,  ,KG,0,232998122,136075667,0,17986488,10300189,0,15771289,9071673,0,17220030,10115322,0,17781849,10292171,0,17268958,10041705,0,20956953,12332284,0,22228623,13218540,0,17917468,10731780,0,19863504,11614232,0,23560005,13632438,0,21171185,12372728,0,21271770,12352605
2,2015,'160232290',112,  ,KG,0,864,857,0,0,0,0,0,0,0,0,0,0,0,0,0,864,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'160232290',113,  ,KG,0,8059,9388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,6223,0,0,0,0,550,558,0,0,0,0,0,0,0,615,609,0,3294,1998
2,2015,'160232290',117,  ,KG,0,243705,191733,0,15102,11943,0,15713,12067,0,21062,16756,0,42838,32782,0,10315,8304,0,17964,15392,0,13962,12736,0,12731,9401,0,21249,15527,0,29458,24495,0,26488,19998,0,16823,12332
2,2015,'160232290',124,  ,KG,0,3556,2581,0,0,0,0,1584,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1533,0,0,0
2,2015,'160232290',208,  ,KG,0,4690,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4690,567
2,2015,'160232290',210,  ,KG,0,1711,2759,0,680,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,777,0,120,278,0,345,785,0,0,0
2,2015,'160232290',304,  ,KG,0,147021,106161,0,17177,13617,0,34848,24140,0,3239,15534,0,25,202,0,11430,6019,0,37148,20767,0,0,0,0,14288,8562,0,0,0,0,0,0,0,14288,8410,0,14578,8910
2,2015,'160232290',410,  ,KG,0,863204,284826,0,94000,29348,0,38880,12070,0,37300,11707,0,36800,11466,0,55700,17254,0,60752,21926,0,55700,17749,0,93500,33071,0,56120,21116,0,111480,35500,0,148372,49737,0,74600,23882
2,2015,'160232290',601,  ,KG,0,26030,20245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8190,6370,0,0,0,0,0,0,0,9000,6999,0,0,0,0,8840,6876
2,2015,'160232290',606,  ,KG,0,4048,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,1046,0,0,0,0,0,0,0,998,518,0,0,0,0,0,0,0,0,0,0,1669,887
2,2015,'160239210',210,  ,KG,0,382,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,454,0,0,0,0,187,295
2,2015,'160239210',213,  ,KG,0,2016,2853,0,0,0,0,0,0,0,576,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,2030,0,0,0,0,0,0
2,2015,'160239290',105,  ,KG,0,5260138,3559184,0,412284,284554,0,439787,296025,0,200436,130948,0,381416,247251,0,431963,287626,0,349772,234245,0,392302,270320,0,418895,302769,0,411126,300412,0,542482,354799,0,668257,434685,0,611418,415550
2,2015,'160239290',111,  ,KG,0,116032,161218,0,16240,10433,0,4150,5201,0,200,391,0,0,0,0,2405,3702,0,4523,6859,0,2930,4596,0,11710,18731,0,30620,49078,0,9380,13369,0,21540,33585,0,12334,15273
2,2015,'160239290',210,  ,KG,0,16155,28510,0,1281,2572,0,670,816,0,751,1545,0,648,1406,0,234,377,0,1919,3589,0,750,1129,0,672,1021,0,1685,3507,0,1564,2170,0,2760,4997,0,3221,5381
2,2015,'160241011',213,  ,KG,0,16600,14064,0,2098,1838,0,0,0,0,2132,1760,0,4253,3509,0,0,0,0,1615,1432,0,0,0,0,0,0,0,3242,2789,0,0,0,0,3260,2736,0,0,0
2,2015,'160241011',220,  ,KG,0,11701,8137,0,1514,1053,0,0,0,0,0,0,0,1817,1365,0,0,0,0,1904,1312,0,0,0,0,1500,1029,0,1532,1066,0,1902,1299,0,0,0,0,1532,1013
2,2015,'160241011',304,  ,KG,0,26936,19209,0,0,0,0,0,0,0,4788,3392,0,0,0,0,0,0,0,5309,3873,0,5437,4159,0,0,0,0,0,0,0,5862,4329,0,0,0,0,5540,3456
2,2015,'160241019',105,  ,KG,0,23493,88869,0,0,0,0,1293,5664,0,0,0,0,1909,8267,0,0,0,0,5869,20221,0,6768,26262,0,62,376,0,0,0,0,5792,19010,0,1800,9069,0,0,0
2,2015,'160241019',106,  ,KG,0,13610,14605,0,1000,1076,0,1000,1076,0,1000,1076,0,1010,1087,0,1000,1076,0,1000,1076,0,1000,1076,0,1000,1076,0,1300,1379,0,1000,1076,0,1000,1076,0,2300,2455
2,2015,'160241019',111,  ,KG,0,16392,19957,0,270,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9298,11376,0,6824,8298
2,2015,'160241019',210,  ,KG,0,3564,8315,0,0,0,0,0,0,0,449,985,0,771,1676,0,0,0,0,1500,3891,0,0,0,0,844,1763,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,'160241019',213,  ,KG,0,9929,11498,0,969,1003,0,0,0,0,1921,1837,0,0,0,0,0,0,0,2367,2480,0,0,0,0,0,0,0,3912,5424,0,0,0,0,760,754,0,0,0
