Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2020,'930110000',203,NO,KG,2,6344,608176,0,0,0,2,6344,608176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'930110000',225,NO,KG,6,90,15896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,90,15896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'930110000',304,NO,KG,1,288,47995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,288,47995,0,0,0
2,2020,'930120000',304,NO,KG,18,2149,660172,6,420,63656,0,0,0,6,529,83037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1200,513479,0,0,0
2,2020,'930190000',208,NO,KG,4,40,3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,3911,0,0,0,0,0,0,0,0,0
2,2020,'930190000',213,NO,KG,17,123,10227,0,0,0,4,32,1681,1,15,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,76,6986,0,0,0
2,2020,'930190000',220,NO,KG,24,148,4850,20,132,3892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,446,0,0,0,2,8,512
2,2020,'930190000',222,NO,KG,6,69,7128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69,7128,0,0,0
2,2020,'930190000',304,NO,KG,6,120,7975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,120,7975
2,2020,'930200000',213,NO,KG,2157,2380,105201,0,0,0,0,0,0,2157,2380,105201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
