Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2019,'410120111',210,NO,KG,133,2041,1113,0,0,0,133,2041,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'410120111',220,NO,KG,415,5870,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,5870,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'410120111',223,NO,KG,269,3705,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1620,568,0,0,0,0,0,0,150,2085,406,0,0,0,0,0,0,0,0,0
2,2019,'410120111',413,NO,KG,630,9770,974,0,0,0,0,0,0,450,6970,702,0,0,0,0,0,0,0,0,0,180,2800,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'410120112',204,NO,KG,2325,36753,9384,0,0,0,0,0,0,0,0,0,450,7053,1916,0,0,0,0,0,0,0,0,0,0,0,0,1500,23933,6026,0,0,0,0,0,0,375,5767,1442
2,2019,'410120112',207,NO,KG,5350,69550,51533,535,6955,5342,535,6955,5303,535,6955,5350,535,6955,5199,535,6955,5243,535,6955,5085,535,6955,5113,0,0,0,0,0,0,1070,13910,9884,0,0,0,535,6955,5014
2,2019,'410120112',304,NO,KG,1275,17444,10743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,17444,10743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'410120112',601,NO,KG,649,9969,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,9969,1141,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'410120112',606,NO,KG,1400,18705,4556,1400,18705,4556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'410150111',208,NO,KG,1769,39480,10084,0,0,0,958,20250,5881,0,0,0,0,0,0,0,0,0,0,0,0,811,19230,4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'410150111',210,NO,KG,133,2247,1113,0,0,0,133,2247,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'410150111',218,NO,KG,4666,106763,17263,910,20824,3712,0,0,0,909,21498,3488,892,21504,3422,985,21473,3572,0,0,0,0,0,0,0,0,0,970,21464,3069,0,0,0,0,0,0,0,0,0
2,2019,'410150111',220,NO,KG,22800,528465,129447,2056,50666,13790,995,24400,7444,1100,25710,8048,2256,53187,14906,2900,69026,17755,1050,25665,7623,4107,95670,23191,1200,25958,5522,1250,26530,5814,0,0,0,1250,26785,5002,4636,104868,20352
