Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2009,'970110000',103,NO,KG,65856,74714,296268,11135,18039,44649,8550,11994,33788,2509,2467,16128,5105,5674,18812,4511,3061,18778,3057,3495,12257,5208,4805,26590,3370,3850,17745,3843,2655,18593,3101,3515,28935,3665,5046,13313,11802,10113,46680
2,2009,'970110000',105,NO,KG,12861,26013,447278,3467,5323,86397,124,497,3176,1215,2835,14663,1458,2531,4643,544,1203,146700,804,1299,103180,594,2645,21951,3415,8001,16721,534,364,1461,277,585,18940,221,669,1995,208,61,27451
2,2009,'970110000',106,NO,KG,286,1892,31495,0,0,0,1,10,365,6,104,1134,9,292,1757,86,497,9409,0,0,0,0,0,0,127,424,923,37,298,9809,14,120,643,2,7,226,4,140,7229
2,2009,'970110000',107,NO,KG,7,20,2215,0,0,0,7,20,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'970110000',108,NO,KG,1065,4259,369380,682,2171,15046,5,60,233,1,2,248,6,118,1399,4,10,402,208,1615,337362,1,48,2285,149,135,6013,0,0,0,0,0,0,2,35,5452,7,65,940
2,2009,'970110000',110,NO,KG,385,1719,4659,0,0,0,0,0,0,14,201,917,0,0,0,0,0,0,219,570,1557,0,0,0,0,0,0,124,668,897,0,0,0,0,0,0,28,280,1288
2,2009,'970110000',111,NO,KG,687,2613,15738,1,170,5077,0,0,0,21,465,506,98,483,5013,436,210,984,120,1201,1471,0,0,0,10,64,2365,0,0,0,1,20,322,0,0,0,0,0,0
2,2009,'970110000',112,NO,KG,9,188,9457,1,16,545,0,0,0,0,0,0,0,0,0,0,0,0,1,45,4621,2,24,877,0,0,0,4,12,2967,0,0,0,0,0,0,1,91,447
2,2009,'970110000',116,NO,KG,1,27,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'970110000',117,NO,KG,70,118,287,0,0,0,0,0,0,0,0,0,70,118,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2009,'970110000',118,NO,KG,3475,12198,5668,0,0,0,0,0,0,40,236,600,1,8,488,413,498,583,0,0,0,192,1634,227,706,3378,1274,0,0,0,235,530,511,1276,3381,1406,612,2533,579
