Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2018,'640110090',105,PR,KG,2293801,4572974,2205904,206309,425923,199165,218242,433020,199829,143860,298868,126815,205625,403776,191131,204904,403090,196669,218311,438784,199080,115414,229891,115531,191184,380137,188143,164293,319120,171294,220394,442351,211263,194881,386839,199038,210384,411175,207946
2,2018,'640110090',110,PR,KG,39886,82534,45177,1648,3238,1858,5592,11659,6247,3600,7439,3963,1648,3407,1801,3864,8112,4356,1700,3575,1889,1648,3475,1864,8494,17524,9724,0,0,0,3296,6821,3810,3348,6935,3871,5048,10349,5794
2,2018,'640110090',111,PR,KG,2134,6344,7119,0,0,0,0,0,0,200,177,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,6167,6186,0,0,0,0,0,0
2,2018,'640110090',113,PR,KG,78,203,487,0,0,0,0,0,0,0,0,0,0,0,0,36,95,231,0,0,0,0,0,0,42,108,256,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'640110090',117,PR,KG,5480,10827,8156,0,0,0,180,356,275,1020,1971,1412,740,1473,1109,1600,3182,2392,490,987,736,0,0,0,290,582,437,0,0,0,700,1353,1080,0,0,0,460,923,715
2,2018,'640110090',118,PR,KG,2900,7759,4519,0,0,0,2900,7759,4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'640110090',203,PR,KG,100,80,432,50,50,216,50,30,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,'640110090',205,PR,KG,670,1848,4602,0,0,0,115,356,738,0,0,0,100,272,638,0,0,0,0,0,0,175,448,1097,105,293,785,0,0,0,0,0,0,175,479,1344,0,0,0
2,2018,'640110090',207,PR,KG,63,152,684,0,0,0,0,0,0,22,54,230,0,0,0,22,52,233,0,0,0,0,0,0,0,0,0,19,46,221,0,0,0,0,0,0,0,0,0
2,2018,'640110090',208,PR,KG,1555,2575,6546,0,0,0,0,0,0,255,508,1006,600,954,2489,0,0,0,0,0,0,700,1113,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
