Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2011,'900110010',103,  ,KG,0,327,8475,0,0,0,0,57,585,0,0,523,0,0,0,0,0,0,0,0,0,0,0,251,0,30,1005,0,0,0,0,240,5728,0,0,383,0,0,0
2,2011,'900110010',105,  ,KG,0,39717,1033058,0,350,98920,0,308,84197,0,578,76508,0,6373,153252,0,14996,221542,0,13025,191507,0,3299,84908,0,242,44962,0,228,26977,0,27,16132,0,190,12595,0,101,21558
2,2011,'900110010',106,  ,KG,0,136,2554,0,0,0,0,0,0,0,3,743,0,102,414,0,0,0,0,0,0,0,0,0,0,14,546,0,2,303,0,0,0,0,15,548,0,0,0
2,2011,'900110010',110,  ,KG,0,4170,151878,0,300,6855,0,192,2817,0,404,12719,0,221,10178,0,242,11452,0,231,6570,0,292,9827,0,282,8735,0,161,3655,0,727,32685,0,613,21836,0,505,24549
2,2011,'900110010',111,  ,KG,0,26,6719,0,0,0,0,1,673,0,19,4035,0,0,202,0,0,202,0,3,922,0,0,202,0,2,243,0,0,0,0,1,240,0,0,0,0,0,0
2,2011,'900110010',117,  ,KG,0,12,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,317,0,0,0
2,2011,'900110010',143,  ,KG,0,26,1028,0,20,748,0,0,0,0,6,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'900110010',203,  ,KG,0,25,3401,0,0,0,0,0,0,0,0,0,0,3,267,0,0,0,0,4,525,0,12,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,6,789
2,2011,'900110010',204,  ,KG,0,285,33039,0,4,2095,0,2,972,0,2,2525,0,6,3853,0,2,1104,0,8,1581,0,1,624,0,0,523,0,1,2991,0,122,8526,0,63,2387,0,74,5858
2,2011,'900110010',205,  ,KG,0,189,7787,0,0,0,0,31,1618,0,0,0,0,18,420,0,0,0,0,29,1827,0,0,0,0,89,3374,0,0,0,0,22,548,0,0,0,0,0,0
2,2011,'900110010',207,  ,KG,0,2133,119838,0,8,561,0,349,10745,0,89,8328,0,567,19328,0,269,11539,0,261,13817,0,185,16669,0,177,5369,0,102,8519,0,115,10441,0,6,8842,0,5,5680
2,2011,'900110010',210,  ,KG,0,16,2489,0,0,0,0,0,0,0,0,0,0,3,2173,0,0,0,0,13,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'900110010',213,  ,KG,0,4989,117527,0,189,2335,0,250,3509,0,302,2704,0,16,1426,0,735,53259,0,377,10734,0,233,3598,0,544,14665,0,715,3972,0,1243,12097,0,139,3821,0,246,5407
2,2011,'900110010',215,  ,KG,0,42,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1492,0,22,560,0,1,229,0,1,218,0,1,411,0,0,0
2,2011,'900110010',222,  ,KG,0,10,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,361,0,0,0,0,0,0,0,10,215,0,0,0,0,0,0
2,2011,'900110010',302,  ,KG,0,5,4886,0,1,937,0,0,252,0,3,1445,0,1,860,0,0,206,0,0,438,0,0,506,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'900110010',304,  ,KG,0,111533,2791857,0,10713,358383,0,11296,399616,0,8264,402054,0,11893,234245,0,17571,266078,0,8452,155292,0,6096,182333,0,10473,268423,0,5389,137243,0,6743,156939,0,8632,123294,0,6011,107957
2,2011,'900110010',305,  ,KG,0,17,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'900110090',103,  ,KG,0,557,17270,0,62,2090,0,50,2060,0,105,2482,0,70,2887,0,63,2053,0,0,0,0,0,0,0,24,800,0,148,3728,0,35,1170,0,0,0,0,0,0
2,2011,'900110090',105,  ,KG,0,15441,631572,0,1143,68135,0,828,79464,0,2387,54433,0,2079,47871,0,2045,49362,0,1077,35840,0,1050,67403,0,1129,93213,0,1277,49156,0,657,22510,0,897,41241,0,872,22944
2,2011,'900110090',106,  ,KG,0,177,10975,0,55,3265,0,38,337,0,14,553,0,4,1503,0,0,0,0,22,2700,0,10,236,0,0,0,0,13,1616,0,10,380,0,0,0,0,11,385
2,2011,'900110090',108,  ,KG,0,30,6234,0,8,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1166,0,4,1379,0,0,0,0,0,0,0,2,1081,0,12,2275
2,2011,'900110090',110,  ,KG,0,126,3759,0,83,1655,0,0,0,0,26,990,0,17,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'900110090',111,  ,KG,0,21,4724,0,0,0,0,0,0,0,0,0,0,1,229,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3109,0,0,0,0,0,0,0,5,1386
2,2011,'900110090',112,  ,KG,0,1669,63276,0,75,5054,0,226,6242,0,733,10197,0,120,10079,0,73,2997,0,58,4449,0,70,4536,0,79,4795,0,29,1552,0,54,3547,0,67,4212,0,85,5616
2,2011,'900110090',113,  ,KG,0,82,9990,0,0,0,0,0,0,0,3,1107,0,30,8655,0,0,0,0,0,0,0,0,0,0,49,228,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'900110090',117,  ,KG,0,50,4343,0,0,0,0,12,2400,0,0,0,0,23,1014,0,0,0,0,0,0,0,0,0,0,14,581,0,1,348,0,0,0,0,0,0,0,0,0
