Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2018,'150110100',103,  ,KG,0,453420,45455,0,0,0,0,0,0,0,0,0,0,39800,3980,0,39540,3954,0,39540,3954,0,39380,3938,0,0,0,0,39250,3925,0,98990,9943,0,97660,9809,0,59260,5952
2,2018,'150110200',207,  ,KG,0,655065,153664,0,51525,12535,0,0,0,0,17325,3878,0,86625,19708,0,68850,16058,0,68460,15979,0,68430,16255,0,69300,16380,0,17325,4102,0,86130,20230,0,103770,24532,0,17325,4007
2,2018,'150110200',304,  ,KG,0,6964,2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3558,1113,0,1786,568,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,526
2,2018,'150120100',106,  ,KG,0,181300,13014,0,19600,1429,0,9800,687,0,4200,290,0,15400,1059,0,21000,1489,0,25200,1796,0,14000,1011,0,13300,958,0,11900,857,0,19600,1435,0,13300,975,0,14000,1028
2,2018,'150120100',218,  ,KG,0,26980,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11980,1620,0,0,0,0,0,0,0,0,0,0,15000,2025
2,2018,'150120200',210,  ,KG,0,182256,23709,0,10085,1358,0,21291,2860,0,11280,1475,0,21183,2766,0,18556,2381,0,10475,1344,0,15051,1929,0,21275,2754,0,22135,2861,0,4565,590,0,21850,2811,0,4510,580
2,2018,'150120200',304,  ,KG,0,3528,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528,502
2,2018,'150190000',105,  ,KG,0,12240,5677,0,3060,1436,0,0,0,0,0,0,0,3060,1364,0,0,0,0,0,0,0,3060,1418,0,0,0,0,0,0,0,3060,1459,0,0,0,0,0,0
2,2018,'150190000',106,  ,KG,0,5655,3017,0,1305,710,0,0,0,0,1605,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,659,0,855,463,0,675,367
2,2018,'150190000',210,  ,KG,0,549016,88238,0,23178,5306,0,59831,12452,0,24525,3228,0,42308,6286,0,61051,7947,0,37586,4839,0,44562,5796,0,49730,10096,0,59820,8206,0,72345,11383,0,66055,10787,0,8025,1912
