Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2011,'280110000',103,  ,KG,0,9000,10815,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3608,0,6000,7207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'280110000',106,  ,KG,0,5550,4985,0,450,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,4085,0,0,0,0,0,0
2,2011,'280120000',215,  ,KG,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0
2,2011,'280120000',409,  ,KG,0,172800,516800,0,20400,50815,0,0,0,0,20400,52125,0,0,0,0,0,0,0,58800,148805,0,24000,61163,0,24000,99506,0,1200,2719,0,0,0,0,24000,101667,0,0,0
2,2011,'280130000',103,  ,KG,0,313,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,728
2,2011,'280130000',143,  ,KG,0,2102660,468108,0,106240,24966,0,159300,37433,0,159320,36111,0,53120,11155,0,159300,33452,0,141600,29736,0,371700,78057,0,318580,66901,0,120240,26230,0,106180,22297,0,212420,53105,0,194660,48665
2,2011,'280130000',304,  ,KG,0,224,523,0,0,0,0,0,0,0,0,0,0,35,280,0,189,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'280200000',103,  ,KG,0,1781200,73721,0,109600,4127,0,109600,4274,0,175600,6751,0,157600,6891,0,93600,4054,0,173600,7551,0,125600,5398,0,139200,5813,0,160000,6638,0,171200,7003,0,176000,7301,0,189600,7920
2,2011,'280200000',105,  ,KG,0,3000,230,0,0,0,0,0,0,0,0,0,0,3000,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2011,'280200000',210,  ,KG,0,101032,25817,0,13100,3294,0,0,0,0,10530,2655,0,25995,6503,0,5011,1354,0,13122,3300,0,6628,1636,0,6484,1627,0,564,560,0,13050,3255,0,0,0,0,6548,1633
