Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2019,'250100010',103,  ,MT,0,366,70750,0,44,11888,0,18,4357,0,29,2555,0,31,8124,0,43,5146,0,21,2778,0,9,7482,0,35,5165,0,27,5725,0,23,2857,0,15,3228,0,71,11445
2,2019,'250100010',105,  ,MT,0,63058,862324,0,7306,89839,0,1666,36869,0,1491,34607,0,1891,42478,0,2250,55851,0,2092,49631,0,2751,56937,0,1678,31735,0,2262,57916,0,11008,112129,0,10274,112133,0,18389,182199
2,2019,'250100010',106,  ,MT,0,260,5240,0,40,885,0,0,0,0,0,0,0,0,0,0,40,895,0,20,441,0,0,0,0,40,864,0,40,853,0,40,646,0,0,0,0,40,656
2,2019,'250100010',107,  ,MT,0,11,692,0,0,0,0,0,0,0,0,0,0,0,0,0,11,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'250100010',110,  ,MT,0,510,21980,0,56,2296,0,38,1352,0,0,0,0,18,687,0,78,4524,0,0,0,0,57,2095,0,78,2375,0,97,5082,0,58,1752,0,22,1370,0,8,447
2,2019,'250100010',111,  ,MT,0,100,9683,0,40,1562,0,0,0,0,20,1249,0,0,885,0,20,1243,0,0,882,0,0,0,0,0,874,0,0,0,0,20,2103,0,0,0,0,0,885
2,2019,'250100010',112,  ,MT,0,2,254,0,0,0,0,2,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'250100010',117,  ,MT,0,514,6620,0,40,499,0,40,502,0,40,511,0,40,506,0,40,513,0,40,470,0,40,502,0,40,495,0,74,1104,0,40,495,0,40,509,0,40,514
2,2019,'250100010',118,  ,MT,0,20,1919,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,20,1435,0,0,0
2,2019,'250100010',123,  ,MT,0,152,3092,0,20,265,0,0,0,0,60,819,0,0,0,0,32,1493,0,0,0,0,0,0,0,20,254,0,0,0,0,0,0,0,20,261,0,0,0
2,2019,'250100010',124,  ,MT,0,393,45898,0,47,4350,0,27,744,0,54,6388,0,2,717,0,54,4236,0,38,1988,0,27,4860,0,37,2250,0,31,3042,0,38,10444,0,15,2644,0,23,4235
2,2019,'250100010',133,  ,MT,0,19,673,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,322,0,0,0
2,2019,'250100010',143,  ,MT,0,219,34920,0,0,0,0,49,7710,0,15,2600,0,13,2155,0,29,4983,0,20,1577,0,34,5767,0,0,0,0,0,0,0,16,2624,0,27,4677,0,16,2827
2,2019,'250100010',144,  ,MT,0,6,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'250100010',151,  ,MT,0,19,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,696,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'250100010',203,  ,MT,0,20,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1027,0,0,0
2,2019,'250100010',204,  ,MT,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,553
2,2019,'250100010',205,  ,MT,0,171,16020,0,21,2199,0,42,3604,0,0,302,0,63,5313,0,0,551,0,0,0,0,12,1303,0,21,1716,0,0,0,0,12,1032,0,0,0,0,0,0
2,2019,'250100010',207,  ,MT,0,1323,95940,0,225,16412,0,0,0,0,0,0,0,224,16610,0,0,0,0,152,10278,0,139,10276,0,312,22692,0,20,1510,0,190,13632,0,0,0,0,61,4530
2,2019,'250100010',208,  ,MT,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,537
2,2019,'250100010',210,  ,MT,0,754,148703,0,49,14205,0,47,10281,0,57,9982,0,37,5699,0,54,17324,0,90,20122,0,45,2076,0,99,18471,0,50,9999,0,78,11594,0,82,15054,0,66,13896
2,2019,'250100010',213,  ,MT,0,2089,192986,0,84,15518,0,164,13205,0,227,18574,0,167,16665,0,196,22351,0,141,7094,0,195,18091,0,173,19350,0,136,18436,0,180,13104,0,237,15815,0,189,14783
2,2019,'250100010',217,  ,MT,0,0,917,0,0,0,0,0,0,0,0,449,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
