Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2017,'060110010',207,  ,TH,0,80031,2288538,0,12968,309473,0,12459,371143,0,12982,349044,0,10766,301907,0,8309,260723,0,6203,220340,0,9092,286007,0,4835,145028,0,147,5899,0,0,0,0,3,371,0,2267,38603
2,2017,'060110010',210,  ,TH,0,9715,372749,0,200,6096,0,567,18282,0,1987,73608,0,2181,79158,0,1709,68116,0,1688,77609,0,822,32229,0,199,8084,0,14,693,0,0,0,0,0,0,0,348,8874
2,2017,'060110010',409,  ,TH,0,6268,286230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,5207,0,860,45438,0,4363,205497,0,762,30088,0,0,0
2,2017,'060110010',606,  ,TH,0,17663,788601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,22636,0,7630,345730,0,6975,322912,0,2071,92468,0,264,4855
2,2017,'060110020',111,  ,TH,0,48,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,679,0,0,0
2,2017,'060110020',207,  ,TH,0,125315,1555419,0,1766,22955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3719,51531,0,41654,515056,0,41108,409768,0,15463,232281,0,15507,231806,0,6098,92022
2,2017,'060110020',606,  ,TH,0,1359,31855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,31855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'060110090',105,  ,TH,0,742,16131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,9351,0,0,0,0,69,2196,0,0,0,0,0,0,0,73,4584,0,0,0
2,2017,'060110090',106,  ,TH,0,25,2052,0,0,0,0,9,602,0,16,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'060110090',111,  ,TH,0,488,16875,0,79,1649,0,310,11991,0,74,2123,0,8,345,0,17,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'060110090',123,  ,TH,0,4722,22400,0,4047,15325,0,342,1547,0,8,237,0,247,2108,0,68,2688,0,10,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'060110090',143,  ,TH,0,196,6870,0,5,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,988,0,41,1476,0,124,3564,0,0,0,0,0,0
2,2017,'060110090',157,  ,TH,0,20,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,278,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'060110090',205,  ,TH,0,2,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,356,0,0,0,0,0,0
2,2017,'060110090',207,  ,TH,0,85069,932325,0,11312,187083,0,17320,140466,0,4305,25437,0,866,5815,0,1685,12356,0,1217,18812,0,4146,39933,0,20507,143567,0,8221,82213,0,12169,138717,0,2775,123281,0,546,14645
2,2017,'060110090',208,  ,TH,0,34,1580,0,34,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'060110090',213,  ,TH,0,0,292,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'060110090',220,  ,TH,0,88,10196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,10196,0,0,0,0,0,0
2,2017,'060110090',234,  ,TH,0,549,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1043,0,525,4507,0,0,0,0,0,0
2,2017,'060110090',304,  ,TH,0,723,100522,0,267,40210,0,11,2122,0,200,13672,0,51,9700,0,6,569,0,19,4598,0,47,8982,0,30,6177,0,27,4300,0,12,2145,0,0,0,0,53,8047
2,2017,'060110090',501,  ,TH,0,30,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,438,0,0,0,0,0,0
2,2017,'060110090',551,  ,TH,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'060110090',606,  ,TH,0,186,12344,0,12,894,0,24,2526,0,0,0,0,0,0,0,0,0,0,55,3360,0,58,2927,0,37,2637,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'060120000',105,  ,TH,0,1453,25555,0,133,1248,0,48,603,0,148,4135,0,67,2036,0,136,3626,0,136,2022,0,132,2800,0,93,1763,0,245,2969,0,242,2832,0,46,775,0,27,746
2,2017,'060120000',106,  ,TH,0,1,475,0,0,0,0,0,0,0,0,0,0,1,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'060120000',111,  ,TH,0,24,3067,0,0,0,0,17,2132,0,0,0,0,0,0,0,7,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017,'060120000',117,  ,TH,0,2,212,0,0,0,0,0,0,0,0,0,0,2,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
