Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2010,'940110000',106,NO,KG,10,1150,923,0,0,0,0,0,0,9,1030,519,0,0,0,0,0,0,1,120,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'940110000',108,NO,KG,1,168,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,2008,0,0,0,0,0,0,0,0,0
2,2010,'940110000',112,NO,KG,2,8,443,0,0,0,0,0,0,0,0,0,0,0,0,2,8,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'940110000',147,NO,KG,3,1298,24393,0,0,0,1,700,22012,2,598,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'940110000',205,NO,KG,83,2919,95020,1,20,1419,10,442,21550,24,312,6425,4,155,9403,1,81,3430,4,175,3844,4,235,11810,2,275,4574,2,159,8435,26,698,9122,4,279,13317,1,88,1691
2,2010,'940110000',206,NO,KG,1,65,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,941,0,0,0,0,0,0,0,0,0
2,2010,'940110000',207,NO,KG,12,52,5944,12,52,5944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'940110000',210,NO,KG,41,3773,92092,4,453,5664,1,80,3462,2,140,5892,22,1617,45222,2,80,7348,1,206,1828,1,169,673,0,0,0,1,280,5482,2,370,3539,2,143,4353,3,235,8629
2,2010,'940110000',213,NO,KG,81,2258,85321,7,123,8774,0,0,0,6,326,5460,0,0,0,7,144,8396,18,547,12173,7,156,8362,16,399,19429,13,365,14270,0,0,0,7,198,8457,0,0,0
2,2010,'940110000',225,NO,KG,12,486,33972,0,0,0,0,0,0,4,164,11291,0,0,0,4,160,11393,0,0,0,0,0,0,0,0,0,0,0,0,4,162,11288,0,0,0,0,0,0
2,2010,'940110000',304,NO,KG,335,19932,275093,22,1205,26740,8,1188,8633,11,1318,16923,10,197,13771,25,813,15048,6,330,15539,9,660,22148,8,190,10010,29,3759,41831,10,180,6435,72,3186,19594,125,6906,78421
2,2010,'940120000',103,NO,KG,6445,99741,58324,560,8400,4630,565,8595,5162,560,8400,4629,16,216,352,629,10253,5698,1256,20234,12430,608,9600,5236,584,9062,6256,476,7140,3936,588,8820,4806,587,8805,4789,16,216,400
2,2010,'940120000',105,NO,KG,517981,4845730,4109661,30756,268164,223469,31004,256618,216054,39370,331300,299159,44641,428959,394797,45972,391332,360613,61910,548775,465300,58204,539153,430584,56894,539316,450036,51614,500633,414574,29743,338929,273487,40533,398855,337378,27340,303696,244210
2,2010,'940120000',106,NO,KG,40563,335446,410515,2988,23410,28702,4123,29604,34276,2191,17776,22344,3220,29639,38716,2868,24800,28250,3252,25724,31057,3020,25282,30339,4340,35750,45113,4162,36053,43782,4526,37666,45406,4922,40188,51267,951,9554,11263
2,2010,'940120000',111,NO,KG,1154,26828,63717,107,4852,6427,212,1080,1103,68,1577,3734,0,0,0,18,507,964,64,2376,5865,25,631,2316,22,143,3032,58,1767,5739,259,6653,10770,278,5356,16750,43,1886,7017
2,2010,'940120000',112,NO,KG,11,416,3243,0,0,0,3,124,685,0,0,0,0,0,0,2,60,696,0,0,0,1,30,236,0,0,0,1,62,321,2,88,618,0,0,0,2,52,687
