Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2020,'410120111',210,NO,KG,130,2008,961,0,0,0,0,0,0,130,2008,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410120111',223,NO,KG,655,8635,723,0,0,0,0,0,0,100,1335,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,7300,454,0,0,0
2,2020,'410120112',207,NO,KG,5350,69550,46226,535,6955,5093,0,0,0,1070,13910,9402,0,0,0,535,6955,4561,1070,13910,9682,535,6955,4809,0,0,0,535,6955,4288,0,0,0,535,6955,4167,535,6955,4224
2,2020,'410120112',304,NO,KG,1235,16813,8929,0,0,0,0,0,0,0,0,0,0,0,0,1235,16813,8929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410120112',601,NO,KG,490,7631,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,7631,851,0,0,0,0,0,0
2,2020,'410150111',210,NO,KG,130,2311,961,0,0,0,0,0,0,130,2311,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410150111',218,NO,KG,940,21305,2596,0,0,0,0,0,0,940,21305,2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410150111',220,NO,KG,15809,368162,58514,1200,26029,4592,2221,53470,8432,1100,26634,4162,1120,26926,4154,1050,25300,3866,1550,38491,6222,3285,74472,12661,0,0,0,1200,25915,3982,961,23110,3262,1174,25150,3892,948,22665,3289
2,2020,'410150111',223,NO,KG,8052,202967,34296,0,0,0,2101,58695,11300,952,24121,3618,0,0,0,800,22256,4068,822,20015,3434,0,0,0,900,21840,4185,940,22000,3737,0,0,0,1537,34040,3954,0,0,0
2,2020,'410150111',302,NO,KG,1990,48164,4071,0,0,0,0,0,0,0,0,0,800,19127,1142,0,0,0,1190,29037,2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410150112',111,NO,KG,25,628,443,25,628,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410150112',203,NO,KG,1250,40074,8160,0,0,0,0,0,0,0,0,0,570,19578,4813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,20496,3347,0,0,0,0,0,0
2,2020,'410150112',204,NO,KG,1650,27666,5631,0,0,0,0,0,0,1650,27666,5631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410150112',207,NO,KG,15900,310044,182098,2090,40754,25839,0,0,0,1730,33734,20338,0,0,0,865,16867,9867,2955,57622,35775,865,16867,10403,1125,21937,12234,2090,40755,22819,1225,23887,13170,2090,40754,22349,865,16867,9304
2,2020,'410150112',208,NO,KG,1237,47025,5992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,23283,2961,625,23742,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410150112',210,NO,KG,2320,47492,33569,1160,22755,16322,1160,24737,17247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410150112',213,NO,KG,600,18925,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,18925,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410150112',220,NO,KG,1800,59547,11210,0,0,0,400,13084,2636,400,13085,2493,0,0,0,0,0,0,0,0,0,0,0,0,400,13523,2330,0,0,0,0,0,0,0,0,0,600,19855,3751
2,2020,'410150112',243,NO,KG,609,22377,3300,0,0,0,609,22377,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410150112',302,NO,KG,112536,4406555,677260,13334,555257,97013,5363,226569,38129,11510,477191,80814,10003,403396,68030,10326,402236,61971,12174,446832,68153,8968,320212,47819,8618,325352,45172,6536,250683,32528,9844,398108,48862,8818,323756,46317,7042,276963,42452
2,2020,'410150112',304,NO,KG,126085,3898890,588093,18338,573340,96673,15825,505622,88031,6298,194836,33128,19322,583964,93564,22673,664933,88522,10936,322303,42423,6757,203153,29817,6525,229996,31993,1381,38669,4747,4392,152440,19482,4556,136935,18311,9082,292699,41402
2,2020,'410150112',601,NO,KG,12079,454517,42666,0,0,0,505,21032,2137,4324,168349,16842,2220,83633,8904,0,0,0,2735,104846,8561,483,20945,1555,0,0,0,0,0,0,1314,34662,2879,0,0,0,498,21050,1788
2,2020,'410150112',606,NO,KG,900,17487,1913,0,0,0,0,0,0,0,0,0,0,0,0,900,17487,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410190110',103,  ,KG,0,11085500,393133,0,871000,30227,0,874500,28649,0,953500,32354,0,711500,23447,0,672500,21353,0,1016000,35116,0,1242000,48345,0,1085000,41534,0,1049500,40500,0,888500,31934,0,869500,30952,0,852000,28722
2,2020,'410190110',105,  ,KG,0,4630146,735223,0,450751,69006,0,280410,45415,0,470260,65196,0,428000,62154,0,388505,63934,0,468401,78635,0,175693,33516,0,377500,62668,0,382105,65743,0,299236,49197,0,515122,78682,0,394163,61077
2,2020,'410190110',111,  ,KG,0,726845,82386,0,30331,2578,0,126877,13594,0,89175,10546,0,19566,2105,0,81514,9465,0,147348,17333,0,90285,10481,0,85557,9642,0,35692,4161,0,0,0,0,20500,2481,0,0,0
2,2020,'410190110',117,  ,KG,0,5740,5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5740,5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410190110',220,  ,KG,0,40730,50923,0,15095,17853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9555,12393,0,0,0,0,0,0,0,1100,2034,0,0,0,0,14980,18643
2,2020,'410190110',305,  ,KG,0,35759,21139,0,0,0,0,0,0,0,12112,7319,0,0,0,0,0,0,0,0,0,0,0,0,0,7727,4440,0,3810,2210,0,3600,2073,0,8510,5097,0,0,0
2,2020,'410190110',601,  ,KG,0,730,26945,0,74,2840,0,72,2674,0,39,1426,0,95,3214,0,82,2830,0,62,2344,0,0,0,0,93,3557,0,0,0,0,90,3392,0,56,2101,0,67,2567
2,2020,'410190113',220,SM,KG,500,4830,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4830,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410210000',601,NO,KG,94660,555961,86403,14230,76359,15062,0,0,0,0,0,0,0,0,0,2200,14220,2517,2200,14154,2514,2230,12970,2380,2200,15682,2472,0,0,0,28800,174776,25552,24000,138230,19876,18800,109570,16030
2,2020,'410210000',606,NO,KG,9402,4490,9092,0,0,0,2224,1000,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484,1222,2303,0,0,0,1780,906,1629,997,444,1084,1917,918,1890
2,2020,'410320011',110,  ,KG,0,802,7281,0,80,1260,0,0,0,0,0,0,0,722,6021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410320011',111,  ,KG,0,5216,58471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,54263,0,0,0,0,0,0,0,0,0,0,0,0,0,2936,4208,0,0,0
2,2020,'410320011',113,  ,KG,0,119,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1285,0,0,0
2,2020,'410320011',220,  ,KG,0,150,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1474,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410320011',304,  ,KG,0,1252,13104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,13104,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'410320011',549,  ,KG,0,10165,53587,0,2300,13941,0,0,0,0,2300,12913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5565,26733,0,0,0,0,0,0
