Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2019,'470100010',105,  ,MT,0,8,243,0,0,0,0,0,0,0,8,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'470100010',111,  ,MT,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0
2,2019,'470100010',213,  ,MT,0,1534,93694,0,78,5328,0,121,7369,0,207,12554,0,136,8172,0,27,1616,0,29,1704,0,170,10634,0,103,5890,0,157,9082,0,209,12546,0,224,13991,0,73,4808
2,2019,'470100010',302,  ,MT,0,1269,85515,0,0,0,0,505,35731,0,254,16516,0,249,16141,0,261,17127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'470100010',606,  ,MT,0,65332,2820843,0,6993,326594,0,8018,366153,0,5943,272299,0,6863,318380,0,4654,195636,0,0,0,0,8746,357886,0,9121,379537,0,0,0,0,5775,228044,0,9219,376314,0,0,0
2,2019,'470100090',111,  ,MT,0,5,9099,0,0,0,0,2,3032,0,0,0,0,1,1886,0,0,0,0,1,2235,0,0,0,0,1,1946,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,'470100090',203,  ,MT,0,318,27546,0,50,4814,0,50,4788,0,0,0,0,0,0,0,49,4101,0,48,4187,0,0,0,0,0,0,0,49,3837,0,48,3847,0,24,1972,0,0,0
2,2019,'470100090',304,  ,MT,0,2,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,675,0,0,0,0,0,0
2,2019,'470200010',202,  ,MT,0,8837,1297427,0,68,12953,0,56,11581,0,633,95561,0,687,109480,0,1635,237400,0,1175,170541,0,703,105970,0,558,78008,0,105,19031,0,1673,237569,0,1033,146734,0,511,72599
2,2019,'470200010',203,  ,MT,0,301,31966,0,53,5764,0,26,3211,0,0,0,0,0,0,0,13,1746,0,25,3063,0,0,0,0,0,0,0,53,5308,0,52,5163,0,53,4967,0,26,2744
