Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2010,'500100010',105,  ,KG,0,9500,11166,0,6000,6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,4299,0,0,0,0,500,645
2,2010,'500100010',410,  ,KG,0,3658,2583,0,1000,621,0,0,0,0,0,0,0,0,0,0,0,0,0,300,415,0,2000,1260,0,0,0,0,0,0,0,0,0,0,358,287,0,0,0
2,2010,'500200100',105,  ,KG,0,4899,19647,0,0,0,0,1886,6610,0,0,0,0,1902,7322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,5715
2,2010,'500200211',105,  ,KG,0,2435,8487,0,0,0,0,0,0,0,0,0,0,0,0,0,619,1926,0,0,0,0,308,1100,0,882,3193,0,0,0,0,0,0,0,626,2268,0,0,0
2,2010,'500200211',410,  ,KG,0,1489,6669,0,0,0,0,0,0,0,304,1433,0,0,0,0,604,2754,0,247,914,0,0,0,0,0,0,0,0,0,0,0,0,0,334,1568,0,0,0
2,2010,'500200212',111,  ,KG,0,60,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,313,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'500200213',105,  ,KG,0,30066,111579,0,2400,8554,0,301,1080,0,4723,16217,0,607,1943,0,1799,6316,0,3622,13666,0,3055,10707,0,3356,12207,0,4231,15361,0,0,0,0,3002,12336,0,2970,13192
2,2010,'500200213',111,  ,KG,0,1319,6194,0,0,0,0,150,753,0,0,0,0,0,0,0,0,0,0,0,0,0,169,715,0,700,3222,0,0,0,0,0,0,0,300,1504,0,0,0
2,2010,'500200213',410,  ,KG,0,10832,40304,0,1217,3984,0,306,1150,0,1006,3465,0,1354,5477,0,763,2708,0,1415,5164,0,604,2381,0,601,2299,0,609,2467,0,2352,8644,0,0,0,0,605,2565
2,2010,'500200216',105,  ,KG,0,11543,42140,0,1208,4129,0,594,2037,0,594,2000,0,1195,4146,0,1808,6413,0,1216,4298,0,0,0,0,1868,6654,0,0,0,0,612,2216,0,610,2550,0,1838,7697
2,2010,'500200216',410,  ,KG,0,129366,482616,0,5782,19652,0,9474,31645,0,8542,30389,0,5828,22109,0,17796,65566,0,11439,44329,0,10661,40499,0,8731,31308,0,11719,45239,0,13631,51642,0,8178,30481,0,17585,69757
2,2010,'500200217',105,  ,KG,0,462312,1683694,0,47798,157794,0,28518,93925,0,32999,112611,0,25132,89096,0,60696,215155,0,36053,130850,0,20420,73156,0,41290,148534,0,49270,182390,0,39590,151936,0,46313,184184,0,34233,144063
2,2010,'500200217',110,  ,KG,0,1835,6255,0,0,0,0,0,0,0,1835,6255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'500200217',111,  ,KG,0,470,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,263,0,0,0,0,380,1809,0,0,0,0,0,0,0,60,391,0,0,0
2,2010,'500200217',410,  ,KG,0,52077,189503,0,5275,17481,0,3950,13335,0,2512,9507,0,2613,9720,0,7830,28646,0,1118,4723,0,3503,13400,0,1245,4806,0,4591,17706,0,8015,26165,0,5526,19185,0,5899,24829
2,2010,'500200223',410,  ,KG,0,18947,96178,0,0,0,0,0,0,0,15324,83144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623,13034
2,2010,'500200226',410,  ,KG,0,7321,32015,0,0,0,0,0,0,0,3060,16625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261,15390
2,2010,'500200227',410,  ,KG,0,2371,8558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371,8558
2,2010,'500300012',105,  ,KG,0,5545,8691,0,4160,3643,0,187,552,0,60,228,0,0,0,0,306,775,0,0,0,0,322,1377,0,0,0,0,230,527,0,0,0,0,256,1191,0,24,398
2,2010,'500300012',111,  ,KG,0,330,699,0,0,0,0,0,0,0,0,0,0,0,0,0,50,209,0,0,0,0,280,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'500300012',410,  ,KG,0,3520,2774,0,1960,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'500300019',105,  ,KG,0,54566,74292,0,5340,3068,0,100,286,0,1683,5113,0,4190,4522,0,7160,3711,0,674,2124,0,7930,16706,0,6540,5823,0,2400,7140,0,6080,3066,0,1832,5438,0,10637,17295
2,2010,'500300019',110,  ,KG,0,3027,3419,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1325,0,0,0,0,1840,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'500300019',111,  ,KG,0,18492,13418,0,10506,7155,0,6366,5491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,400,0,0,0,0,0,0,0,600,372
2,2010,'500300019',123,  ,KG,0,4000,3395,0,0,0,0,0,0,0,0,0,0,2000,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1710,0,0,0,0,0,0
2,2010,'500300019',152,  ,KG,0,33050,8813,0,0,0,0,0,0,0,13250,3400,0,0,0,0,0,0,0,7200,2110,0,5400,1318,0,0,0,0,7200,1985,0,0,0,0,0,0,0,0,0
2,2010,'500300019',220,  ,KG,0,6568,7104,0,0,0,0,0,0,0,0,0,0,2936,3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3632,3366
2,2010,'500300019',410,  ,KG,0,15149,6776,0,370,263,0,0,0,0,0,0,0,0,0,0,0,0,0,7332,3414,0,578,350,0,0,0,0,1877,1036,0,0,0,0,4992,1713,0,0,0
2,2010,'500300090',105,  ,KG,0,76226,139746,0,5362,7695,0,7480,13387,0,990,1982,0,9945,17798,0,5352,11633,0,269,447,0,1524,3023,0,6512,10636,0,7278,16553,0,10512,19515,0,4992,11126,0,16010,25951
2,2010,'500300090',110,  ,KG,0,168,803,0,0,0,0,0,0,0,0,0,0,81,404,0,0,0,0,87,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'500400000',105,  ,KG,0,580493,2178303,0,65148,222180,0,42761,150200,0,30387,110716,0,44831,164392,0,41503,154247,0,53338,196219,0,61587,229672,0,47033,176211,0,48653,182914,0,45228,177662,0,47421,188918,0,52603,224972
2,2010,'500400000',110,  ,KG,0,282424,962367,0,28680,87377,0,29482,92617,0,20605,65446,0,21795,75681,0,20537,70320,0,17785,60604,0,21090,73147,0,22915,77355,0,18127,63759,0,21953,76992,0,31572,109813,0,27883,109256
2,2010,'500400000',123,  ,KG,0,12416,43785,0,50,297,0,0,0,0,4100,13627,0,1765,6307,0,0,0,0,0,0,0,3028,10208,0,25,486,0,66,400,0,0,0,0,3332,12187,0,50,273
2,2010,'500400000',220,  ,KG,0,384,4564,0,0,0,0,91,860,0,29,469,0,0,0,0,53,330,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1939,0,13,202,0,85,764
2,2010,'500400000',407,  ,KG,0,238,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2010,'500400000',410,  ,KG,0,102429,424735,0,7099,26786,0,13770,52410,0,7910,32127,0,10690,45465,0,9432,39330,0,8124,34186,0,8668,36588,0,8229,33313,0,7262,31989,0,7931,34240,0,4830,20099,0,8484,38202
