Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2020,'720110010',105,  ,KG,0,210000,12575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000,12575,0,0,0
2,2020,'720110010',302,  ,KG,0,7050010,368948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7050010,368948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'720110010',551,  ,KG,0,7005710,334012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,143759,0,1995740,96793,0,2009970,93460
2,2020,'720110091',224,  ,KG,0,26072903,1110209,0,0,0,0,10838460,465378,0,0,0,0,0,0,0,20000,1031,0,0,0,0,4428437,185318,0,0,0,0,4120556,173286,0,1600200,67560,0,5045250,216632,0,20000,1004
2,2020,'720110091',410,  ,KG,0,2247570,112535,0,0,0,0,1253900,65219,0,163670,8222,0,0,0,0,210000,9967,0,315000,15466,0,200000,9147,0,105000,4514,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'720110099',106,  ,KG,0,993724,22323,0,993724,22323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'720110099',213,  ,KG,0,1533630,60430,0,0,0,0,0,0,0,0,0,0,0,0,0,405270,15845,0,1128360,44585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'720110099',410,  ,KG,0,1287000,62039,0,107500,5258,0,0,0,0,400000,17739,0,0,0,0,0,0,0,364500,17378,0,0,0,0,0,0,0,107500,4911,0,0,0,0,0,0,0,307500,16753
2,2020,'720211000',103,  ,KG,0,8021640,815476,0,372000,38733,0,737420,73145,0,1050800,106300,0,1229620,125891,0,2627840,266269,0,432000,46875,0,494600,51868,0,81000,8809,0,156060,15284,0,84000,7994,0,381000,36431,0,375300,37877
2,2020,'720211000',110,  ,KG,0,682000,62194,0,20000,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,4483,0,0,0,0,0,0,0,100000,9075,0,140000,12917,0,60000,5342,0,322000,28466
2,2020,'720211000',113,  ,KG,0,21905270,2331067,0,713180,80080,0,4706700,521896,0,1904860,191566,0,4012000,413814,0,168000,16811,0,190900,19929,0,4577870,515355,0,567000,61268,0,250420,21476,0,1258300,122416,0,168060,16260,0,3387980,350196
2,2020,'720211000',123,  ,KG,0,4624418,446970,0,539058,51468,0,320860,31239,0,437000,43736,0,560270,54327,0,40000,4155,0,748000,71907,0,664030,65954,0,273060,27134,0,125810,11577,0,266710,24662,0,525120,48898,0,124500,11913
2,2020,'720211000',551,  ,KG,0,2016080,216561,0,0,0,0,0,0,0,0,0,0,504020,52744,0,503980,51855,0,0,0,0,1008080,111962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'720211000',601,  ,KG,0,15826865,1632171,0,1000890,96419,0,5512980,599696,0,496335,50893,0,2000290,185274,0,5010370,560151,0,0,0,0,714000,56576,0,0,0,0,0,0,0,546000,41666,0,546000,41496,0,0,0
2,2020,'720219000',103,  ,KG,0,30000,7252,0,0,0,0,0,0,0,0,0,0,10000,2420,0,0,0,0,0,0,0,10000,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,2417
2,2020,'720219000',110,  ,KG,0,1612000,215625,0,60000,8278,0,182000,27783,0,160000,22448,0,181000,26283,0,0,0,0,100000,14889,0,21000,2957,0,21000,2881,0,180000,21372,0,42000,5775,0,263000,34856,0,402000,48103
2,2020,'720219000',123,  ,KG,0,209730,33385,0,209730,33385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,'720221000',105,  ,KG,0,69836036,8488233,0,8139060,1066459,0,1659000,254493,0,6968604,848623,0,14440779,1741541,0,7511133,958044,0,5479140,658091,0,3700644,475635,0,2741000,269916,0,4156056,451329,0,5570000,649489,0,4432580,503461,0,5038040,611152
2,2020,'720221000',106,  ,KG,0,1236800,143466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,35438,0,0,0,0,160000,17248,0,180000,19601,0,160000,17654,0,416800,53525
2,2020,'720221000',110,  ,KG,0,6248150,757432,0,459680,56231,0,1779710,216061,0,719470,82800,0,818690,106063,0,320000,37597,0,0,0,0,40000,4908,0,100000,11703,0,900000,108420,0,309970,39806,0,340000,37407,0,460630,56436
